variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M103.9201T9.4	c18acqui			0.0790873230965836	0.85688758878843	0	0.00161530131875764	0.95987975233946	0	-0.0576035468904657	0.935369174722674	0	0.0764909475274553	0.435932564318692	0	E	E	E	E	E	E	NA		M104T565	103.920136710151	564.868240415349			1433	NA	
M103.9201T7.9	c18acqui			0.19525152856143	0.726512739155746	0	0.0533482573205646	0.739450181434714	0	0.285923783631217	0.820055506376889	0	0.146556992449963	0.525043920094164	0	E	E	E	E	E	E	NA		M104T476	103.92014847023	475.59276436864			201	NA	
M103.9201T7.3	c18acqui			-0.053779825502648	0.986318929989126	0	0.461852578214957	0.026279160780441	1	0.0241391078497006	0.999816951102803	0	0.519886689135513	0.0159981067626072	1	E	E	E	E	E	E	4		M104T441	103.920149407791	440.592756118297			195	NA	
M103.9896T0.7	c18acqui			0.0234389562924306	0.976505802591878	0	0.0815714191010901	0.695748719627857	0	-0.196957904940174	0.907697837334442	0	-0.0913094890541206	0.674529240829277	0	E	E	E	E	E	E	NA		M104T43	103.989585536943	43.1888619500769			90	NA	
M104.0353T0.9	c18acqui	L-Serine	CHEBI:17115	-0.0809893767326493	0.941187740407176	0	0.284139745843023	0.0431575496756387	1	0.126559043390687	0.919671473493232	0	0.258882114977039	0.0458506051199871	1	E	E	E	E	E	E	2	a,b	M104T51	104.035251686735	51.3389605144963		[M-H+Cl]2- 174.109	33	NA	
M104.043T1.2_2	c18acqui			-0.0324801267480321	0.996064472005994	0	0.377591488763235	0.113618883775093	0	-0.439016687161626	0.395847401100003	0	0.0817791712987681	0.672571287459402	0	E	E	E	E	E	E	NA		M104T73_2	104.043049493674	72.8074445816334			1583	NA	
M104.9862T0.7	c18acqui			0.0223054753784631	0.982675042922218	0	0.0770473069633635	0.77143652802362	0	-0.0574081616833197	0.961751785219567	0	0.0326279853288067	0.902583540353679	0	E	E	E	E	E	E	NA		M105T43	104.986179998843	43.1663740275786			90	NA	
M105.0193T1	c18acqui			0.0505031693550659	0.967285638254861	0	-0.0997303609701987	0.708057782521285	0	0.0656348651866168	0.961446668850632	0	-0.15844965222243	0.42876671208954	0	E	E	E	E	E	E	NA		M105T61	105.01926206965	61.0102972739352	[8][M]-		1833	NA	
M105.0193T1.2	c18acqui			-0.0248152721795947	0.984779406936839	0	-0.0356111903021539	0.936169040474656	0	0.0721786452398803	0.961751785219567	0	0.0447208221540425	0.895648437278814	0	E	E	E	E	E	E	NA		M105T71	105.019293662331	71.4633554166312		[M-H-C2H4]- 134.06	8	NA	
M106.0227T1	c18acqui			0.0740151082962921	0.958188576983439	0	0.166033649645904	0.497945791095509	0	0.0281811197152066	0.989931073090859	0	-0.0355478531638198	0.905806106662991	0	E	E	E	E	E	E	NA		M106T61	106.022731046737	61.3248187484346	[8][M+1]-		141	NA	
M108.9018T0.9	c18acqui			-0.0094747139546989	0.981289800040111	0	-0.161410559835607	0.256608566068991	0	0.0155886630776294	0.980664380916502	0	-0.187030400100896	0.134279059346099	0	E	E	E	E	E	E	4		M109T54	108.901822929405	54.2694597193666		[M+2Cl]2- 147.87	105	NA	
M109.0294T9.1	c18acqui			0.181860938578712	0.898980986668887	0	-0.583256921532579	0.00222408386836991	1	0.0175759943018896	0.972404716084999	0	-0.578746299384848	0.000825230641935636	1	E	E	E	E	E	E	4		M109T547	109.029433946042	547.399046672562			193	NA	
M110.0328T7.5	c18acqui			-0.115609961316455	0.965937712453553	0	0.305822616371142	0.377026535375156	0	-0.432511950261862	0.87565026591098	0	-0.0488521587181268	0.95236463490666	0	E	E	E	E	E	E	NA		M110T452	110.032849531699	451.680398735672	[10][M+1]-		837	NA	
M110.899T0.9	c18acqui			-0.00236965984915827	0.982675042922218	0	-0.171428210477414	0.112104950259253	0	0.0162472973990138	0.976047312900552	0	-0.2429303484817	0.0306656839874117	1	E	E	E	E	E	E	4		M111T54	110.898974643809	54.2640139211035		[M-H]- 111.901	105	NA	
M110.9852T0.9	c18acqui			-0.151074347200657	0.926655930792607	0	0.450219382056142	0.0525389070142683	0	-0.0814825830319545	0.955666313254591	0	0.58987442883844	0.0117096919456022	1	E	E	E	E	E	E	4		M111T56	110.985172779621	55.5511317743796		[M-H-CH2]- 126.004	105	NA	
M111.0087T7.5	c18acqui			0.162572692290089	0.851739300874424	0	0.0739608546881989	0.717572317087485	0	0.233460031496685	0.902451146689122	0	-0.0532651767367067	0.819076430360833	0	E	E	E	E	E	E	NA		M111T452	111.008650236948	452.39203297335			32	NA	
M111.0087T1.6	c18acqui			0.374926118329753	0.85688758878843	0	0.187193436357557	0.700597917187421	0	0.0126564336093793	0.998255315461627	0	-0.109380515042664	0.86663834676901	0	E	E	E	E	E	E	NA		M111T94	111.008712242542	94.2497888670822			2222	NA	
M112.8962T0.9_1	c18acqui			0.00612381224594394	0.996064472005994	0	-0.0379500266479642	0.885339866494601	0	0.0834396233436774	0.955666313254591	0	-0.0775753832850956	0.687105015294759	0	E	E	E	E	E	E	NA		M113T54_1	112.896241097421	54.2674440774957		[M-H-C4H8]- 169.954	105	NA	
M112.9855T9.7	c18acqui			-0.0929622394615617	0.886948091841851	0	-0.141663861968601	0.258650077259387	0	-0.0315823415805401	0.966935796729268	0	-0.126932338620703	0.264053787769021	0	E	E	E	E	E	E	NA		M113T582	112.985509161865	581.767078287751			2169	NA	
M112.9856T14.8	c18acqui			0.0202391658052843	0.937277311573367	0	0.0277003119199861	0.612403585683679	0	0.0238128248614249	0.955666313254591	0	0.0145445333061858	0.836302707572122	0	E	E	E	E	E	E	NA		M113T885	112.985553170976	885.132117105498			172	NA	
M112.9856T7.5	c18acqui			0.00397883982654967	0.992201892862465	0	-0.000162853333099733	0.998722494790674	0	0.0414523768217769	0.960500310350685	0	-0.0878134842361291	0.461698368810943	0	E	E	E	E	E	E	NA		M113T452	112.985586717685	452.143050141721			831	NA	
M112.9856T0.8_1	c18acqui			-0.00589948456070033	0.982675042922218	0	0.00286927992841512	0.97247915331035	0	0.0145532666721806	0.961446668850632	0	-0.00258615286447039	0.963102942700627	0	E	E	E	E	E	E	NA		M113T48_1	112.985596566679	48.3039265473621	[14][M]-	[M-H]- 113.997	18	NA	
M112.9993T0.8_1	c18acqui			-0.708461965298032	0.927031075596346	0	-0.326191439269785	0.855770737383866	0	-1.64490495100219	0.84685178553427	0	0.604254764166882	0.662392078382657	0	E	E	A	E	E	A	NA		M113T49_1	112.999295620801	48.9987948975122		[M-H]- 113.997	18	NA	
M113.0133T1.2_1	c18acqui			0.127270092480515	0.967285638254861	0	-0.538204962265613	0.188553615859424	0	0.290357395420925	0.919153722729841	0	-0.764493642117367	0.0094189352779828	1	E	E	E	E	E	E	NA		M113T71_1	113.013313930709	71.302701849294	[11][M+2]-		438	NA	
M113.0243T1.2_2	c18acqui			0.341599486919659	0.726512739155746	0	-0.931470546453479	2.21206245793023e-06	1	0.299196029168423	0.827228217284941	0	-0.778377893241208	0.000773615684068753	1	E	E	E	E	E	E	4		M113T71_2	113.024340334292	71.4135889795284			8	NA	
M113.0244T9	c18acqui			0.597528073152576	0.726512739155746	0	-0.257456387867004	0.708057782521285	0	-0.0334648147041481	0.989931073090859	0	0.702837803378744	0.0641991515044031	0	E	E	E	E	E	E	4		M113T538	113.0243596474	537.863477436389			140	NA	
M113.0684T0.8_2	c18acqui			-0.0831664955342859	0.898980986668887	0	0.082073405925092	0.571299167347461	0	-0.0154898734165307	0.989931073090859	0	0.0694909142651259	0.608715918793541	0	E	E	E	E	E	E	NA		M113T48_2	113.068431550958	48.38634122404			18	NA	
M113.0971T17.8	c18acqui			-0.0238041027726776	0.991047297554756	0	0.119949018898684	0.60950911126582	0	0.0704769807415282	0.964120173982786	0	0.177194379503614	0.506413815239049	0	E	E	E	E	E	E	NA		M113T1067	113.097118250089	1066.62079309747		[M-H]- 114.105	14	NA	
M113.1244T0.8_2	c18acqui			-0.146457906003365	0.726512739155746	0	0.0392816674509415	0.852016070810139	0	-0.0654016239520416	0.927377543721077	0	0.150161521134278	0.089240300443226	0	E	E	E	E	E	E	4		M113T49_2	113.124401107496	48.7949518993276			659	NA	
M113.3203T0.8_3	c18acqui			-0.00691627204409073	0.992201892862465	0	0.00641252289266347	0.978134755438594	0	-0.157461253404787	0.921104276243884	0	0.0657352612159983	0.767390933965166	0	E	E	E	E	E	E	NA		M113T49_3	113.320273793875	49.0467204742886			18	NA	
M113.9261T9.9	c18acqui			-0.00448015179638972	0.987795927551454	0	-0.143787546818986	0.434164928891179	0	0.21101157440644	0.852803385172186	0	-0.0562265848910055	0.766280737477286	0	E	E	E	E	E	E	NA		M114T593	113.926086234059	593.072760513593			1544	NA	
M113.989T0.8	c18acqui			-0.00263045440337351	0.999944378513245	0	0.0354452973733856	0.595826955040226	0	-0.00399593008650889	0.99396114963208	0	0.00155578381764876	0.988969821264592	0	E	E	E	E	E	E	NA		M114T48	113.988998915158	48.3738965484867	[14][M+1]-		18	NA	
M114.0308T1	c18acqui			0.346930714925277	0.325383862353848	0	-0.101996358956908	0.663612708870005	0	0.407943910282331	0.122082723667765	0	0.0458347732741036	0.882878847619731	0	E	A	E	E	E	E	NA		M114T58	114.030831779361	58.1491961562496		[M-H-CH4]- 131.071 [M-H-H20]- 133.061	105	NA	
M114.056T1	c18acqui	L-Proline	CHEBI:17203	0.113820680778524	0.937277311573367	0	0.0860117677846315	0.770251266837064	0	0.24527211368137	0.927377543721077	0	0.117992878650442	0.806604066565407	0	E	E	E	E	E	E	1	a,b,c	M114T60	114.055980025636	59.5686951222368			226	NA	
M114.9341T7.5_1	c18acqui			0.0269241543952745	0.967285638254861	0	0.589399216967548	0.0579332602341945	0	0.0599696203420024	0.990654293025531	0	0.560230386509762	0.0804504275350277	0	E	E	E	E	E	E	NA		M115T452_1	114.934101898833	452.246203962168		[M+Cl]- 79.9619	32	NA	
M115.0401T7.5_2	c18acqui			-0.0913964396603948	0.965937712453553	0	0.217264953045992	0.474631609573492	0	-0.0885013696063357	0.961751785219567	0	0.0199433271827107	0.959377654294848	0	E	E	E	E	E	E	NA		M115T452_2	115.040055698147	452.053190465716			836	NA	
M115.0764T9.1	c18acqui			-0.131175743352143	0.898980986668887	0	-0.13950709593388	0.529229514642706	0	-0.173121364632699	0.924263230026753	0	-0.358678531721022	0.0612382782458392	0	E	E	E	E	E	E	4		M115T543	115.076436586298	543.05493529358			210	NA	
M115.0765T8.3	c18acqui			0.188517626146888	0.79279607714004	0	-0.0411681822732213	0.931279067260392	0	0.348047361571439	0.395847401100003	0	-0.00835121488718116	0.923016793333569	0	E	E	E	E	E	E	NA		M115T499	115.076457833813	499.100876202751		[M-H]- 116.085 [M-H-CO2]- 160.074	309	NA	
M115.9206T7.3_1	c18acqui			-0.0951376103669599	0.982884644720179	0	0.814663487991488	0.0120149378446344	1	-0.232979220525269	0.936701273679097	0	0.638817091094856	0.102906630717715	0	E	E	E	E	E	E	4		M116T441_1	115.92060373331	440.826938659996			2064	NA	
M115.9206T9.2	c18acqui			0.0264037384775815	0.965937712453553	0	-0.0303451287634999	0.800429773535912	0	0.0844152888314618	0.907936085210698	0	-0.0561803440474211	0.46949980111906	0	E	E	E	E	E	E	NA		M116T550	115.920609795973	549.596206780804			1742	NA	
M115.9206T9.7	c18acqui			-0.0212300542871287	0.97801486862132	0	0.0785741333548291	0.462829655378937	0	0.0507626186486831	0.956097594377712	0	0.0384537984004378	0.81473099353733	0	E	E	E	E	E	E	NA		M116T579	115.920619716801	579.025337472595			1614	NA	
M115.9206T9.9	c18acqui			0.0127713467654971	0.988626422651265	0	-0.0719324758614928	0.477457950808261	0	0.0412698195148984	0.955666313254591	0	-0.0455388238816763	0.664500552606791	0	E	E	E	E	E	E	NA		M116T593	115.920631176384	593.28671037637			1547	NA	
M115.9206T8.8	c18acqui			0.0540541781661368	0.939097959574013	0	0.182254038911028	0.229608167007861	0	-0.118612050696195	0.938090403505687	0	0.148378902624131	0.530053773091011	0	E	E	E	E	E	E	NA		M116T531	115.920640723303	530.588871587554			2014	NA	
M115.9207T1.2	c18acqui			0.0579519312650643	0.961809149224792	0	-0.0607360894028002	0.778253989399621	0	-0.0648617005853787	0.955666313254591	0	0.12722394376318	0.381775227621283	0	E	E	E	E	E	E	NA		M116T72	115.920687603389	71.6287695011064			8	NA	
M115.9344T20.2	c18acqui			0.473134492198902	0.937277311573367	0	-1.05384645268452	0.2461618755195	0	0.80437028221483	0.919153722729841	0	-0.837756081706313	0.359997102469542	0	E	E	E	E	E	E	NA		M116T1212	115.934359388825	1212.47643307752		[3M-H+Cl]2- 65.9642 [M-H]- 116.935	3	NA	
M115.9898T0.7_2	c18acqui			0.132493313471924	0.901895027333797	0	0.0894097712381825	0.708057782521285	0	0.104578322429727	0.938090403505687	0	0.0616707756734236	0.801882893826301	0	E	E	E	E	E	E	NA		M116T43_2	115.989832268413	43.042542163323		[M-H]- 116.997 [M-H]- 116.997	90	NA	
M116.0353T1.2	c18acqui			0.131054838842099	0.898980986668887	0	-0.176850464816408	0.381951521423379	0	-0.0633434597556146	0.956097594377712	0	-0.208621988808545	0.108608924448488	0	E	E	E	E	E	E	NA		M116T71	116.035313542999	71.1178066882914		[M-H-NH3]- 134.06	8	NA	
M116.0504T9.8	c18acqui			-0.0367302015999904	0.992201892862465	0	0.711234447230161	0.0248438109888527	1	0.0975774154883204	0.974700554186126	0	0.587498308162642	0.0757772665426188	0	E	E	E	E	E	E	4		M116T591	116.0504155806	590.54211542095			2290	NA	
M116.0505T7.3_2	c18acqui			-0.0339644060654276	0.986318929989126	0	0.86825864563427	0.00304394370098069	1	-0.105188329443079	0.959557163996348	0	0.679501997810675	0.0280010761855087	1	E	E	E	E	E	E	4		M116T441_2	116.050492642528	440.890400976767			195	NA	
M116.9284T9.6	c18acqui			-0.00582301316162237	0.991231733183086	0	0.0101271086903427	0.943305392815529	0	0.113851517868454	0.919153722729841	0	0.0163828526349441	0.948267740999881	0	E	E	E	E	E	E	NA		M117T578	116.928424470845	578.454376578938			1617	NA	
M116.9284T9.2	c18acqui			0.040621673558439	0.947665757614695	0	-0.0478978847736773	0.69948637283015	0	0.0186901487768285	0.980664380916502	0	-0.101793233349809	0.440186980001671	0	E	E	E	E	E	E	NA		M117T550	116.928447642031	549.690615190382			129	NA	
M116.9285T9.9	c18acqui			0.00122045515170299	0.996880625972941	0	-0.00967020120659967	0.939118364383462	0	0.0616873327724328	0.919153722729841	0	0.0134372387046042	0.903306594053856	0	E	E	E	E	E	E	NA		M117T595	116.928456656247	594.697856431135			1542	NA	
M116.9285T10.2	c18acqui			-0.0153511492070084	0.961809149224792	0	-0.030255561421356	0.625597945009818	0	0.0566464741528172	0.927377543721077	0	0.0112440442536474	0.939253809385054	0	E	E	E	E	E	E	NA		M117T613	116.928466197208	612.789876301698			128	NA	
M116.9285T7.3	c18acqui			-0.0331988084851513	0.991047297554756	0	0.81026071772045	0.024620669633959	1	-0.0854778440606445	0.961751785219567	0	0.80139896296806	0.0280070586286111	1	E	E	E	E	E	E	4		M117T441	116.928469487027	440.769442551271			195	NA	
M116.9863T0.7_2	c18acqui			0.0131708091624443	0.996022462066386	0	-0.112750918874459	0.67034350071134	0	-0.0955648978441186	0.955666313254591	0	-0.204562129060523	0.347969220772341	0	E	E	E	E	E	E	NA		M117T43_2	116.986295306051	43.1285266058674			90	NA	
M117.0193T1.2	c18acqui			0.0971101590906169	0.917955571841759	0	-0.0566620044317716	0.827677258127962	0	0.0117418951209505	0.989931073090859	0	-0.464197807852045	0.0344408683242408	1	E	E	E	E	E	E	4		M117T72	117.019300307445	72.1572627727662	[21][M]-	[M-H-CH4]- 134.06	8	NA	
M117.0544T7.5_2	c18acqui			0.120844960074288	0.910000147712952	0	0.295248424138764	0.179026872199318	0	0.0599593832007308	0.972404716084999	0	0.358736944904422	0.0704222585463628	0	E	E	E	E	E	E	NA		M117T452_2	117.054359908225	452.410258852695		[M-H-CO2]- 162.054	32	NA	
M117.0557T7.1	c18acqui	2-Hydroxy 3-methylbutyric acid  (alpha-Hydroxyisovaleric acid)	CHEBI:60645	0.602248216945021	0.726512739155746	0	-1.8122800071672	1.9068397263548e-06	1	0.210649498660402	0.919671473493232	0	-2.26468042955808	4.48400694624698e-08	1	E	E	E	E	E	E	2	a,b	M117T425	117.055711982173	424.703580932414			293	NA	
M117.9285T9.1	c18acqui			0.111268964538205	0.831577774434657	0	0.0167936688018724	0.89584885208801	0	0.109271720765296	0.927377543721077	0	-0.0987200577469185	0.537965687180925	0	E	E	E	E	E	E	NA		M118T548	117.928527096389	548.491497629209			1743	NA	
M117.9285T9.4	c18acqui			0.0817681913305215	0.898980986668887	0	-0.0659606911821218	0.633871185986765	0	0.00171958102055925	0.999911481907403	0	0.0490577146654037	0.737107802476345	0	E	E	E	E	E	E	NA		M118T564	117.928532293818	563.837393564265			1435	NA	
M117.9286T9.7	c18acqui			0.0325400263590474	0.966615787562952	0	-0.055318918094537	0.708057782521285	0	0.127416491100712	0.904421136473169	0	0.0687116689672411	0.605169449588531	0	E	E	E	E	E	E	NA		M118T579	117.928585439918	579.147143330524			1618	NA	
M117.9286T9.9	c18acqui			-0.0691950740620566	0.889004630034151	0	-0.0361370292296641	0.718551960541736	0	-0.012589075677429	0.989931073090859	0	-0.065953881701768	0.421613758404698	0	E	E	E	E	E	E	NA		M118T595	117.928610660136	594.823160898547			107	NA	
M117.9286T10.2	c18acqui			-0.0220704506178269	0.965937712453553	0	-0.0344197401659301	0.723731929406332	0	-0.0223839193273054	0.962100308869018	0	-0.0812612196927063	0.231145371737308	0	E	E	E	E	E	E	NA		M118T613	117.928623374247	612.962618135196			1730	NA	
M118.0229T1.2_1	c18acqui			0.14484626060751	0.912772192254946	0	-0.0870416779458321	0.790740986583811	0	0.111526310555519	0.938090403505687	0	-0.492118216872514	0.026233251823724	1	E	E	E	E	E	E	4		M118T72_1	118.022871794099	72.2510831552154	[21][M+1]-		8	NA	
M118.0508T1.2_2	c18acqui			-0.0308445252318421	0.982884644720179	0	0.0227383206777212	0.959662452872915	0	-0.163170270808358	0.928699004670177	0	-0.0457880832875066	0.910973170593087	0	E	E	E	E	E	E	NA		M118T72_2	118.050800763157	71.6647153611366			8	NA	
M118.0509T0.9	c18acqui	L-Threonine	CHEBI:16857	0.0564131299816406	0.917955571841759	0	0.189226831761037	0.141659785895649	0	0.104731084172652	0.927377543721077	0	0.175844661474212	0.236538764033061	0	E	E	E	E	E	E	2	a,b	M118T53	118.050936492281	53.1383130139547		[M-2H+Na]- 97.0659	33	NA	
M118.927T7.5	c18acqui			0.0619143084961919	0.961809149224792	0	0.357986610672086	0.162274599207107	0	-0.0772594964255386	0.961751785219567	0	0.317840291703282	0.278855260997111	0	E	E	E	E	E	E	NA		M119T452	118.926966985972	452.21352583071		[3M-2H]2- 79.9619	32	NA	
M119.0349T1.2	c18acqui	L-(+)-Erythrulose ou purine		-0.219111986478381	0.726512739155746	0	-1.30892744575774	2.31270283704894e-07	1	0.0271479376660793	0.961446668850632	0	-1.25114406654448	1.26260312969892e-07	1	E	E	E	E	E	E	3	a,b	M119T70	119.034943736625	70.0040014884126			2103	NA	
M119.035T0.9	c18acqui	L-(+)-Erythrulose	CHEBI:27913	-0.0593934050363103	0.966615787562952	0	0.0654031217314781	0.835997926931047	0	-0.0329565408547481	0.981820675609941	0	0.162455190015333	0.519041448971778	0	E	E	E	E	E	E	2	a,b	M119T53	119.034965655418	53.4552910696424		[2M-3H]3- 180.063	33	NA	
M119.0502T10.2	c18acqui			-0.274858365052031	0.831577774434657	0	0.226166862937905	0.516932952230898	0	-0.0872960025963962	0.961446668850632	0	0.469292555341841	0.0886680007577043	0	E	E	E	E	E	E	NA		M119T612	119.050239977253	611.674201329972			1707	NA	
M119.0503T9.2	c18acqui			0.0567174236530263	0.985269776517613	0	-0.115260413378635	0.872158262770188	0	0.666322537379028	0.919153722729841	0	0.566642604889461	0.429399465848585	0	E	E	E	E	E	E	NA		M119T554	119.050301549604	553.679386236466		[M-H-CO2]- 164.047	194	NA	
M119.0866T17.8	c18acqui			0.0628979634047546	0.965937712453553	0	0.104836469248559	0.703617407367265	0	0.131624151954028	0.955666313254591	0	0.190861346677965	0.484766328268593	0	E	E	E	E	E	E	NA		M119T1067	119.086569419199	1066.69472545052			14	NA	
M119.9469T1	c18acqui			0.119983990963579	0.759048739977301	0	-0.0933919553012927	0.481312257058775	0	0.0135032533259221	0.981618493616778	0	-0.0938940256306164	0.356855671123201	0	E	E	E	E	E	E	NA		M120T61	119.946893106189	61.4051655215154			1832	NA	
M120.0456T9.5	c18acqui			0.136159028619556	0.910000147712952	0	0.917059539645161	0.00232590034089816	1	0.133420581696688	0.965120333378858	0	1.15176680388323	0.00100744572592385	1	E	E	E	E	E	E	4		M120T571	120.045616619283	571.003267877717			282	NA	
M121.0294T8.4	c18acqui			0.33114973425794	0.726512739155746	0	-0.247642890676886	0.336024130596738	0	0.3656085589894	0.532258645712159	0	-0.244021556823268	0.161824568108121	0	E	E	E	E	E	E	NA		M121T501	121.029429203698	501.385172690174			1806	NA	
M121.0295T8.9	c18acqui	4-Hydroxybenzaldehyde	CHEBI:17597	0.472730993934904	0.726512739155746	0	0.44947663146225	0.132102477189309	0	0.517662023056387	0.827228217284941	0	0.616751074664144	0.0759816795961369	0	E	E	E	E	E	E	2	a,b	M121T531	121.029485644015	531.479600710349	[23][M]-		182	NA	
M121.0295T7.5	c18acqui			0.134888225784511	0.889735846913905	0	0.0718130528486647	0.715875214984626	0	0.160104334715969	0.922104988174738	0	-0.0513174102420848	0.823961763919983	0	E	E	E	E	E	E	NA		M121T452	121.029503692394	452.375663722908			834	NA	
M121.1025T17.8	c18acqui			0.0893539993905339	0.917955571841759	0	0.0189138349753666	0.925278894363375	0	0.0798444067184132	0.961446668850632	0	0.047659413277076	0.891444651878626	0	E	E	E	E	E	E	NA		M121T1066	121.102467686392	1066.24755449878			545	NA	
M121.944T1	c18acqui			-0.0146004797971315	0.978119957319229	0	-0.0776430482783432	0.605339378434229	0	-0.0697168494556326	0.935369174722674	0	-0.146434231663539	0.150477506045267	0	E	E	E	E	E	E	NA		M122T61	121.943962502488	61.3687976321322			1832	NA	
M122.0328T8.9	c18acqui			0.270105182272253	0.833095485652069	0	0.443391690531609	0.165749081305802	0	0.357364005344575	0.919153722729841	0	0.567680717203476	0.126010399037354	0	E	E	E	E	E	E	NA		M122T531	122.032821096399	531.415852803046	[23][M+1]-		182	NA	
M122.8941T0.9	c18acqui			-0.25576171628575	0.828146671004162	0	-0.0623090414686445	0.829438861708052	0	-0.0970026317939219	0.955666313254591	0	-0.00894562689942724	0.988969821264592	0	E	E	E	E	E	E	NA		M123T53	122.894083601309	53.372718403525		[M-H]- 123.904	33	NA	
M122.8941T1.2	c18acqui			0.114784099948741	0.898980986668887	0	0.131917574192901	0.473090353823526	0	0.0829547215271873	0.955666313254591	0	0.113237260811568	0.519041448971778	0	E	E	E	E	E	E	NA		M123T71	122.894095005692	71.1319131353136			8	NA	
M123.9463T8.4	c18acqui			0.200892139334286	0.880738856352129	0	-0.0107113500080853	0.994871150400266	0	0.194966632140812	0.919671473493232	0	-0.133681955549941	0.584468542663834	0	E	E	E	E	E	E	NA		M124T502	123.946337060494	502.315602531278			136	NA	
M123.9464T9.7	c18acqui			0.0186227679744437	0.97735381288848	0	0.0537339284772997	0.739450181434714	0	0.0273827815434284	0.986151614963977	0	0.0389756318865455	0.863093691965412	0	E	E	E	E	E	E	NA		M124T581	123.946352411878	581.344303509251			225	NA	
M123.9464T7.5	c18acqui			-0.0628317513806262	0.961809149224792	0	0.149912543334842	0.347756235941763	0	-0.118375839945921	0.919671473493232	0	0.145401108979502	0.303605929728704	0	E	E	E	E	E	E	NA		M124T452	123.946365044573	452.120167205113			832	NA	
M123.9464T9.9	c18acqui			-0.0405392944510652	0.947665757614695	0	-0.0232724065604124	0.861994699918583	0	0.0404636297287766	0.961446668850632	0	0.0325921742571396	0.823859386905057	0	E	E	E	E	E	E	NA		M124T594	123.946370727955	594.018733588243			1553	NA	
M123.9464T1.2	c18acqui			0.0327773246269913	0.966615787562952	0	-0.019538108147735	0.93776834671499	0	-0.0735958468300506	0.954236182231996	0	0.0453297329330216	0.800294309428632	0	E	E	E	E	E	E	NA		M124T73	123.946383394194	72.9441984381768			1576	NA	
M124.0073T0.9	c18acqui	L-taurine	CHEBI:15729	0.130873658494295	0.831577774434657	0	-0.0264915354776782	0.940243193179991	0	0.233821011820933	0.551731972372634	0	-0.232533510193871	0.0454258812065475	1	E	E	E	E	E	E	2	a,b	M124T53	124.007336473433	52.6476572738028	[24][M]-	[M-H]- 125.017	33	NA	
M124.0151T1.2	c18acqui			-0.0691839506849892	0.965937712453553	0	-0.220117114291972	0.468651096799065	0	-0.390463086368595	0.696684452990578	0	-0.523875945517331	0.020371794838858	1	E	E	E	E	E	E	4		M124T71	124.015114603182	71.0465275765932	[25][M]-	[M-H-CO]- 153.011	8	NA	
M124.8913T1.2_1	c18acqui			0.0510686357663097	0.957395535549102	0	0.220855723459175	0.207844581689775	0	-0.199668412052596	0.919153722729841	0	-0.0237092672694867	0.960413877088516	0	E	E	E	E	E	E	NA		M125T71_1	124.891337779607	71.474171318793			8	NA	
M124.9549T8.7	c18acqui			0.27257419614323	0.726512739155746	0	1.20741944485927	5.57784335464055e-05	1	-0.086003042319037	0.955666313254591	0	1.49600982602491	1.86174911003522e-05	1	E	E	E	E	E	E	4		M125T519	124.954938252878	519.163007876155		[M-H]- 125.961	60	NA	
M124.9913T0.9	c18acqui			0.23892384667594	0.726512739155746	0	0.0300571692998997	0.861994699918583	0	0.264981345419065	0.690906405755556	0	0.0533691165717034	0.832822256362866	0	E	E	E	E	E	E	NA		M125T56	124.991336332468	56.1065716182567		[M-H]- 126.004	105	NA	
M125.0098T0.9	c18acqui			0.0601492900257803	0.947665757614695	0	0.007079783570342	0.961379245999894	0	0.183664624351	0.820055506376889	0	-0.201671919752783	0.100183304761996	0	E	E	E	E	E	E	4		M125T53	125.009807777876	52.6269983144405	[24][M+1]-		33	NA	
M125.0182T1.2_2	c18acqui			0.109979392478506	0.967285638254861	0	-0.502805999139222	0.165749081305802	0	-0.401438062692927	0.827228217284941	0	-0.416583048715752	0.161359792489314	0	E	E	E	E	E	E	NA		M125T71_2	125.018224063626	71.0934993799488	[25][M+1]-		8	NA	
M125.0971T8.8	c18acqui			0.209731567233447	0.917955571841759	0	0.19879564654277	0.659902964076758	0	0.113017643760795	0.961446668850632	0	0.0642087965878169	0.895705109147958	0	E	E	E	E	E	E	NA		M125T528	125.097087928559	527.626424775453			221	NA	
M125.0971T9.9	c18acqui			0.0581476524131812	0.93786617242516	0	-0.00456103883510117	0.998532007879384	0	0.20201376238529	0.756445662171746	0	-0.0342569496290963	0.811963431752924	0	E	E	E	E	E	E	NA		M125T595	125.09713097401	595.43834780424	[26][M]-		107	NA	
