variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M361.1414T384.31	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M361T384	361.141365453088	384.311033677861			2892	NA		0.515866208421448	0.0189777018283914	1	0.00245764985386465	0.919119936776479	0	1.45721953484677		0
M327.6402T487.76	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M328T488	327.640165087575	487.759739906495	[570][M]2+		14	NA		0.573084062493038	0.0190026076786266	1	0.749020216140213	0.0101829354066492	1	0.935275678095743		0
M552.6164T238.56	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M553T239	552.61641878353	238.562266846497			2157	NA		-1.60779952184969	0.0190221216681441	1	0.191921522328947	0.949921573559919	0	1.39170467716354		0
M128.5422T75.51_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M129T76_1	128.542183076797	75.5120886257086	[57][M+3]2+		1	NA		-0.737089541099028	0.0190221216681441	1	0.0890015234719783	0.947957826307105	0	1.23462199337227		0
M264.0957T263.02	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M264T263	264.095723541025	263.015427758131			1785	NA		1.61355143958911	0.0190422756516226	1	-2.23828502290191	0.00295979871355714	1	1.26659696963273		0
M532.7994T346.45	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M533T346	532.799420294608	346.449300757693	[1087][M]2+		58	NA		-0.570442512865867	0.0190422756516226	1	-0.444632349120308	0.119545030784417	0	1.14917150701569		0
M327.2035T294.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M327T294	327.203482415421	294.292279421669		[M+Na+NH3]+ 287.178	74	342	@M349.1855T294.41|-Na	0.638406822490893	0.019067119149144	1	-0.398700973169401	0.289271669057305	0	1.35893495139709		0
M160.7675T113.11_13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M161T113_13	160.767491076037	113.106233152093		[M+Na]+ 137.786	2	NA		-0.571344995346502	0.0191258484715612	1	0.114065331377171	0.857039128805244	0	1.38340409991773		0
M159.7977T113.19_14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M160T113_14	159.797718327836	113.193785778664		[M+K]+ 120.834 [2M+Na+3K-H]3+ 170.26	2	NA		-0.537872521138969	0.0191538557013106	1	0.0362194687877651	0.996630716773649	0	1.2924401667964		0
M127.3634T75.44_28	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M127T75_28	127.363412356439	75.4383802332623			1	NA		-0.73180657994104	0.0191789727492729	1	-0.033510153010436	0.872638159457291	0	1.40405700122031		0
M556.7792T43.22_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M557T43_1	556.779163675484	43.2249095780353		[M+Na+HCOOH]+ 487.792	4	NA		0.445893106080076	0.019383234039086	1	-0.207301068490485	0.481675785729541	0	1.49786468389854		0
M521.8983T289.83_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M522T290_2	521.898301779759	289.825220437526			1352	NA		-1.79302377078067	0.0194513347030197	1	0.877510598157899	0.451035878159122	0	1.19236510608478		0
M180.137T63.3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M180T63	180.137007775988	63.304323683677			3	NA		-1.02488119668978	0.0194513347030197	1	-0.81243781489183	0.115075597198071	0	1.16364604286467		0
M704.9754T371.48_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M705T371_2	704.975374710251	371.477458106564	[1349][M]2+		64	748	@M705.4739T371.42_8|-13Cdb	-0.282253031496996	0.0195072273534393	1	0.0314709654285288	0.955482779972507	0	1.42795585517849		0
M162.0021T113.1_20	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M162T113_20	162.002071110896	113.097251809859		[M+2K-H]+ 85.0926	2	NA		-0.354962798727126	0.0195934180244845	1	-0.000795455100863762	0.92231034000951	0	1.46949671939006		0
M165.9884T45.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M166T45	165.988414155464	45.2299028563521			4	NA		-0.390070081680262	0.0196656296865454	1	-0.00366660031110833	0.912959172638264	0	1.39353763054292		0
M477.6815T377.93	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M478T378	477.681527024584	377.933759022633		[M+K]+ 438.713	64	NA		-2.83159960748188	0.0196928791505002	1	1.18814713098025	0.551136743836006	0	1.37800342100767		0
M508.2472T106.73	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M508T107	508.247226065927	106.732169026666	[1022][M+1]+		63	491	@M507.2436T106.94|+13C	-1.65903168916444	0.019717122923848	1	0.526421105119868	0.69793288735429	0	1.43606512596845		0
M128.6533T75.48_8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M129T75_8	128.653300650167	75.4781714031176		[3M+3Na-H]2+ 63.1096	1	NA		-0.770877836669611	0.019717122923848	1	0.167168097959973	0.838065360571117	0	1.54603176348359		0
M606.7025T296.75_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M607T297_2	606.702496424296	296.749625542356		[M+K]+ 567.748	74	NA		-0.663086456965411	0.019717122923848	1	-0.105485245697615	0.730513282210357	0	1.42221344344686		0
M618.6069T379.45	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M619T379	618.606876622226	379.449939499994		[M+2K-H]+ 541.687	64	NA		-1.82593856134742	0.0197975358539985	1	-0.289072624935887	0.731035924723615	0	1.1620928224543		0
M170.9887T113.18_19	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M171T113_19	170.988721014805	113.178634237396		[M+Na]+ 147.993 [M+Na]+ 147.993	2	NA		-0.647611548847236	0.0199219630353897	1	0.100621128737801	0.908834985184241	0	1.16566354743813		0
M412.1478T117.35	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M412T117	412.147835419356	117.353989175992		[M+K]+ 373.185	1507	NA		4.42004192523426	0.0199465092766605	1	-1.00593990017888	0.826208271320468	0	1.45291639936117		0
M596.6617T336.6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M597T337	596.661723216773	336.600383667247			2883	NA		-3.03267929373357	0.0199465092766605	1	0.696163222216912	0.823149869692823	0	1.35591276382992		0
M570.3079T277.78_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M570T278_2	570.30786670634	277.777941216089		[M+Na+NaCOOH]+ 479.326	90	NA		-0.560328730199574	0.0199465092766605	1	0.0268164603978924	0.975721827556114	0	1.29400064217086		0
M129.8924T75.44_21	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M130T75_21	129.892433815587	75.4425340436769		[M+K]+ 90.9354	1	NA		-0.511211421496743	0.0199465092766605	1	-0.0380259404513339	0.839969594149124	0	1.3657673783601		0
M86.0606T47.85	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M86T48	86.06062877982	47.8543317546338			4	NA		-0.617272846701237	0.0200202715580355	1	0.0319215515167386	0.981275651775926	0	1.50795169799546		0
M520.102T63.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M520T64	520.10197803288	63.8326009069784			1506	NA		5.85450196013089	0.0202081833668995	1	0.118880907257187	0.900577786305082	0	1.49783846522656		0
M303.168T173.87	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M303T174	303.167989002337	173.869842256338		[M+H-C3H2O3]+ 388.173	60	NA		-0.810759742672463	0.0202121419256623	1	-0.369282314801451	0.363103960356528	0	1.1723885319627		0
M582.4064T859.63	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M582T860	582.406416087061	859.63212974044			107	685	@M582.9081T859.66_1|-13Cdb|@M583.4097T859.69_2|-13C	1.1820203633494	0.0202581980912891	1	-0.918644165974127	0.163415285318358	0	1.31998288730016		0
M390.9783T42.75_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M391T43_2	390.97832118591	42.7501658257035			1358	NA		-0.295569606814366	0.0205421831241377	1	-0.0706662599115297	0.632106230877627	0	1.40656514939609		0
M289.1163T487.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M289T487	289.116290207354	487.22603826848			14	NA		0.561697308746682	0.020628828414266	1	0.48978190774967	0.0842740211605018	0	1.09134301082916		0
M284.1859T240.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M284T241	284.185879464523	240.594863850758			1816	NA		-1.93893249928828	0.0206592072483652	1	1.14189610116565	0.333391712220198	0	1.31838677286129		0
M373.8608T229.13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M374T229	373.860831042532	229.132039697493		[2M+K]+ 167.453	13	NA		-0.333591737237182	0.0206592072483652	1	-0.0501806878666073	0.744891626489934	0	1.41196210833902		0
M381.1171T64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M381T64	381.117068222316	64.0011655403626		[M+H]+ 380.113 [M+H-COCH2]+ 422.115	39	NA		0.768347299167239	0.0206861417062128	1	-1.02450222250114	0.0047827609166628	1	1.20958971403965		0
M157.1676T113.12_21	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M157T113_21	157.167566519333	113.116626145667			2	NA		-0.601848090068801	0.0206936007561733	1	0.269794891773813	0.514815926913584	0	1.34188160903389		0
M483.2672T285.94	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M483T286	483.267159149337	285.942062055125	[975][M]2+		71	NA		-0.936757466840341	0.0207186219235673	1	0.418330539427343	0.517764217359207	0	1.35266117222687		0
M578.0548T298.14_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M578T298_1	578.054758815392	298.139047508128			74	680	@M578.5557T298.2_1|-13Cdb	-0.44362604505225	0.020738978731247	1	0.577162055808627	0.00618280596856313	1	1.19691563989085		0
M146.0639T250.57	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M146T251	146.063939821286	250.569876925779			1720	NA		0.708588234828817	0.0207652498458472	1	-0.463101664731436	0.268454430361425	0	1.40141520726365		0
M735.9681T311.26_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M736T311_2	735.968101607333	311.264251676277			70	NA		-0.410191206880512	0.0210332308966774	1	-0.209959878087972	0.311764005994582	0	1.35418420710828		0
M423.7346T255.59_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M424T256_1	423.734606000129	255.587581356058		[M+K+NH3]+ 367.747	49	NA		-0.576117359299687	0.021043155022638	1	-0.0489652397273996	0.830587271263575	0	1.39394853585756		0
M162.7977T113.23_14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M163T113_14	162.797700735482	113.226209936871			2	NA		-0.524874702897165	0.021043155022638	1	-0.0459097342996078	0.82846383193703	0	1.27105303681888		0
M138.5114T39.43	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M139T39	138.511371033635	39.4328184572195			481	NA		1.0234029133237	0.0210827487101915	1	0.174207798770949	0.718120858789096	0	1.26687717162819		0
M262.6407T95.76	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M263T96	262.640717085149	95.7646106868166			2550	NA		-1.32062237006246	0.0211027273356212	1	-0.138795087390157	0.804756566945247	0	1.32336087321059		0
M130.2755T75.34_43	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M130T75_43	130.275458787451	75.3355065348788		[M+K]+ 91.3137	1	NA		-0.882900255540353	0.0211027273356212	1	0.0221541796346258	0.952440637007581	0	1.19079892472066		0
M195.6115T107.39_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M196T107_1	195.611461843297	107.386983721409	[183][M]2+		63	NA		-0.903390400462017	0.021162678507444	1	-0.92648978078552	0.0452808060469048	1	1.05861920002407		0
M160.5346T113.21_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M161T113_3	160.534643317379	113.205111974483		[M+K]+ 121.567	2	NA		-0.671967034723421	0.021162678507444	1	-0.114835139610101	0.717919913841383	0	1.28048446980332		0
M454.9294T315.15_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M455T315_2	454.929405166128	315.148821508714			16	NA		-0.84518757882199	0.0213909388193318	1	0.14996144296812	0.885444732091796	0	1.28971505204101		0
M550.9456T320.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M551T320	550.945563610223	320.29203807011		[M+H+HCOOH]+ 503.942	16	NA		-0.432831752781205	0.0215991292847702	1	0.20547102466335	0.478959152244622	0	1.17998064553516		0
M282.1017T64.44_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M282T64_2	282.101670168529	64.4433048477778	[422][M]+	[M+Na]+ 259.102	39	255	@M314.1247T68.78|-(CH3OH)	-0.621953095646507	0.0216557814808067	1	0.459865962440578	0.198371781773642	0	1.2880053706212		0
M217.1801T514.25	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M217T514	217.180057290686	514.251787451117			95	NA		0.477422732492174	0.0216557814808067	1	-0.302336598549001	0.291949523685156	0	1.4159767997592		0
M615.3534T246.75	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M615T247	615.353359806783	246.75341063372	[1249][M]2+		2178	722	@M615.8548T246.68|-13Cdb	0.488869084683598	0.0217075615658928	1	-0.0094252121140066	0.947266496350928	0	1.46289943557452		0
M298.1301T129.38	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M298T129	298.130132286526	129.383784570988	[476][M]+	[M+K]+ 259.175	75	252	@M280.1194T129.77|+(H2O)|@M299.1334T129.4|-13C|@M300.1354T129.58|-18O|-13C2	-0.625286837387986	0.0218243556546433	1	0.226010945054135	0.644840515219718	0	1.30306432510807		0
M425.2419T130.82	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M425T131	425.241876262511	130.819559235774	[840][M+1]2+		75	NA		0.780702864501968	0.0218309345739085	1	-0.716576746927515	0.0817184986166207	0	1.31673159138135		0
M434.089T150.9	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M434T151	434.089040337544	150.896029924999		[M+Na]+ 411.11	2452	NA		0.921450175875313	0.0220370657803151	1	-0.295036786181836	0.700957051563854	0	1.3714663718178		0
M373.1943T257.81_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M373T258_3	373.194304333203	257.810632275496	[695][M]+		49	NA		-1.25027330897542	0.0220984226354926	1	-0.340236835211336	0.588330993338831	0	1.31642048605204		0
M468.2483T213.13	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M468T213	468.248320662231	213.130162578404	[941][M]+	[M+H]+ 467.246	84	553	@M469.252T212.95|-13C	-0.427018821913911	0.0221829057154739	1	-0.3478233382559	0.114487737669069	0	1.02171743069512		0
M191.0776T43.42	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M191T43	191.077582274504	43.4221723551588		[M+Na]+ 168.09	4	46	@M169.0955T43.61_3|+Na|@M275.0392T43.41|-(HCOOK)	-0.468015386968712	0.0222278864525409	1	0.342541240880493	0.204716196559814	0	1.35705264048012		0
M127.7831T75.48_15	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M128T75_15	127.783091668266	75.480897756148		[M+K]+ 88.8247	1	NA		-0.66462124193804	0.0222471722285364	1	0.0491729008039847	0.997070954224814	0	1.31503930705725		0
M460.7229T193.83	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M461T194	460.72285654965	193.829185147441			2373	NA		0.847011005152009	0.0223068649500982	1	-0.0437626421396438	0.981368590248534	0	1.31768776426182		0
M299.0828T266.5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M299T267	299.082767651042	266.500252839328			1840	NA		-1.10391478822809	0.0223465276365876	1	0.813716796977632	0.202319202732397	0	1.0800063878789		0
M619.0094T319.48	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M619T319	619.009438353891	319.476241144482		[M+H]+ 618.006	16	NA		0.420121634936617	0.0224148082655131	1	0.190282639327092	0.377579764774842	0	1.4505686248658		0
M439.1343T243.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M439T243	439.134348137405	243.139118240839			2057	NA		-0.433915574522235	0.0226284579283509	1	0.0988761355322154	0.829351378383642	0	1.20057366375437		0
M267.5062T253.61	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M268T254	267.50617864896	253.612148660334		[M+H]+ 266.5	49	NA		-1.5694240107372	0.0226583752118755	1	-0.667421902745431	0.408111643820845	0	1.10925976250314		0
M241.6538T295.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M242T295	241.653776593879	295.374278545144		[M+2H]2+ 481.296	74	NA		2.39699219811303	0.022667514367878	1	1.20060723096052	0.329249910499893	0	1.34341677352595		0
M321.0324T42.74_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M321T43_2	321.03237800974	42.7376135270769		[M+Na]+ 298.041	1358	NA		-0.314348181663384	0.0226949723531023	1	0.0578387182380293	0.880317389400594	0	1.39783330454125		0
M165.8778T113.25_11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M166T113_11	165.877843109874	113.25324994545		[M+Na]+ 142.888	2	NA		-0.516354962628554	0.0227268318967489	1	0.0898772977871438	0.889564204337371	0	1.41356581424062		0
M170.0129T113.22_24	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M170T113_24	170.012937853982	113.220830646761			2	NA		-0.868782191402024	0.0230731241219244	1	0.0970926420321128	0.955600720738771	0	1.2400170590374		0
M343.1626T103.76	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M343T104	343.162599673224	103.76068660937			2578	NA		-0.712950772965421	0.0230731241219244	1	-0.214689279269081	0.555999105851938	0	1.0317973149193		0
M158.5944T113.2_5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M159T113_5	158.594410288842	113.200351380098			2	NA		-0.592588892076495	0.0230731241219244	1	-0.184886946204713	0.545879665571511	0	1.21288398133272		0
M169.6018T113.1_5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M170T113_5	169.601784861617	113.101742480976	[129][M+3]2+		2	NA		-0.548243835624451	0.0230731241219244	1	-0.242381214090859	0.389695163935652	0	1.20992911638407		0
M384.0817T46.98	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M384T47	384.081674102896	46.9833514612543	[723][M+3]+		4	NA		-0.527885398657785	0.0230731241219244	1	-0.369092372252544	0.185050134398377	0	1.11521584537228		0
M298.1887T42.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M298T42	298.188655063585	42.4093415299338			1358	NA		-0.304236689225249	0.0231391123893252	1	0.0306409941347994	0.968675250450554	0	1.46310067644715		0
M232.6695T229.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M233T229	232.669512189399	229.226729828672		[M+Na+HCOOH]+ 163.674	13	NA		-0.295723350873478	0.0231950186411712	1	-0.0413338368858494	0.763029292420684	0	1.38703331173331		0
M350.0861T50.58	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M350T51	350.086129729989	50.5770262434742	[628][M+2]+		309	NA		3.15345101305719	0.0232358913252953	1	-1.74801946572884	0.385668259669802	0	1.37789570138031		0
M602.3109T482.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M602T483	602.310924806226	482.797858542195			1452	NA		-0.850240407447087	0.0232954168656373	1	-0.393353376178093	0.370410471588621	0	1.24850072334445		0
M158.9267T113.15_17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M159T113_17	158.926727173266	113.147983699347		[M+K]+ 119.956	2	NA		-0.49051103053578	0.0233114661323492	1	0.144626054000792	0.73939333282705	0	1.27668301954876		0
M511.7814T278.19_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M512T278_2	511.781390717914	278.186076021424		[M+Na]+ 488.795 [M+H+NH3]+ 493.756	71	NA		0.574030311807951	0.0233808459435703	1	0.336289006177999	0.263326251823887	0	1.26714393598574		0
M293.0114T43.54_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M293T44_3	293.011376056906	43.5408960289526	[454][M+2]+		4	46	@M291.0133T43.6_2|+34S|+41K|+37Cl	-0.351389603127528	0.0234214058036586	1	0.356737881268614	0.0498363895257812	1	1.28226042326578		0
M591.2062T90.71	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M591T91	591.206194237883	90.7145497915162			2613	NA		-2.51976560461003	0.0236588372078899	1	-0.602457486572179	0.639557664649149	0	1.30273475139414		0
M539.403T296.69_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M539T297_3	539.403012926823	296.693366091281			74	NA		-0.65910106441263	0.0237927599767012	1	0.340056158709272	0.437456548255163	0	1.29882509428187		0
M481.9349T348.57_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M482T349_1	481.934947228724	348.568317449693		[M+H-CH3]+ 495.939	58	NA		-4.96633915044049	0.023839036901027	1	2.90342868466266	0.350265230928707	0	1.25353437592257		0
M605.5266T307.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M606T307	605.526633836975	307.054152178289			3057	NA		-0.899563668399761	0.0238660320539147	1	-0.448740271537121	0.33583739877839	0	1.14234997127241		0
M512.4949T378.44_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M512T378_2	512.494853482728	378.441108692409		[M+H-NH3]+ 528.521	64	NA		-0.887980282826932	0.0238660320539147	1	-0.332366945883351	0.468164813615456	0	1.2653983851112		0
M130.5902T46.87_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M131T47_1	130.590176047617	46.8682634999969	[64][M+1]2+		4	NA		-0.986987201821307	0.0239955835470726	1	0.602532772253021	0.323605714652589	0	1.36744210855349		0
M158.4783T113.11_37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M158T113_37	158.478261235967	113.106118790011			2	NA		-0.527454548500476	0.0240125475518246	1	-0.0582210504879654	0.802289153998404	0	1.2851419736189		0
M563.6177T203.29_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M564T203_1	563.617722568391	203.294080866405			3143	NA		1.25862877898022	0.024019780853714	1	-0.365868262170114	0.746884493456509	0	1.4148326639645		0
M557.314T414.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M557T414	557.314004233587	414.328946175661	[1150][M]2+		1696	NA		0.388098124017411	0.024019780853714	1	0.204294872112278	0.3113006319813	0	1.12645139221078		0
M275.0392T43.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M275T43	275.0391876064	43.4062593462978		[M+K+NaCOOH]+ 168.09	4	46	@M191.0776T43.42|+(HCOOK)|@M207.0516T43.58_2|+(HCOONa)|@M359.0012T43.4|-(HCOOK)	-0.37084597543052	0.0241125313688478	1	0.306442076438014	0.140580148175952	0	1.3662311258134		0
M160.4393T113.15_42	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M160T113_42	160.439274262697	113.147983699347		[M+Na+NH3]+ 120.424	2	NA		-0.631669563534917	0.0243275741276659	1	0.0864642725968867	0.932587404695456	0	1.31082192707037		0
M403.0151T99.66	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M403T100	403.015065106428	99.65819529501			45	465	@M404.0231T99.63|-13C	0.550447249881813	0.0243275741276659	1	0.259120024846728	0.364903596840127	0	1.38327479769084		0
M169.4215T113.24_45	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M169T113_45	169.421504338082	113.236634115199		[M+K]+ 130.46	2	NA		-0.650677601474934	0.0243602875734113	1	-0.157882520366329	0.637888826088378	0	1.26114765376536		0
M215.6559T119.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M216T119	215.655884880081	119.329929579664			1519	NA		-0.722928940093396	0.0243824524830084	1	-0.202930195311321	0.585333082797932	0	1.23634430641039		0
M363.1893T92.75	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M363T93	363.189297075247	92.7537659889273			2481	NA		-1.09357174071638	0.0244935952153823	1	0.12004246408647	0.957765660359916	0	1.4162291819556		0
M543.2986T315.74	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M543T316	543.298630834558	315.736797806215			16	NA		0.849315286479611	0.0246075956932427	1	-0.222049923236137	0.786299629141911	0	1.45848660956693		0
M562.7105T330.59_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M563T331_2	562.710503261111	330.589571537367		[M+2K-H]+ 485.791 [M+K]+ 523.744	79	NA		-0.942320465497701	0.0246610425349299	1	-0.0996568957062482	0.808429728284151	0	1.20472847199688		0
M171.4821T113.11_41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M171T113_41	171.482097526462	113.106233152093		[M+2H-C5H8O4]2+ 472.986 [M+2H-C5H8O4]2+ 472.986	2	NA		-0.380890512065381	0.0246610425349299	1	-0.142628062201227	0.472134083390097	0	1.34799294633867		0
M159.6132T113.22_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M160T113_3	159.613238429069	113.221421201327			2	NA		-0.392715522168684	0.0247446758757089	1	-0.0425202553171147	0.806030858960203	0	1.33638316191502		0
M465.7398T257.73_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M466T258_1	465.739815283772	257.732995576598	[926][M+2]+		49	550	@M466.2412T257.75_3|-13Cdb	-1.09213187580439	0.0247930116201925	1	-0.250778824707064	0.654277094086616	0	1.30229158863377		0
M380.8966T97.68	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M381T98	380.896625909869	97.6848715742231			45	NA		-0.850558872469048	0.0251880187746754	1	-0.090734913468749	0.80819233859013	0	1.22446627947913		0
M594.4378T298.37_3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M594T298_3	594.437755341082	298.369138511127		[M+H+NH3]+ 576.405	8	700	@M594.9384T297.99_4|-13Cdb	0.55636816335798	0.025202946421058	1	0.542733280038107	0.0640196774156021	0	1.1425686375962		0
M130.67T75.48_9	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M131T75_9	130.670007835777	75.4781714031176		[2M+Na+3K-H]3+ 126.575	1	NA		-0.49894112297212	0.025202946421058	1	-0.15508316718703	0.551352226067862	0	1.2191512338296		0
M450.0841T151.02_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M450T151_1	450.084124361364	151.021575729553		[M+K]+ 411.11	2452	525	@M468.0947T151.23|-(H2O)	0.886115117669419	0.025252333221487	1	-0.213393008365349	0.814759966508822	0	1.37569022683788		0
M641.7307T251.11_2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M642T251_2	641.730660747596	251.11495812075			2187	NA		-0.336048307514105	0.0253003331927267	1	0.211058375989694	0.310185103520477	0	1.38636620703431		0
M430.2245T107.38	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M430T107	430.224520134875	107.377180462361		[M+Na+NH3]+ 390.199	63	NA		-0.645296635215376	0.0253361135977571	1	-0.13600240915255	0.67900005915945	0	1.18959902869862		0
M365.1071T47.49	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M365T47	365.107081665374	47.4865523323787	[674][M]+	[2M+K]+ 163.069	4	409	@M366.1104T47.58|-13C	-0.408125228759264	0.0253361135977571	1	-0.248548582399209	0.25259969181703	0	1.1853826602665		0
M521.1305T392.65_1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M521T393_1	521.130510547511	392.647129084246	[1058][M]2+		2626	NA		-0.817803428949293	0.0253517671197236	1	0.155792764981042	0.875012880854165	0	1.26922501849282		0
M256.0814T91.09	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M256T91	256.081362510233	91.0876236671809			2490	NA		2.19192057770915	0.0255280830243695	1	-2.36592283172997	0.0371884623491499	1	1.32690863539559		0
