variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M408.0095T49.01	c18hyper										NA			M408T49	408.009455100308	49.0064383270945			1459	292	@M410.0064T49.03|-34S|-41K|-37Cl|@M465.9684T48.95|-(NaCl)
M408.2263T309.26	c18hyper										NA			M408T309	408.226282436439	309.259017310155	[656][M]2+		80	293	@M408.728T309.15|-13Cdb
M409.188T229.81	c18hyper										NA			M409T230	409.187966175437	229.813117909564	[658][M]+	[2M+H]+ 204.09	8	294	@M410.1914T229.82|-13C|@M411.1947T229.84|-18O|-13C2
M410.3366T840.36	c18hyper										NA			M410T840	410.336639794223	840.358390097877	[661][M+1]+		3154	295	@M409.3332T840.41|+13C|@M432.3186T840.28|-Na
M431.3154T840.39	c18hyper										NA			M431T840	431.315405966987	840.385194887069	[714][M]+	[M+Na]+ 408.326	66	295	@M409.3332T840.41|+Na|@M432.3186T840.28|-13C
M410.734T404.93_1	c18hyper										NA			M411T405_1	410.734049795657	404.934039608903	[662][M]2+	[M+2H]2+ 819.453	112	296	@M411.2358T404.82_2|-13Cdb
M411.1202T597.28	c18hyper										NA			M411T597	411.120242558818	597.283412820145	[664][M]2+		2472	297	@M411.622T598.33|-13Cdb
M412.2117T343.64	c18hyper										NA			M412T344	412.211655822409	343.637841505993	[666][M]+	[M+H]+ 411.203	88	298	@M413.2151T343.6|-13C|@M414.2172T343.68|-18O|-13C2|@M434.1938T343.54|-Na
M435.1972T343.65	c18hyper										NA			M435T344	435.1972004478	343.645972184093	[716][M+1]+		88	298	@M413.2151T343.6|+Na|@M434.1938T343.54|+13C
M452.2045T343.6	c18hyper										NA			M452T344	452.204522199548	343.600332767294		[M+K]+ 413.245	88	298	@M434.1938T343.54|+(H2O)
M413.1872T255.93	c18hyper										NA			M413T256	413.187207167007	255.931055777613	[669][M]2+		2556	299	@M413.689T255.86|-13Cdb
M437.2379T319.09	c18hyper										NA			M437T319	437.23788239231	319.085555644807			1125	300	@M415.2557T319|+Na
M416.929T326.03_1	c18hyper										NA			M417T326_1	416.928976173835	326.032035268015	[677][M]2+		1116	301	@M417.4304T325.91_3|-13Cdb
M420.4263T325.99	c18hyper										NA			M420T326	420.426295890267	325.993751613775			1120	301	@M417.4304T325.91_3|+13C+37Cl|+13C+34S
M418.1954T91.05	c18hyper										NA			M418T91	418.195434234639	91.0481681764534	[679][M]+		2913	302	@M419.1992T90.77|-13C
M419.3153T869.84	c18hyper										NA			M419T870	419.31534509138	869.838757451311	[680][M]+		3894	303	@M420.3187T869.86|-13C
M419.7302T327.41_1	c18hyper										NA			M420T327_1	419.730159401269	327.41480193367	[681][M]2+		28	304	@M420.2317T327.41_2|-13Cdb
M420.2369T307.39	c18hyper										NA			M420T307	420.236910912606	307.387117046045			3737	305	@M420.7386T307.41_1|-13Cdb
M423.1874T568.81	c18hyper										NA			M423T569	423.187420792726	568.807797917155	[689][M]+		2937	306	@M424.1909T568.62|-13C
M423.715T368.08_1	c18hyper										NA			M424T368_1	423.71504165312	368.076299405559			79	307	@M424.2167T368.18_2|-13Cdb
M423.7526T340.17_1	c18hyper										NA			M424T340_1	423.75256557123	340.171670170437	[691][M]2+		88	308	@M424.2543T340.07_2|-13Cdb
M424.1673T326.05_1	c18hyper										NA			M424T326_1	424.167273149306	326.048678818597	[692][M]+	[M+K+CF3COOH]+ 251.215	28	309	@M425.1704T325.94_3|-13C|@M562.2227T325.87|-(C4H10O5)
M425.1704T325.94_3	c18hyper										NA			M425T326_3	425.170362364624	325.938713988146	[695][M+1]2+		28	309	@M424.1673T326.05_1|+13C
M562.2227T325.87	c18hyper										NA			M562T326	562.222736586719	325.872505001954		[3M+3Na+K-H]3+ 526.591 [M+Na]+ 539.24	28	309	@M424.1673T326.05_1|+(C4H10O5)|@M565.2209T326.07|-13C-37Cl|-13C-34S
M565.2209T326.07	c18hyper										NA			M565T326	565.220851930314	326.070126149287	[982][M]+	[2M+2Na-H]+ 260.119	28	309	@M562.2227T325.87|+13C+37Cl|+13C+34S|@M566.224T326.05_3|-13C
M424.344T615.84	c18hyper										NA			M424T616	424.343979667956	615.835058216446	[694][M]+		2953	310	@M425.3473T615.75|-13C
M426.3594T643.59	c18hyper										NA			M426T644	426.35941279916	643.589055066713	[701][M]+		2221	311	@M427.3629T643.59|-13C|@M428.366T643.61|-18O|-13C2
M428.3752T675.83	c18hyper										NA			M428T676	428.375247573739	675.826175381201	[704][M]+	[M+H]+ 427.368	302	312	@M429.3787T675.84|-13C
M429.3752T991.02	c18hyper										NA			M429T991	429.375242758528	991.022796552063	[706][M]+	[M+H-COCH2]+ 470.395	81	313	@M430.38T991.02|-13C|@M431.3861T990.99|-13C2|-(H2)|@M493.3919T990.94|-(H2O)-(HCOOH)
M432.3904T991.02	c18hyper										NA			M432T991	432.39042898858	991.022796552063	[706][M+3]+		81	313	@M430.38T991.02|+13C2|@M431.3861T990.99|+13C|@M454.3718T991.03|-Na|@M494.3952T990.85|-(H2O)-(CO2)
M452.3651T990.95	c18hyper										NA			M452T991	452.365058604187	990.952013177231	[751][M]+	[M+Na]+ 429.376	81	313	@M430.38T991.02|+Na|@M453.3684T990.95|-13C|@M454.3718T991.03|-18O|-13C2|@M493.3919T990.94|-(CH3CN)|-(C2H3N)|@M494.3952T990.85|-(C2H4N.)
M453.3684T990.95	c18hyper										NA			M453T991	453.368396156364	990.952013177231	[751][M+1]+		81	313	@M431.3861T990.99|+Na|@M452.3651T990.95|+13C|@M454.3718T991.03|-13C|@M494.3952T990.85|-(CH3CN)|-(C2H3N)
M454.3718T991.03	c18hyper										NA			M454T991	454.371829815014	991.028638851935	[751][M+2]+		81	313	@M432.3904T991.02|+Na|@M452.3651T990.95|+18O|+13C2|@M453.3684T990.95|+13C
M468.3388T991.07	c18hyper										NA			M468T991	468.338758133319	991.066717538416		[M+K]+ 429.376	81	313	@M430.38T991.02|+K
M494.3952T990.85	c18hyper										NA			M494T991	494.395188774724	990.851117196699	[823][M+1]+		81	313	@M430.38T991.02|+(H2O)+(HCOOH)|@M431.3861T990.99|+Na+CH3CN|@M432.3904T991.02|+(H2O)+(CO2)|@M452.3651T990.95|+(C2H4N.)|@M453.3684T990.95|+(CH3CN)|+(C2H3N)|@M493.3919T990.94|+13C
M429.3754T950.68	c18hyper										NA			M429T951	429.375366162709	950.677204495666	[708][M]+		116	314	@M430.3787T950.71|-13C
M429.3753T935.06	c18hyper										NA			M429T935	429.375329624786	935.062429501327	[709][M]+		3173	315	@M430.3787T935.23|-13C
M430.7863T399.41_1	c18hyper										NA			M431T399_1	430.78632606899	399.409335382876			132	316	@M431.2881T399.41_2|-13Cdb
M434.8889T48.72	c18hyper										NA			M435T49	434.888948874509	48.7208722438569			1469	317	@M492.8478T48.76|-(NaCl)
M492.8478T48.76	c18hyper										NA			M493T49	492.847841528209	48.7590961196212	[821][M]+		1497	317	@M434.8889T48.72|+(NaCl)|@M494.8448T48.77|-34S|-41K|-37Cl|@M496.8419T48.79_1|-44Ca
M494.8448T48.77	c18hyper										NA			M495T49	494.844791286229	48.7675480467065	[821][M+2]+		1499	317	@M492.8478T48.76|+34S|+41K|+37Cl|@M496.8419T48.79_1|-34S|-41K|-37Cl
M454.2948T673.81	c18hyper										NA			M454T674	454.294786296953	673.807063230407	[754][M]+		305	318	@M436.284T673.85|+(H2O)|@M437.2876T673.86|+(OH.)|@M455.2982T673.81|-13C|@M456.3008T673.78|-18O|-13C2|@M457.303T673.75|-13C3|-13C-18O|@M476.2768T673.83|-Na
M477.2804T673.86	c18hyper										NA			M477T674	477.280360969999	673.857383748834	[795][M+1]+		344	318	@M455.2982T673.81|+Na|@M476.2768T673.83|+13C
M437.7164T371.04_1	c18hyper										NA			M438T371_1	437.716397156055	371.038487940698	[721][M]2+		79	319	@M438.2181T370.96_2|-13Cdb
M440.2431T410.49	c18hyper										NA			M440T410	440.243096656905	410.487625994476			38	320	@M441.2465T410.44|-13C|@M462.2261T409.53|-Na
M441.3366T880.7	c18hyper										NA			M441T881	441.336600132225	880.69931425269	[731][M]+		4465	321	@M442.3401T880.74|-13C
M444.2429T344.21	c18hyper										NA			M444T344	444.242874647346	344.210724183878	[735][M]2+		88	322	@M444.7446T343.98|-13Cdb
M444.3703T632.03	c18hyper										NA			M444T632	444.370274034683	632.03115767257	[738][M]+		2337	323	@M445.3735T632.17|-13C
M488.8367T894.05_1	c18hyper										NA			M489T894_1	488.836717118461	894.0476378577			4045	324	@M444.8103T896.35|+(C2H4O)|@M489.3381T894_2|-13Cdb
M533.3647T891.63_2	c18hyper										NA			M533T892_2	533.364669247703	891.628632300421			4064	324	@M489.3381T894_2|+(C2H4O)
M445.3315T876.2	c18hyper										NA			M445T876	445.331517241037	876.199833902213	[740][M]+		4484	325	@M446.3349T876.44|-13C
M448.3441T613.57	c18hyper										NA			M448T614	448.344107561784	613.56883777508	[744][M]+		2978	326	@M449.3474T613.56|-13C
M450.1986T67.49	c18hyper										NA			M450T67	450.198567142997	67.4895891661336	[747][M]+		18	327	@M451.202T67.41|-13C
M493.9099T298.78_1	c18hyper										NA			M494T299_1	493.909851645768	298.776415656886		[M+K]+ 454.947	9	328	@M450.8952T300.68_1|+(C2H3O.)|@M494.9127T298.66_2|-13C
M452.243T416.12	c18hyper										NA			M452T416	452.242953311193	416.115848125825	[749][M]+		38	329	@M453.2459T416.28|-13C
M452.2793T626.17	c18hyper										NA			M452T626	452.27927593791	626.174728135864	[750][M]+	[M+H-CH4]+ 467.303	58	330	@M453.2828T626.15|-13C|@M474.2618T626.17|-Na
M454.3914T681.89	c18hyper										NA			M454T682	454.39135188365	681.890196580466	[755][M]+		1567	331	@M455.3933T681.44|-13C|-15N
M457.7584T301_1	c18hyper										NA			M458T301_1	457.758386633456	300.999292871763	[758][M]2+		9	332	@M458.2598T301.01_2|-13Cdb
M459.2321T362.42	c18hyper										NA			M459T362	459.23207396377	362.415383617475	[760][M]2+		107	333	@M459.7338T362.45|-13Cdb
M461.2867T646.38	c18hyper										NA			M461T646	461.286698541674	646.375162719055	[764][M+1]+		2160	334	@M460.2844T646.38|+13C|@M479.2984T646.12|-(H2O)
M478.2951T645.88	c18hyper										NA			M478T646	478.295067714866	645.881230210704	[799][M]+		2228	334	@M460.2844T646.38|+(H2O)|@M479.2984T646.12|-13C|@M480.3009T646.35|-18O|-13C2|@M481.3035T646.29|-13C3|-13C-18O|@M500.2768T646.38|-Na
M501.2806T646.13	c18hyper										NA			M501T646	501.280593072114	646.128618222036	[835][M+1]+		2238	334	@M479.2984T646.12|+Na|@M500.2768T646.38|+13C
M516.7496T645.65_1	c18hyper										NA			M517T646_1	516.749626260366	645.650397500832	[867][M]2+		2246	334	@M517.2535T645.65_2|-13Cdb|@M518.7559T645.8|-18O|-13C2
M517.2535T645.65_2	c18hyper										NA			M517T646_2	517.25346357884	645.65401298443	[867][M+1]2+		2247	334	@M516.7496T645.65_1|+13Cdb|@M518.2545T645.89|-13C|-15N
M518.2545T645.89	c18hyper										NA			M518T646	518.254451217346	645.892636749846	[871][M]2+		2249	334	@M480.3009T646.35|+K|@M517.2535T645.65_2|+13C|+15N|@M518.7559T645.8|-13Cdb
M518.7559T645.8	c18hyper										NA			M519T646	518.755930948403	645.798107453848	[871][M+1]2+		2250	334	@M516.7496T645.65_1|+18O|+13C2|@M518.2545T645.89|+13Cdb
M461.326T869.29	c18hyper										NA			M461T869	461.325979685589	869.293765938471	[765][M]+		3549	335	@M462.3295T869.31|-13C|@M505.3526T867.97|-(C2H4O)
M480.3106T687.38	c18hyper										NA			M480T687	480.310619762683	687.38186040174	[802][M]+		2016	336	@M462.2992T688.65|+(H2O)|@M481.3142T688.16|-13C|@M482.3159T688.38|-18O|-13C2|@M502.2925T688.5|-Na
M500.3066T566.14	c18hyper										NA			M500T566	500.306563156358	566.14348360007	[837][M]+	[M+H]+ 499.299	65	337	@M464.2849T566.13|+2(H2O)|@M501.3101T567.19|-13C|@M502.3144T567.09|-18O|-13C2|@M522.2888T566.27|-Na|@M544.2711T568.05|-2Na
M523.2924T568.05	c18hyper										NA			M523T568	523.292351204105	568.051231747088			2941	337	@M501.3101T567.19|+Na|@M522.2888T566.27|+13C
M467.7432T284.28_1	c18hyper										NA			M468T284_1	467.743168094774	284.28061257765	[777][M]2+		101	338	@M468.2448T284.18_3|-13Cdb
M468.3106T623.63	c18hyper										NA			M468T624	468.310602320732	623.629277345064	[779][M]+	[M+H]+ 467.303	58	339	@M469.314T623.63|-13C|@M470.3164T623.61|-18O|-13C2|@M490.2927T623.63|-Na
M469.314T623.63	c18hyper										NA			M469T624	469.313974978842	623.629277345064	[779][M+1]+		58	339	@M468.3106T623.63|+13C|@M470.3164T623.61|-13C|@M491.2963T623.58|-Na
M470.3164T623.61	c18hyper										NA			M470T624	470.316378509291	623.614103746482	[779][M+2]+		58	339	@M468.3106T623.63|+18O|+13C2|@M469.314T623.63|+13C
M491.2963T623.58	c18hyper										NA			M491T624	491.296328911951	623.584339184132	[817][M+1]+		58	339	@M469.314T623.63|+Na|@M490.2927T623.63|+13C|@M564.3083T623.77|-(HCOOH)-(HCN)|-(C2H3NO2)
M506.3263T631.7	c18hyper										NA			M506T632	506.326252337974	631.703719140561	[847][M]+		2303	339	@M507.3292T631.5|-13C
M507.3292T631.5	c18hyper										NA			M507T632	507.329206299016	631.502126365335	[847][M+1]+		2346	339	@M506.3263T631.7|+13C|@M540.3083T629.46|-(HS.)|@M541.3121T629.43|-(H2S)
M518.3265T629.42	c18hyper										NA			M518T629	518.326460600664	629.424830906149	[873][M]+	[M+Na+HCOOH]+ 449.344 [M+H]+ 517.319	40	339	@M490.2927T623.63|+(C2H4)|@M519.3298T629.46|-13C|@M520.3304T629.54|-18O|-13C2|@M540.3083T629.46|-Na
M541.3121T629.43	c18hyper										NA			M541T629	541.312072696276	629.428104282167	[926][M+1]+		40	339	@M507.3292T631.5|+(H2S)|@M519.3298T629.46|+Na|@M540.3083T629.46|+13C
M542.3264T623.7	c18hyper										NA			M542T624	542.326445772285	623.702193776799	[933][M]+	[M+H]+ 541.319	58	339	@M543.3298T623.69|-13C|@M544.3315T623.71|-18O|-13C2|@M545.3338T623.5|-13C3|-13C-18O|@M564.3083T623.77|-Na
M543.3298T623.69	c18hyper										NA			M543T624	543.329831734773	623.693473232676	[933][M+1]+		58	339	@M542.3264T623.7|+13C|@M544.3315T623.71|-13C|-15N|@M545.3338T623.5|-18O|-13C2
M544.3315T623.71	c18hyper										NA			M544T624	544.331493620885	623.711713414716	[933][M+2]+		58	339	@M542.3264T623.7|+18O|+13C2|@M543.3298T623.69|+13C|+15N|@M545.3338T623.5|-13C
M545.3338T623.5	c18hyper										NA			M545T624	545.333812196604	623.504912954104	[933][M+3]+		58	339	@M542.3264T623.7|+13C3|+13C+18O|@M543.3298T623.69|+18O|+13C2|@M544.3315T623.71|+13C
M564.3083T623.77	c18hyper										NA			M564T624	564.308265977226	623.766333255851	[981][M]+	[M+Na]+ 541.319	58	339	@M491.2963T623.58|+(HCOOH)+(HCN)|+(C2H3NO2)|@M542.3264T623.7|+Na|@M565.3117T623.73|-13C
M565.3117T623.73	c18hyper										NA			M565T624	565.31171320898	623.73424807732	[981][M+1]+		58	339	@M564.3083T623.77|+13C
M469.3681T936.14	c18hyper										NA			M469T936	469.368087488349	936.143577263791	[784][M]+		3175	340	@M470.3714T936.14|-13C|@M471.3748T936.16|-18O|-13C2
M469.7296T322.63	c18hyper										NA			M470T323	469.729572481617	322.632430918779	[785][M]2+		1130	341	@M470.231T322.44|-13Cdb
M470.8034T364.32_1	c18hyper										NA			M471T364_1	470.803420998829	364.321633273129	[788][M]2+		3667	342	@M471.3051T364.22_2|-13Cdb|@M476.8159T359.53|-Li
M477.3176T359.42	c18hyper										NA			M477T359	477.317591048534	359.424617319077	[797][M+1]2+		4367	342	@M476.8159T359.53|+13Cdb
M472.7826T317.66	c18hyper										NA			M473T318	472.782635078362	317.658656501902	[789][M]2+		1132	343	@M473.2843T317.46|-13Cdb
M474.1759T243.68	c18hyper	Folinic acid;Leucovorin		C03479	Metabolism of cofactors and vitamins	One carbon pool by folate	Folate	HMDB01562	CID143	C20H23N7O7	473.1659	VVIAGPKUTFNRDU-UHFFFAOYSA-N	InChI=1S/C20H23N7O7/c21-20-25-16-15(18(32)26-20)27(9-28)12(8-23-16)7-22-11-3-1-10(2-4-11)17(31)24-13(19(33)34)5-6-14(29)30/h1-4,9,12-13,22H,5-8H2,(H,24,31)(H,29,30)(H,33,34)(H4,21,23,25,26,32)	M474T244	474.175867287515	243.679123773179	[792][M]+		3315	344	@M475.1798T243.33|-13C
M474.2897T385.13	c18hyper										NA			M474T385	474.289677136611	385.126707325577			495	345	@M474.7912T385.12_1|-13Cdb|@M475.2928T385.06_2|-13C
M476.2796T613.33	c18hyper										NA			M476T613	476.279550403879	613.329466613981	[796][M]+		2976	346	@M477.2828T613.33|-13C
M479.6903T342.39_1	c18hyper										NA			M480T342_1	479.690338558924	342.393965349351			88	347	@M480.1918T342.37_2|-13Cdb|@M480.6896T342.31|-13C|-15N
M524.0012T879.03_1	c18hyper										NA			M524T879_1	524.001217124644	879.026553296078			4493	348	@M479.9747T882.53|+(C2H4O)|@M568.0275T876.64_1|-(C2H4O)
M537.025T877.9	c18hyper										NA			M537T878	537.025025630575	877.902843337989			4509	348	@M612.054T875.04_1|-(C2H5NO2)
M612.054T875.04_1	c18hyper										NA			M612T875_1	612.053984574504	875.038493229482			4480	348	@M537.025T877.9|+(C2H5NO2)|@M568.0275T876.64_1|+(C2H4O)
M480.2574T388.84_2	c18hyper										NA			M480T389_2	480.257390857631	388.841641074979			638	349	@M480.7589T388.8_1|-13Cdb|@M481.2604T388.76_2|-13C
M481.2831T443.48	c18hyper										NA			M481T443	481.283053766855	443.483006499538	[801][M+1]+		1932	350	@M480.2797T443.64|+13C|@M498.29T445.74|-(OH.)|@M517.3045T442.55|-2(H2O)
M498.29T445.74	c18hyper										NA			M498T446	498.290039525839	445.73739560335			1933	350	@M480.2797T443.64|+(H2O)|@M481.2831T443.48|+(OH.)
M516.301T438.6	c18hyper										NA			M516T439	516.301020006223	438.604933523346	[865][M]+		1934	350	@M480.2797T443.64|+2(H2O)|@M517.3045T442.55|-13C
M481.2288T347.27	c18hyper										NA			M481T347	481.228806407516	347.269695859401	[804][M]2+		2646	351	@M481.7304T347.21|-13Cdb
M481.9986T282.98_1	c18hyper										NA			M482T283_1	481.998595895684	282.984438001784		[M+H]+ 480.998	101	352	@M482.5T282.97_1|-13Cdb
M482.2493T282.94_2	c18hyper										NA			M482T283_2	482.249283226307	282.944964689719	[805][M]2+		101	353	@M482.7508T282.95_2|-13Cdb
M482.2956T547.99	c18hyper										NA			M482T548	482.295554047465	547.990086285948			2685	354	@M483.2987T547.41|-13C
M482.3262T743.56	c18hyper										NA			M482T744	482.326223896712	743.556798029839	[806][M]+	[M+H]+ 481.319	52	355	@M483.3297T743.56|-13C|@M484.3321T743.38|-18O|-13C2|@M504.3081T743.6|-Na
M482.3261T658.86	c18hyper										NA			M482T659	482.326096313128	658.863409426592	[807][M]+	[M+H]+ 481.32	20	356	@M483.3296T658.89|-13C
M482.769T392.5_1	c18hyper										NA			M483T392_1	482.768996069116	392.496522138655			641	357	@M483.2706T392.5_2|-13Cdb|@M483.7721T392.35|-13C
M485.2871T645.16	c18hyper										NA			M485T645	485.287101670427	645.160463824297	[812][M+1]+		2162	358	@M484.2844T645.2|+13C|@M503.2982T645.13|-(H2O)|@M527.2983T641.42|-(C2H2O)|@M528.3011T641.43|-(C2H3O.)|@M529.3035T641.41|-(NH2CO.)
M502.295T645.16	c18hyper										NA			M502T645	502.294960927689	645.156479512092	[840][M]+		2239	358	@M484.2844T645.2|+(H2O)|@M503.2982T645.13|-13C|@M504.3008T645.15|-18O|-13C2|@M505.303T645.12|-13C3|-13C-18O|@M524.2772T645.04_1|-Na|@M529.3035T641.41|-(HCN)
M508.2844T641.43	c18hyper										NA			M508T641	508.284400879989	641.43252297715	[853][M]+		2243	358	@M509.2886T641.38|-13C|@M526.2951T641.42|-(H2O)
M509.2886T641.38	c18hyper										NA			M509T641	509.28858414737	641.383838742174	[853][M+1]+		2244	358	@M508.2844T641.43|+13C|@M526.2951T641.42|-(OH.)|@M527.2983T641.42|-(H2O)|@M553.2535T641.38_2|-2Na
M525.2805T645.07	c18hyper										NA			M525T645	525.280453970259	645.066611899942	[887][M+1]+		2253	358	@M503.2982T645.13|+Na|@M524.2772T645.04_1|+13C
M526.2951T641.42	c18hyper										NA			M526T641	526.295065541109	641.419985226987	[890][M]+		2255	358	@M484.2844T645.2|+(C2H2O)|@M508.2844T641.43|+(H2O)|@M509.2886T641.38|+(OH.)|@M527.2983T641.42|-13C|@M528.3011T641.43|-18O|-13C2|@M529.3035T641.41|-13C3|-13C-18O|@M548.2768T641.43|-Na
M527.2983T641.42	c18hyper										NA			M527T641	527.298261325976	641.419985226987	[890][M+1]+		2256	358	@M484.2844T645.2|+(C2H3O.)|@M485.2871T645.16|+(C2H2O)|@M509.2886T641.38|+(H2O)|@M526.2951T641.42|+13C|@M528.3011T641.43|-13C|@M529.3035T641.41|-18O|-13C2|@M549.2803T641.36|-Na
M528.3011T641.43	c18hyper										NA			M528T641	528.301125799394	641.43252297715	[890][M+2]+		2257	358	@M484.2844T645.2|+(NH2CO.)|@M485.2871T645.16|+(C2H3O.)|@M526.2951T641.42|+18O|+13C2|@M527.2983T641.42|+13C|@M529.3035T641.41|-13C|@M550.2829T641.37|-Na
M548.2768T641.43	c18hyper										NA			M548T641	548.276751555108	641.43252297715	[949][M]+		2271	358	@M526.2951T641.42|+Na|@M549.2803T641.36|-13C|@M550.2829T641.37|-18O|-13C2
M549.2803T641.36	c18hyper										NA			M549T641	549.280343677591	641.360896984018	[949][M+1]+		2272	358	@M527.2983T641.42|+Na|@M548.2768T641.43|+13C|@M550.2829T641.37|-13C
M550.2829T641.37	c18hyper										NA			M550T641	550.282938651251	641.36807797227	[949][M+2]+		2273	358	@M528.3011T641.43|+Na|@M548.2768T641.43|+18O|+13C2|@M549.2803T641.36|+13C
M552.75T641.39_1	c18hyper										NA			M553T641_1	552.750019234165	641.385121946026	[956][M]2+		2276	358	@M553.2535T641.38_2|-13Cdb|@M554.7567T641.49|-18O|-13C2
M553.2535T641.38_2	c18hyper										NA			M553T641_2	553.253486374971	641.384758657287	[956][M+1]2+		2277	358	@M509.2886T641.38|+2Na|@M552.75T641.39_1|+13Cdb|@M554.255T641.43|-13C|-15N
M554.255T641.43	c18hyper										NA			M554T641	554.255006668539	641.43252297715	[960][M]2+		2278	358	@M553.2535T641.38_2|+13C|+15N|@M554.7567T641.49|-13Cdb
M554.7567T641.49	c18hyper										NA			M555T641	554.756681087108	641.493080741762	[960][M+1]2+		2279	358	@M552.75T641.39_1|+18O|+13C2|@M554.255T641.43|+13Cdb
M487.9333T293.69	c18hyper										NA			M488T294	487.933314582785	293.691067554575	[814][M]2+		3817	359	@M488.4346T293.4_3|-13Cdb
M494.3264T641.06	c18hyper										NA			M494T641	494.326441098533	641.064801534049	[824][M]+		2234	360	@M495.3297T641.03|-13C|@M516.3083T640.82|-Na|@M532.2821T640.79|-K
M517.3118T640.86	c18hyper										NA			M517T641	517.311775470557	640.860930170302	[866][M+1]+		2248	360	@M495.3297T641.03|+Na|@M516.3083T640.82|+13C
M507.6741T880.02	c18hyper										NA			M508T880	507.674057843019	880.016714341513			4506	361	@M582.7031T876.2_1|-(C2H5NO2)
M509.6602T880.11_1	c18hyper										NA			M510T880_1	509.660178364348	880.106051447604			4495	361	@M553.6866T877.52|-(C2H4O)
M522.684T878.87	c18hyper										NA			M523T879	522.683955610127	878.871116852045			4508	361	@M494.6501T881.36_1|+(C2H4)|@M582.7031T876.2_1|-(CH3COOH)|-(C2H4O2)|-CH3COOH|@M597.7131T875.79_1|-(C2H5NO2)|@M626.7294T874.45|-(C4H8O3)
M538.6767T878.21_1	c18hyper										NA			M539T878_1	538.676652678897	878.206022733564			4487	361	@M494.6501T881.36_1|+(C2H4O)|@M582.7031T876.2_1|-(C2H4O)
M553.6866T877.52	c18hyper										NA			M554T878	553.68659380714	877.524004096016			4474	361	@M509.6602T880.11_1|+(C2H4O)|@M597.7131T875.79_1|-(C2H4O)
M597.7131T875.79_1	c18hyper										NA			M598T876_1	597.713137764622	875.79215635908			4490	361	@M522.684T878.87|+(C2H5NO2)|@M553.6866T877.52|+(C2H4O)
M626.7294T874.45	c18hyper										NA			M627T874	626.729436623988	874.447820135772			3901	361	@M522.684T878.87|+(C4H8O3)|@M582.7031T876.2_1|+(C2H4O)
M539.0111T878.31_2	c18hyper										NA			M539T878_2	539.011103679585	878.306469531842			4485	362	@M494.9847T881.47_2|+(C2H4O)|@M583.0375T876.27_2|-(C2H4O)
M627.0639T874.79	c18hyper										NA			M627T875	627.063870699136	874.794928802424			3902	362	@M583.0375T876.27_2|+(C2H4O)
M539.3456T878.33_3	c18hyper										NA			M539T878_3	539.345611737256	878.328117075404			4454	363	@M495.3188T881.35_3|+(C2H4O)|@M583.3719T876.13_3|-(C2H4O)
M514.2847T454.99	c18hyper										NA			M514T455	514.284703975188	454.988873745587	[861][M]+	[M+H]+ 513.279	4	364	@M496.2741T456.9|+(H2O)|@M497.2776T457.15|+(OH.)|@M515.2883T454.99|-13C|@M536.2665T454.19|-Na
M496.3421T697.24	c18hyper										NA			M496T697	496.342114148199	697.238181933317	[827][M]+	[M+H]+ 495.334	2	365	@M497.3452T697.23|-13C|@M498.3478T697.22|-18O|-13C2|@M499.3499T697.25|-13C3|-13C-18O|@M518.3235T697.29|-Na
M519.327T697.29	c18hyper										NA			M519T697	519.327046990321	697.290966361285	[874][M+1]+		2	365	@M518.3235T697.29|+13C
M496.3422T683.21	c18hyper										NA			M496T683	496.342229046595	683.21245096544	[828][M]+	[M+H]+ 495.335	30	366	@M497.3453T683.2|-13C|@M498.348T683.05|-18O|-13C2
M499.35T683.1	c18hyper										NA			M499T683	499.350043811819	683.104650405761	[828][M+2]+		30	366	@M497.3453T683.2|+18O|+13C2|@M498.348T683.05|+13C
M497.1366T333.87	c18hyper										NA			M497T334	497.136591070118	333.86725137566	[829][M]+	[M+K]+ 458.173 [M+Na]+ 474.147	88	367	@M498.1402T333.75|-13C|@M519.1187T333.73|-Na
M520.3095T474.49	c18hyper										NA			M520T474	520.309547313456	474.489443599706			3966	368	@M498.3274T474.41|+Na
M498.8345T410.9_1	c18hyper										NA			M499T411_1	498.834505914408	410.900046766769	[831][M]2+		38	369	@M499.3362T411.05_2|-13Cdb
M500.2795T613.33	c18hyper										NA			M500T613	500.27949790516	613.325818158547	[836][M]+		2960	370	@M501.2827T613.32|-13C|@M522.2629T612.95|-Na
M501.358T876.48	c18hyper										NA			M501T876	501.358008834129	876.483302178237	[838][M]+		4483	371	@M502.3614T876.7|-13C
M503.4466T936.5	c18hyper										NA			M503T936	503.446581326191	936.495012263882	[841][M]+		3178	372	@M501.431T934.04|+(H2)|@M504.45T936.46|-13C|@M505.4532T936.59|-18O|-13C2
M504.3108T668.28	c18hyper										NA			M504T668	504.310837688266	668.282742802149	[843][M]+		346	373	@M505.3144T668.28|-13C|@M506.3166T668.78|-18O|-13C2
M505.228T98.26	c18hyper										NA			M505T98	505.227962060885	98.2557636693157	[845][M]+	[M+H]+ 504.224	97	374	@M506.2318T98.1|-13C
M506.2117T388.92	c18hyper										NA			M506T389	506.211680838507	388.920169162693			649	375	@M506.7138T388.73_1|-13Cdb
