variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M549.2396T504.45	c18hypersil													M549T504	549.239597103804	504.453168293448	[1134][M]+	[3M+K]+ 170.098	19	653	@M550.2429T504.38|-13C
M549.3104T504.87	c18hypersil													M549T505	549.31041496947	504.867616334303	[1135][M]+	[M+K]+ 510.342	19	654	@M550.3136T504.74|-13C
M550.004T395.86_1	c18hypersil													M550T396_1	550.003958759734	395.861237275175			69	655	@M594.0183T395.84_2|-(NH2CO.)
M550.9075T843.99_1	c18hypersil													M551T844_1	550.907508928172	843.991986025644	[1137][M]2+		1075	656	@M551.4092T843.9_2|-13Cdb
M551.1051T92.26	c18hypersil													M551T92	551.105108792367	92.2615868024368	[1138][M]+		2510	657	@M552.1084T92.16|-13C
M551.1556T63.51	c18hypersil													M551T64	551.155629650818	63.5063105008044	[1139][M]2+		3	658	@M551.657T63.44|-13Cdb
M553.3852T844.17	c18hypersil													M553T844	553.385206347112	844.16534385429			1055	659	@M553.8869T844.24_1|-13Cdb|@M554.3884T844.22_2|-13C
M554.2234T91.02	c18hypersil													M554T91	554.223388224581	91.0213252119985			2609	660	@M582.2182T88.55|-(CO)
M556.174T193.22	c18hypersil													M556T193	556.173952985495	193.223422584592	[1144][M]+	[M+H-C3H2O3]+ 641.18	59	661	@M557.1774T193.18|-13C|@M578.156T193.23|-Na
M556.2675T395.96	c18hypersil													M556T396	556.267518406181	395.956815149721	[1145][M]2+		69	662	@M556.769T395.79|-13Cdb
M557.2569T218.41	c18hypersil													M557T218	557.256914533995	218.412084141787	[1148][M]2+		3078	663	@M557.7584T218.49|-13Cdb
M557.5673T354.24_1	c18hypersil													M558T354_1	557.567253877238	354.236167404076	[1151][M]2+		76	664	@M558.0686T354.19_3|-13Cdb
M562.1818T338.46	c18hypersil													M562T338	562.181829519208	338.459605500253		[M+H]+ 561.173	85	665	@M656.2114T338.5_2|-(C2H6O4)
M562.2378T72.75	c18hypersil													M562T73	562.237751448732	72.7472959101458	[1158][M]+		1	666	@M563.2416T72.44|-13C
M566.1906T117.92	c18hypersil													M566T118	566.190559409529	117.917204302846	[1160][M+1]+		1507	667	@M565.1847T117.68|+13C|@M568.2035T117.36|-(H2)
M567.1998T117	c18hypersil													M567T117	567.1998172317	117.002715598466		[M+K+NaCOOH]+ 460.255	75	667	@M565.1847T117.68|+(H2)|@M568.2035T117.36|-13C
M569.1617T86.49	c18hypersil													M569T86	569.161731983887	86.4934111244092	[1164][M]+	[M+H-CH3]+ 583.164	38	668	@M570.1654T86.5|-13C|@M571.1669T86.36|-18O|-13C2
M570.2853T687.53	c18hypersil													M570T688	570.285305231835	687.525334441256	[1167][M]+	[M+H]+ 569.278	25	669	@M571.2888T687.47|-13C|@M572.2912T687.4|-18O|-13C2|@M592.2672T687.47|-Na
M571.3548T330.61	c18hypersil													M571T331	571.35480478855	330.613137511473	[1170][M]2+		79	670	@M571.8562T330.76|-13Cdb
M571.4156T859.48	c18hypersil													M571T859	571.415582812795	859.482782538764	[1171][M]2+		107	671	@M571.9172T859.51|-13Cdb
M572.0467T360.75_1	c18hypersil													M572T361_1	572.046705323535	360.751961228127	[1172][M]2+		76	672	@M572.5479T360.45_1|-13Cdb
M572.2969T360.52_2	c18hypersil													M572T361_2	572.29688243648	360.51810973242	[1173][M]2+		76	673	@M572.7984T360.46_2|-13Cdb
M572.5198T238.7_1	c18hypersil													M573T239_1	572.519838786458	238.700848426785	[1175][M]2+		2162	674	@M573.0214T238.6_3|-13Cdb
M572.7706T238.69_2	c18hypersil													M573T239_2	572.770585806806	238.686156652348	[1176][M]2+		2163	675	@M573.2719T238.52_4|-13Cdb
M574.2717T377.8	c18hypersil													M574T378	574.271704501491	377.797459301538	[1180][M]2+		64	676	@M574.7732T377.63|-13Cdb
M574.9869T330.33_1	c18hypersil													M575T330_1	574.986884195259	330.334625506841		[M+Na]+ 551.994 [M+Na]+ 551.994	79	677	@M575.488T330.46_4|-13Cdb
M575.488T330.46_4	c18hypersil													M575T330_4	575.487974087212	330.461100987021			79	677	@M574.9869T330.33_1|+13Cdb
M575.1541T330.33_2	c18hypersil													M575T330_2	575.154107676237	330.334625506841	[1181][M]2+		79	678	@M575.6552T330.41|-13Cdb|@M690.1831T330.12_2|-(C4H5NO3)
M575.3571T342.39	c18hypersil													M575T342	575.357056716145	342.392410272329	[1182][M]2+		58	679	@M575.8587T342.38|-13Cdb
M578.0548T298.14_1	c18hypersil													M578T298_1	578.054758815392	298.139047508128			74	680	@M578.5557T298.2_1|-13Cdb
M578.5557T298.2_1	c18hypersil													M579T298_1	578.555715012323	298.2040438257		[M+H-C2H4]+ 605.572	74	680	@M578.0548T298.14_1|+13Cdb
M578.1802T298.21_2	c18hypersil													M578T298_2	578.180179407684	298.212726832221	[1185][M]2+		74	681	@M578.6808T298.12_2|-13Cdb|@M771.2373T298.34_5|-(C7H7O2N5)
M578.6808T298.12_2	c18hypersil													M579T298_2	578.68081631965	298.12181795171	[1185][M+1]2+		74	681	@M578.1802T298.21_2|+13Cdb
M770.737T298.37_2	c18hypersil													M771T298_2	770.736961604378	298.374014702994	[1415][M]2+		8	681	@M771.2373T298.34_5|-13Cdb
M578.3055T298.16_3	c18hypersil													M578T298_3	578.305532178261	298.164740610317	[1186][M]2+		74	682	@M578.8061T297.88_3|-13Cdb
M579.9288T859.48_1	c18hypersil													M580T859_1	579.928773726232	859.478328552831	[1188][M]2+		107	683	@M580.4305T859.48_2|-13Cdb
M580.5623T312.3_1	c18hypersil													M581T312_1	580.562290669491	312.299520355275	[1191][M]2+		70	684	@M581.0634T312.08_3|-13Cdb
M582.4064T859.63	c18hypersil													M582T860	582.406416087061	859.63212974044			107	685	@M582.9081T859.66_1|-13Cdb|@M583.4097T859.69_2|-13C
M661.8178T369.3_5	c18hypersil													M662T369_5	661.817825853545	369.304713555048		[3M+2Na+K-H]2+ 413.23	64	686	@M583.7814T369.73_2|+(C2H6O3)
M583.8265T338.52_1	c18hypersil													M584T339_1	583.826515543588	338.52459422041		[M+Na+K-H]+ 522.882	85	687	@M584.328T338.5|-13Cdb
M584.328T338.5	c18hypersil													M584T338	584.327970181591	338.499423046832		[M+Na]+ 561.326	85	687	@M583.8265T338.52_1|+13Cdb
M763.0946T369.27_2	c18hypersil													M763T369_2	763.094554581106	369.270941657451		[M+2K-H]+ 686.17	64	688	@M584.0172T369.59_6|+(C6H13O5N)
M584.163T85.77	c18hypersil													M584T86	584.163016261705	85.7674279438033	[1194][M]+	[M+H]+ 583.164	38	689	@M585.1666T85.78|-13C
M588.1127T68.08	c18hypersil													M588T68	588.112744261933	68.0787657938083	[1199][M]+		7	690	@M589.116T67.99|-13C
M588.1536T162.06	c18hypersil													M588T162	588.153555930927	162.057997974818	[1200][M]+		9	691	@M589.1569T162.06|-13C|@M590.1503T162.03|-34S|-41K|-37Cl
M589.7567T320.34_1	c18hypersil													M590T320_1	589.756710865785	320.337760957377			16	692	@M590.2581T320.33_2|-13Cdb|@M590.7592T320.29|-13C
M592.8145T236.47_1	c18hypersil													M593T236_1	592.814459444316	236.471244492343	[1206][M]2+		2169	693	@M593.3158T236.43_2|-13Cdb
M593.0653T236.54	c18hypersil													M593T237	593.06532510646	236.538114907975	[1207][M]2+		2170	694	@M593.5663T236.44|-13Cdb
M593.3366T407.47	c18hypersil													M593T407	593.336575564755	407.47344170106	[1209][M]+		2779	695	@M594.3398T407.52|-13C
M594.0616T298.2_1	c18hypersil													M594T298_1	594.061582364854	298.195360819178		[M+K+NH3]+ 538.064	74	696	@M594.5628T298.44_1|-13Cdb
M594.5628T298.44_1	c18hypersil													M595T298_1	594.562836473063	298.436965721171		[3M+2H]2+ 395.71	8	696	@M594.0616T298.2_1|+13Cdb
M594.1872T298.37_2	c18hypersil													M594T298_2	594.187161723018	298.374014702994			8	697	@M594.6881T298.21_2|-13Cdb
M594.2269T48.67	c18hypersil													M594T49	594.226856338708	48.6670301577589	[1210][M]+	[M+H-NH3]+ 610.255	4	698	@M756.28T48.49|-(C6H10O5)
M594.3124T298.67	c18hypersil													M594T299	594.312371943408	298.674165200979		[M+H+CF3COOH]+ 459.307	8	699	@M594.8132T298.02_3|-13Cdb
M594.4378T298.37_3	c18hypersil													M594T298_3	594.437755341082	298.369138511127		[M+H+NH3]+ 576.405	8	700	@M594.9384T297.99_4|-13Cdb
M594.9955T305.75_1	c18hypersil													M595T306_1	594.995546525176	305.749544818821			94	701	@M595.4971T305.74_4|-13Cdb
M595.4971T305.74_4	c18hypersil													M595T306_4	595.497129219948	305.744096945371			94	701	@M594.9955T305.75_1|+13Cdb
M596.5934T336.32_1	c18hypersil													M597T336_1	596.593356112108	336.323932644939			79	702	@M597.0949T336.33_3|-13Cdb
M596.8441T336.33_2	c18hypersil													M597T336_2	596.844096226991	336.328156839809	[1211][M]2+		79	703	@M597.3458T336.19_4|-13Cdb
M597.3091T361.69	c18hypersil													M597T362	597.309073821157	361.69137284622	[1213][M]2+		64	704	@M597.8102T361.5_2|-13Cdb
M597.5596T361.48_1	c18hypersil													M598T361_1	597.559617322611	361.477215928479	[1215][M]2+		64	705	@M598.0608T361.42_3|-13Cdb
M598.7794T259.69_1	c18hypersil													M599T260_1	598.779414389918	259.689847091172	[1216][M]2+		2173	706	@M599.281T259.66_2|-13Cdb
M599.164T79.76	c18hypersil													M599T80	599.164039342445	79.7612190063555	[1217][M]+	[2M+H]+ 299.079	56	707	@M600.1675T80.06|-13C
M599.1909T100.07	c18hypersil													M599T100	599.190876407584	100.071285997821	[1218][M]+	[M+H]+ 598.187	45	708	@M600.1944T100.08|-13C
M600.4368T875.09	c18hypersil													M600T875	600.436822953851	875.093058444394	[1221][M]2+		43	709	@M600.9384T875.18|-13Cdb
M601.3185T307.61	c18hypersil													M601T308	601.31846254904	307.606170951349	[1223][M]2+		94	710	@M601.8203T307.33|-13Cdb
M601.3383T264.46	c18hypersil													M601T264	601.338294180868	264.464750612147	[1224][M]+		2175	711	@M602.3419T264.34|-13C
M621.3064T787.86	c18hypersil													M621T788	621.306399295196	787.858882342145	[1260][M]+		640	712	@M603.2958T787.41|+(H2O)|@M622.3098T787.71|-13C
M650.8243T371.37_3	c18hypersil													M651T371_3	650.824344835135	371.371983893753		[3M+Na+K]2+ 413.23	64	713	@M604.8372T371.29_5|+(CH2S)
M606.8445T306.28_1	c18hypersil													M607T306_1	606.844515890503	306.279331864051		[M+Na+NH3]+ 566.846	94	714	@M607.346T306.39_2|-13Cdb|@M607.8475T306.5|-13C
M608.9499T875.04_1	c18hypersil													M609T875_1	608.949909523198	875.040612676933	[1236][M]2+		43	715	@M609.4518T874.98_2|-13Cdb
M611.4277T875.16	c18hypersil													M611T875	611.427722833944	875.160199040397			43	716	@M611.9293T875.14_1|-13Cdb|@M612.431T875.22_2|-13C
M612.2175T68.42	c18hypersil													M612T68	612.217499961834	68.42374510075	[1241][M]+	[3M+2Na-H]+ 189.066	7	717	@M613.2214T68.35|-13C|@M774.2701T66.92|-(C6H10O5)
M612.3023T136.63	c18hypersil													M612T137	612.302311535401	136.631337467961	[1242][M]+	[2M+Na]+ 294.655	75	718	@M613.3058T136.57|-13C|@M614.3083T136.66|-18O|-13C2
M612.553T297.3_1	c18hypersil													M613T297_1	612.553039552059	297.301763957319	[1244][M]2+		74	719	@M613.0542T297.27_3|-13Cdb
M613.1619T61.54	c18hypersil													M613T62	613.16187715587	61.5415944759718	[1245][M]+	[M+H-C6H10O5]+ 774.208	3	720	@M614.1654T61.54|-13C
M615.1779T59.07	c18hypersil													M615T59	615.177948162031	59.0733110157895		[M+H]+ 614.171 [M+H-NH3]+ 631.196	3	721	@M616.1813T59.15|-13C|@M617.1716T59.13_1|-34S|-41K|-37Cl|@M618.1758T58.89|-13C-37Cl|-13C-34S
M615.3534T246.75	c18hypersil													M615T247	615.353359806783	246.75341063372	[1249][M]2+		2178	722	@M615.8548T246.68|-13Cdb
M615.5001T1107.98	c18hypersil													M616T1108	615.500053189401	1107.97681251914	[1250][M]+		46	723	@M616.5034T1108.21|-13C|@M642.5192T1105.52|-(C2H3.)
M641.5156T1105.5	c18hypersil													M642T1105	641.515615398318	1105.49773982434	[1284][M]+		1615	723	@M642.5192T1105.52|-13C
M620.2045T369.44_1	c18hypersil													M620T369_1	620.204527410738	369.436572996526	[1258][M]2+		64	724	@M620.7053T369.44_3|-13Cdb
M620.4552T369.51_3	c18hypersil													M620T370_3	620.455206349692	369.509774134402			64	725	@M661.4838T369.45_2|-(CH3CN)|-(C2H3N)
M661.6177T369.34_2	c18hypersil													M662T369_2	661.617686163557	369.342839327929		[M+Na]+ 638.622	64	726	@M620.58T369.44_1|+(C3H5.)
M661.6845T369.32_3	c18hypersil													M662T369_3	661.68453037608	369.324212596525	[1301][M]+	[M+Na]+ 638.684	64	727	@M620.6428T369.45_2|+(C3H5.)
M708.6605T369.25_2	c18hypersil													M709T369_2	708.660493234605	369.252777489197			64	727	@M620.6428T369.45_2|+(C3H4O3)|@M709.1606T369.21_9|-13Cdb|@M763.7101T369.22_3|-(C4H7.)
M709.1606T369.21_9	c18hypersil													M709T369_9	709.160588835398	369.214333493095		[M+Na]+ 686.17	64	727	@M708.6605T369.25_2|+13Cdb
M763.7101T369.22_3	c18hypersil													M764T369_3	763.710065911957	369.223255595564		[M+H-CO2]+ 806.697	64	727	@M708.6605T369.25_2|+(C4H7.)
M621.5722T298.61	c18hypersil													M622T299	621.572213393849	298.613049594034		[M+Na]+ 598.589	8	728	@M621.0707T298.19_1|+13Cdb
M710.0804T298.61_3	c18hypersil													M710T299_3	710.08038589272	298.606536755413		[M+Na+NH3]+ 670.061	8	728	@M621.0707T298.19_1|+(C2H3NO3)
M621.1964T298.4_2	c18hypersil													M621T298_2	621.196396224769	298.397434777397			8	729	@M621.6974T298.27|-13Cdb
M639.479T357.05	c18hypersil													M639T357	639.479041999516	357.050019818219		[M+H]+ 638.478	76	730	@M621.4716T357.05_2|+(H2O)
M622.0786T268.32_1	c18hypersil													M622T268_1	622.078631463621	268.318609123099	[1262][M]2+		77	731	@M622.5803T268.31|-13Cdb
M681.1774T396.04_2	c18hypersil													M681T396_2	681.177403124261	396.036566403723			69	732	@M622.1625T395.84_1|+(CH3COO.)
M622.2495T395.92_2	c18hypersil													M622T396_2	622.249491204465	395.9230248757		[M+H-C2H4]+ 649.292	69	733	@M681.3203T396.06_5|-(NC3H9)
M681.3203T396.06_5	c18hypersil													M681T396_5	681.320294697157	396.0566267659		[3M+K]+ 214.122	69	733	@M622.2495T395.92_2|+(NC3H9)|@M650.3061T395.88_2|+(CH3O.)
M715.3357T396.29_5	c18hypersil													M715T396_5	715.335729132911	396.294153975042		[M+H]+ 714.331	69	733	@M650.3061T395.88_2|+(CH4S)+(NH3)
M626.0653T365.34_1	c18hypersil													M626T365_1	626.065340946988	365.34015146136	[1264][M]2+		2442	734	@M626.5667T365.37|-13Cdb
M626.5667T365.37	c18hypersil													M627T365	626.566699483397	365.374842943475	[1264][M+1]2+		2443	734	@M626.0653T365.34_1|+13Cdb
M629.3044T360.57	c18hypersil													M629T361	629.304403141781	360.568318070098	[1268][M]2+		76	735	@M629.8057T360.35|-13Cdb
M637.9709T890.72_1	c18hypersil													M638T891_1	637.970881778223	890.721880321763	[1277][M]2+		3174	736	@M638.4729T890.78_2|-13Cdb
M746.2211T375.63_3	c18hypersil													M746T376_3	746.221082254408	375.629531158711	[1388][M]2+		64	737	@M640.1919T375.65_8|+(C3H6O4)|@M746.7215T375.93_3|-13Cdb
M640.4488T890.77	c18hypersil													M640T891	640.448758186375	890.768254440542	[1283][M]+		3176	738	@M640.9506T890.86_1|-13Cdb|@M641.4522T890.88_2|-13C
M642.8303T352.62	c18hypersil													M643T353	642.830336294376	352.616603166641	[1285][M]2+		2860	739	@M643.3321T352.37|-13Cdb
M643.2884T788.35	c18hypersil													M643T788	643.288402326927	788.347847038095	[1286][M]+		646	740	@M644.2917T788.35|-13C
M647.0332T330.79_2	c18hypersil													M647T331_2	647.033233207989	330.792575257712	[1289][M]2+		79	741	@M647.5344T330.74|-13Cdb
M715.2859T396.34_4	c18hypersil													M715T396_4	715.285946522765	396.338683746187		[M+H]+ 714.281	69	742	@M650.2603T395.85_1|+(CH4S)+(NH3)
M681.368T396.09_6	c18hypersil													M681T396_6	681.367997010836	396.086619628855		[M+K]+ 642.403	69	743	@M650.3517T395.96_3|+(CH3O.)
M681.4152T396.02_7	c18hypersil													M681T396_7	681.415167146386	396.018170150355			69	744	@M650.397T396_4|+(CH3O.)
M681.4629T395.97_8	c18hypersil													M681T396_8	681.462892533543	395.966807667947			69	745	@M650.4424T396.02_5|+(CH3O.)
M681.5104T396.12_1	c18hypersil													M682T396_1	681.510355737823	396.124173179663			69	746	@M650.4878T395.92_6|+(CH3O.)
M705.3907T371.41_7	c18hypersil													M705T371_7	705.390663497708	371.41421465285		[M+H]+ 704.378	64	747	@M651.3618T371.41_10|+3(H2O)
M651.4386T371.41_11	c18hypersil													M651T371_11	651.438649699248	371.408346445014			64	748	@M705.4739T371.42_8|-3(H2O)
M704.9754T371.48_2	c18hypersil													M705T371_2	704.975374710251	371.477458106564	[1349][M]2+		64	748	@M705.4739T371.42_8|-13Cdb
M655.1731T89.3	c18hypersil													M655T89	655.173135007053	89.3042450539795	[1293][M]+	[2M+H]+ 327.082 [M+Na]+ 632.179	38	749	@M656.1763T89.31|-13C|@M657.167T89.3|-34S|-41K|-37Cl|@M658.1709T89.27|-13C-37Cl|-13C-34S
M655.8774T338.46_1	c18hypersil													M656T338_1	655.877370071633	338.459605500253	[1295][M]2+		85	750	@M656.3783T338.61_2|-13Cdb
M661.5509T369.31_1	c18hypersil													M662T369_1	661.550908937456	369.312719074011			64	751	@M708.5888T369.22_1|-(CH5NO)
M663.4568T1027.16	c18hypersil													M663T1027	663.456808426574	1027.15802224226	[1304][M]+	[M+H]+ 662.45	55	752	@M664.4601T1027.04|-13C
M681.4883T1027.17	c18hypersil													M681T1027	681.488322546188	1027.1692853729	[1319][M+1]+		55	752	@M664.4601T1027.04|+(NH3)|+NH3
M664.1754T194.25	c18hypersil													M664T194	664.175365254504	194.245997222007	[1306][M]+	[M+Na]+ 641.18	59	753	@M665.1788T194.27|-13C|@M666.1696T194.22|-34S|-41K|-37Cl|@M667.1737T194.13|-13C-37Cl|-13C-34S
M669.47T907.33	c18hypersil													M669T907	669.470043845527	907.329310178934		[3M+H+Na]2+ 438.318	104	754	@M669.9717T907.31_1|-13Cdb|@M670.4731T907.29_2|-13C
M672.2982T86.87	c18hypersil													M672T87	672.298173029074	86.874491412012	[1313][M]+	[M+Na]+ 649.31 [M+H]+ 671.296	38	755	@M673.3016T86.89|-13C
M672.3648T323.51	c18hypersil													M672T324	672.364772132096	323.506327336361		[3M+3Na-H]2+ 425.598	16	756	@M672.8663T323.53_1|-13Cdb|@M673.3676T323.87_2|-13C
M679.8703T275.65_1	c18hypersil													M680T276_1	679.870253161754	275.645240306915	[1318][M]2+		90	757	@M680.372T275.72_3|-13Cdb
M680.372T275.72_3	c18hypersil													M680T276_3	680.371950880718	275.718303435618	[1318][M+1]2+		90	757	@M679.8703T275.65_1|+13Cdb
M681.1297T396.03_1	c18hypersil													M681T396_1	681.12973536324	396.029422688499		[M+H]+ 680.128	69	758	@M715.1859T396.3_2|-2(NH3)
M715.1859T396.3_2	c18hypersil													M715T396_2	715.185884451985	396.300325690073	[1365][M]2+		69	758	@M681.1297T396.03_1|+2(NH3)|@M715.6851T395.93_4|-13Cdb
M715.6851T395.93_4	c18hypersil													M716T396_4	715.685107617783	395.932055147716	[1365][M+1]2+		69	758	@M715.1859T396.3_2|+13Cdb|@M841.7428T396.47_5|-(C3H10O5)
M794.6493T396.34_3	c18hypersil													M795T396_3	794.649277316503	396.340544927923	[1438][M]2+		69	758	@M795.1479T396.55_2|-13Cdb|@M841.6838T396.39_4|-(CH5NO)
M794.7047T396.36_4	c18hypersil													M795T396_4	794.704714148669	396.355319252096		[M+H]+ 793.691	69	758	@M752.6683T396.31_1|+(C2H4N.)|@M841.7428T396.47_5|-(CH5NO)
M795.1479T396.55_2	c18hypersil													M795T397_2	795.14785123045	396.545890660125	[1438][M+1]2+		69	758	@M794.6493T396.34_3|+13Cdb
M841.6838T396.39_4	c18hypersil													M842T396_4	841.683766137427	396.393388628042			69	758	@M752.6683T396.31_1|+(C2H3NO3)|@M794.6493T396.34_3|+(CH5NO)
M681.2251T396.02_3	c18hypersil													M681T396_3	681.225102435446	396.017772725865			69	759	@M795.0921T396.18_10|-3K
M715.1356T396.15_1	c18hypersil													M715T396_1	715.135643478822	396.149749015667	[1364][M]2+		69	759	@M715.635T396.22_3|-13Cdb|@M753.0892T396.33_9|-K|@M795.0921T396.18_10|-(SO3)
M753.0892T396.33_9	c18hypersil													M753T396_9	753.089226790709	396.330725224761			69	759	@M715.1356T396.15_1|+K
M794.5941T396.36_2	c18hypersil													M795T396_2	794.594065854564	396.362003295156	[1437][M]2+		69	759	@M715.635T396.22_3|+(PO3)|@M795.0921T396.18_10|-13Cdb
M841.0973T396.4_1	c18hypersil													M841T396_1	841.097344492877	396.396829247409		[3M+Na+K-H]+ 260.061	69	759	@M795.0921T396.18_10|+(HCOOH)|+(H2O-CO)
M686.3963T330.35	c18hypersil													M686T330	686.396330306159	330.352302132861	[1323][M]2+	[3M+2H]2+ 456.933	79	760	@M686.8984T330.11|-13Cdb
M687.152T184.06	c18hypersil													M687T184	687.152006668181	184.055270702845		[M+Na]+ 664.159	57	761	@M688.16T184.09|-13C|@M689.1633T184.04|-13C2|-(H2)
M688.16T184.09	c18hypersil													M688T184	688.160049358348	184.089839235443	[1325][M]+	[M+Na]+ 665.166	57	761	@M687.152T184.06|+13C|@M689.1633T184.04|-13C|@M690.1655T184.91|-18O|-13C2|@M710.1417T184.27|-Na
M691.8834T377.35_1	c18hypersil													M692T377_1	691.883423962056	377.345705727039			64	762	@M692.3848T377.46_5|-13Cdb
M692.3848T377.46_5	c18hypersil													M692T377_5	692.384769644919	377.460650183135		[M+Na+NaCOOH]+ 601.402	64	762	@M691.8834T377.35_1|+13Cdb
M691.9672T377.42_2	c18hypersil													M692T377_2	691.967211773875	377.418037449374	[1328][M]2+		64	763	@M692.4684T377.44_6|-13Cdb
M755.0545T377.53_4	c18hypersil													M755T378_4	755.054528623334	377.531407497955		[M+H+NH3]+ 737.006	64	764	@M692.0507T377.53_1|+Na+CH3CN
M755.1454T377.55_5	c18hypersil													M755T378_5	755.14540512558	377.550620455083		[M+Na+HCOOH]+ 686.17	64	765	@M692.1344T377.48_3|+(CH2S)+(NH3)|+Na+CH3CN
M830.3573T377.44	c18hypersil													M830T377	830.357311028991	377.439343816255	[1462][M]2+		64	766	@M692.3012T377.54_2|+(C4H10O5)|@M755.3276T377.52_7|+(C2H5NO2)|@M830.8582T377.46|-13Cdb
M695.3904T277.96	c18hypersil													M695T278	695.390411344474	277.961744678664	[1332][M]2+		71	767	@M695.8914T278.01|-13Cdb
M698.366T342.92	c18hypersil													M698T343	698.366043590726	342.920190467436	[1333][M]2+		58	768	@M698.867T342.89_3|-13Cdb
M698.4911T924.7	c18hypersil													M698T925	698.491095433777	924.703763026046			1631	769	@M698.9928T924.71_1|-13Cdb|@M699.4945T924.56_2|-13C
M699.1994T99.49	c18hypersil													M699T99	699.199421543392	99.4873069359869	[1334][M]+	[2M+H]+ 349.096	45	770	@M700.2023T99.4|-13C|@M716.2259T99.53|-(NH3)|-NH3|@M721.1813T99.51|-Na
M699.2249T71.32	c18hypersil													M699T71	699.224853812422	71.3163474323721	[1335][M]+		1670	771	@M700.2282T71.13|-13C
M699.4802T812.38	c18hypersil													M699T812	699.480157431993	812.382930966991	[1337][M]2+		3240	772	@M699.9815T812.2|-13Cdb
M700.7728T423.08_5	c18hypersil													M701T423_5	700.772776569873	423.075527463741		[M+Na]+ 677.777	36	773	@M744.7578T423_5|-(CO2)
M744.2578T422.88_1	c18hypersil													M744T423_1	744.257831874323	422.882480425025	[1385][M]2+		36	773	@M744.7578T423_5|-13Cdb
M701.414T1027.34	c18hypersil													M701T1027	701.414019946401	1027.343301211	[1338][M]+	[M+K]+ 662.45	55	774	@M702.4172T1027.18|-13C
M702.3835T330.52	c18hypersil													M702T331	702.383507913706	330.520055722351	[1341][M]2+		79	775	@M702.8848T330.59_2|-13Cdb
M702.8848T330.59_2	c18hypersil													M703T331_2	702.884764263273	330.589946366621	[1341][M+1]2+		79	775	@M702.3835T330.52|+13Cdb
M702.6242T193.16_1	c18hypersil													M703T193_1	702.624226976973	193.158749739588	[1343][M]2+		2374	776	@M703.1265T193.42_2|-13Cdb
M703.1265T193.42_2	c18hypersil													M703T193_2	703.126466494961	193.421377344612	[1343][M+1]2+		2375	776	@M702.6242T193.16_1|+13Cdb
M702.6341T330.61_1	c18hypersil													M703T331_1	702.634071884525	330.607397094368	[1344][M]2+	[3M+H+K]2+ 455.092	79	777	@M703.1353T330.68_3|-13Cdb
M705.0586T371.4_3	c18hypersil													M705T371_3	705.058628237803	371.400786512287	[1350][M]2+		64	778	@M705.5574T371.49_1|-13Cdb
M707.2246T48.27	c18hypersil													M707T48	707.224605264448	48.2668395103025		[M+H+NH3]+ 689.208	4	779	@M869.2782T48.11|-(C6H10O5)
M708.8039T369.21_4	c18hypersil													M709T369_4	708.803869276394	369.214974612737	[1359][M]2+		64	780	@M709.3036T369.58|-13Cdb
M715.1191T184.22_2	c18hypersil													M715T184_2	715.119112381194	184.215630615307		[2M+Na+2K-H]2+ 665.166	57	781	@M715.6209T183.59_1|-13Cdb
M753.1937T396.22_11	c18hypersil													M753T396_11	753.193748104144	396.217448667926		[M+K]+ 714.229	69	782	@M715.2358T396.17_3|+K|@M841.2147T396.44_2|-(C3H4O3)
M841.2147T396.44_2	c18hypersil													M841T396_2	841.214668014542	396.440973106496			69	782	@M753.1937T396.22_11|+(C3H4O3)
M841.2743T396.41_3	c18hypersil													M841T396_3	841.274268419895	396.408722490912		[M+Na]+ 818.292	69	782	@M715.2358T396.17_3|+(C6H8NS)|@M753.3512T396.32_14|+4Na
M716.195T160.88	c18hypersil													M716T161	716.195003684774	160.881518350589			471	783	@M717.2025T161.55|-13C|@M718.206T161.38|-13C2|-(H2)|@M719.1977T161.13|-13C-37Cl|-13C-18O|-13C-34S
M717.2025T161.55	c18hypersil													M717T162	717.202517628032	161.547424720098	[1367][M]+	[2M+H]+ 358.098	9	783	@M716.195T160.88|+13C|@M718.206T161.38|-13C|@M719.1977T161.13|-34S|-41K|-37Cl|@M739.1852T160.41|-Na
M717.0869T195.14	c18hypersil													M717T195	717.086937396618	195.138084352855		[M+H]+ 716.08	59	784	@M718.0946T195.07|-13C|@M719.0979T195.13|-13C2|-(H2)
M718.0946T195.07	c18hypersil													M718T195	718.094595360015	195.07086076661	[1368][M]+	[M+2K-H]+ 641.18	59	784	@M717.0869T195.14|+13C|@M719.0979T195.13|-13C
M723.1988T48.24	c18hypersil													M723T48	723.198753682669	48.2370818735754	[1375][M]+		4	785	@M724.2017T48.23|-13C
M727.5123T942.79_1	c18hypersil													M728T943_1	727.512257079382	942.78998460303	[1377][M]2+		115	786	@M728.014T942.94_2|-13Cdb
M728.5016T828.98_1	c18hypersil													M729T829_1	728.501556761309	828.983584968076	[1379][M]2+		1087	787	@M729.0033T828.94_2|-13Cdb
M739.1854T75.89	c18hypersil													M739T76	739.185399983064	75.8854318076632	[1383][M]+	[M+Na]+ 716.196	1	788	@M740.1886T75.98|-13C
