variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M128.5829T75.45_4	c18hyper			-0.763835781436386	0.0153483767257172	1	-0.224862402536566	0.54510744108346	0	-0.444368492293751	0.334601257073463	0	-0.324009967111099	0.455228567962082	0	1.33350773560755	1.53201430375655	E	E	E	E	E	E	0	0											M129T75_4	128.582884331461	75.4500559249988		[M+H+NH3]+ 110.551	1	NA	
M128.6027T75.44_5	c18hyper			-0.65258653613661	0.0301531763364099	1	-0.402980585679742	0.283149576675483	0	-0.326135634134921	0.596448189639406	0	0.0136436561858524	0.971419867605495	0	1.08959071889707	0.814054123399012	E	E	E	E	E	E	0	0											M129T75_5	128.602695826016	75.4399679906376		[M+2H-C6H10O5]2+ 417.235	1	NA	
M128.6243T75.44_6	c18hyper			-0.771057656936282	0.00137721519752708	1	-0.180120638089956	0.475254924451438	0	-0.0985334700769087	0.813800349665426	0	-0.162129777766797	0.619476354042145	0	1.58445293059078	0.99910001846141	E	E	E	E	E	E	0	0											M129T75_6	128.624288342009	75.4412510171573			1	NA	
M128.6376T75.41_7	c18hyper			-1.15917990305728	0.00102115186578435	1	-0.199895585948127	0.571175998417634	0	-0.199909457002644	0.610383183997977	0	0.0253771095868665	0.943185806454158	0	1.73164680394529	1.35351854051541	E	E	E	E	E	E	0	0											M129T75_7	128.637582463426	75.4066403858643		[3M+3Na-H]2+ 63.1096	1	NA	
M128.6533T75.48_8	c18hyper			-0.777470344437296	0.0343868878520645	1	0.19998939883757	0.819704530427261	0	-0.214990149358986	0.69437684714915	0	-0.191462855093903	0.697087356822945	0	1.42957010866586	1.37134436635306	E	E	E	E	E	E	0	0											M129T75_8	128.653300650167	75.4781714031176		[3M+3Na-H]2+ 63.1096	1	NA	
M128.6878T75.47_9	c18hyper			-0.565545959903087	0.0407315673871952	1	0.248327542846173	0.605667371665334	0	-0.255640091664148	0.582107301874273	0	-0.156447486212166	0.731303392926094	0	1.34789781916437	1.19131085532373	E	E	E	E	E	E	0	0											M129T75_9	128.687785042627	75.4731806777775			1	NA	
M128.7021T75.42_10	c18hyper			-0.653917668311486	0.0580253357548245	0	-0.15419019271015	0.723842544874411	0	-0.144648414398908	0.814232754195856	0	0.0680492175609722	0.909270827358938	0	1.30976999051746	1.03302060287988	E	E	E	E	E	E	0	0											M129T75_10	128.702129806456	75.4226333790228		[M+K]+ 89.7478	1	NA	
M128.7274T75.49_12	c18hyper			-0.551667680497591	0.00754306152903068	1	0.0102690104029932	0.939103762246994	0	-0.211817147754708	0.454625159909864	0	-0.0912363579465634	0.76203119350354	0	1.52874974467545	1.02149480962587	E	E	E	E	E	E	0	0											M129T75_12	128.72735098068	75.4850843728389			1	NA	
M128.7426T75.44_13	c18hyper			-0.473291968861165	0.103149911936653	0	-0.572986724304755	0.120345477907488	0	-0.14207834790334	0.853288286629819	0	-0.54592943669147	0.247094810684304	0	0.895451270313335	0.956731189088918	E	E	E	E	E	E	0	0											M129T75_13	128.742598031641	75.4413545023244		[M+Na+NH3]+ 88.7291	1	NA	
M128.7679T75.45_14	c18hyper			-0.381281608583109	0.199933125324746	0	-0.0644756913757085	0.8664776363519	0	-0.171425816358504	0.704941223390163	0	-0.0804488148259246	0.867659004548517	0	0.953074692158166	0.773504436565618	E	E	E	E	E	E	0	0											M129T75_14	128.767942718717	75.4500559249988		[M+K]+ 89.8114	1	NA	
M128.7933T75.48_16	c18hyper			-0.561444532826851	0.108750094964773	0	0.46403400914301	0.338267182113863	0	-0.400234590865427	0.511361902223596	0	0.140294965628257	0.80643368155639	0	1.12655056641267	1.26543868624824	E	E	E	E	E	E	0	0											M129T75_16	128.793313692519	75.4798928669337		[M+Na+NH3]+ 88.7774	1	NA	
M128.8084T75.48_17	c18hyper			-0.555894535141103	0.19946128687453	0	0.0388432135348502	0.998849425066238	0	-0.329314104495587	0.674465779924297	0	-0.052903371541742	0.965484798759973	0	0.90628879026158	0.91334579144017	E	E	E	E	E	E	0	0											M129T75_17	128.808382332495	75.4816143307498		[M+Na]+ 105.826	1	NA	
M128.8237T75.46_18	c18hyper			-1.0489130966943	0.00432977109382104	1	0.145342734239666	0.917338622467087	0	-0.77078642987945	0.247645832993211	0	-0.243828412114233	0.743199994793229	0	1.58776984909147	1.78531744069919	E	E	E	E	E	E	0	0											M129T75_18	128.823671945284	75.4558253800556		[M+Na]+ 105.826	1	NA	
M128.8932T75.57_2	c18hyper			-0.407566160436335	0.203247618457977	0	-0.033152528969481	0.918381132617566	0	-0.373817116327817	0.401819675782649	0	0.114414791959931	0.783496295907713	0	0.86493696663258	1.01231297477369	E	E	E	E	E	E	0	0											M129T76_2	128.893220766388	75.5710471057257		[M+Na+NH3]+ 88.8842	1	NA	
M128.9234T75.44_23	c18hyper			-1.06332712921992	0.000170981720645789	1	0.0224875701492309	0.912456611048333	0	-0.660308491114552	0.177038951447002	0	0.399853256083109	0.292105021634973	0	1.77988686413609	1.62971587325194	E	E	E	E	E	E	0	0											M129T75_23	128.923367068908	75.4373813462525		[M+Na+NH3]+ 88.9079 [M+H+NH3]+ 110.889	1	NA	
M128.9436T75.31_24	c18hyper			-0.665013907835807	0.0587120562159344	0	0.129933350875227	0.896774132916573	0	0.217971745160177	0.626015303844006	0	0.0420578032243633	0.949685926012152	0	0.997023417563083	0.880905410264269	E	E	E	E	E	E	0	0											M129T75_24	128.94357695748	75.3063669341315			1	NA	
M128.9577T75.44_25	c18hyper			-0.51320130981367	0.115405628175127	0	-0.194706984608626	0.659904490215459	0	0.0261329625524311	0.965464578680087	0	-0.214027663039694	0.687489351311341	0	0.966387848056247	0.145860530938751	E	E	E	E	E	E	0	0											M129T75_25	128.957726766911	75.4374467692087			1	NA	
M128.9768T75.44_26	c18hyper			-0.581311748797319	0.050393350984142	0	-0.0754872292221904	0.82600854864925	0	-0.301156024355667	0.50650844761019	0	-0.14946540141619	0.749149668810797	0	1.17196263433122	1.43845170636122	E	E	E	E	E	E	0	0											M129T75_26	128.976849491514	75.4375121921649		[M+H+NH3]+ 110.943	1	NA	
M129.003T75.46_27	c18hyper			-0.663246207560976	0.00926280474763809	1	0.379103127275684	0.300625967865891	0	-0.402090389527789	0.251989302427715	0	0.105528014809259	0.733360472295931	0	1.4130971425185	1.35439494687858	E	E	E	E	E	E	0	0											M129T75_27	129.00299141811	75.4649186397359		[M+H+NH3]+ 110.965	1	NA	
M129.0124T75.46_28	c18hyper			-0.550847356069585	0.0973283776823443	0	-0.22488480779317	0.606804019524478	0	-0.0941599177838235	0.87812201581556	0	-0.298200345229212	0.467605607426858	0	1.06791123498071	0.829503311090073	E	E	E	E	E	E	0	0											M129T75_28	129.012366137069	75.4626288645087		[M+Na+NH3]+ 88.9997	1	NA	
M129.0282T75.47_29	c18hyper			-0.546222276079366	0.0245803744579503	1	-0.0198727491282931	0.895120605938675	0	-0.269627002287066	0.437351565502049	0	-0.0226159997721815	0.97669542162807	0	1.26746743251307	1.15413112261387	E	E	E	E	E	E	0	0											M129T75_29	129.028173949005	75.4690496587567		[M+H-C4H8]+ 184.094	1	NA	
M129.0374T75.46_30	c18hyper			-1.11030504052273	0.00185221961082453	1	-0.110398484530251	0.73599360392706	0	-0.217130621910275	0.703320367275705	0	-0.139694314267278	0.80643368155639	0	1.64443119415574	0.831835162624183	E	E	E	E	E	E	0	0											M129T75_30	129.037415313443	75.4626288645087		[M+H-C4H8]+ 184.094	1	NA	
M129.0665T48.28	c18hyper			0.268801969903834	0.111395195160665	0	-0.475255042765678	0.00755886741343921	1	0.13394453236824	0.419314380409788	0	-0.532321223542841	0.000173551955717729	1	0.981790732980917	0.66303476519903	E	E	E	E	E	E	0	0											M129T48	129.066512392348	48.2802728601214			4	NA	
M129.092T304.44	c18hyper			0.0118309121726448	0.992244529880577	0	-0.0997279684453432	0.886507992332155	0	-0.133207044495107	0.834140398423418	0	0.219415124158351	0.690496673090045	0	0.0989861096552988	0.118874750337568	E	E	E	E	E	E	0	0											M129T304	129.091953343894	304.439068772883			8	NA	
M129.1029T41.78	c18hyper			-0.442210975052291	0.00526511944356715	1	0.276115178345414	0.1994044806853	0	-0.299424823799542	0.162790823500165	0	0.178191552948222	0.268975145548619	0	1.55416715610316	2.24201340593444	E	E	E	E	E	E	0	0											M129T42	129.102875447645	41.7842305538041		[M+2H]2+ 256.192	34	NA	
M129.1179T75.44_34	c18hyper			-0.706095687778777	0.000528290775894078	1	0.0889894928150738	0.91513713045814	0	-0.52291708794321	0.190022663652988	0	0.0860770252587812	0.794689313447263	0	1.79587091176003	1.95344416540495	E	E	E	E	E	E	0	0											M129T75_34	129.117918668031	75.4379462127136		[M+H]+ 128.105	1	NA	
M129.133T75.45_35	c18hyper			-0.671518954612816	0.04428566088498	1	-0.287783045193336	0.489665846646812	0	-0.129947395313156	0.815542102595397	0	-0.193004133358055	0.670787971641219	0	1.26892504910919	1.04522861477029	E	E	E	E	E	E	0	0											M129T75_35	129.132967874005	75.454680492442			1	NA	
M129.1529T75.49_36	c18hyper			-0.123626991207555	0.799771024288166	0	0.229020035393958	0.707243196895791	0	0.266379496469931	0.631827534387134	0	0.349316679664629	0.44003571363908	0	0.24308566084511	0.00430057225053555	E	E	E	E	E	E	0	0											M129T75_36	129.15292081842	75.4885544149281			1	NA	
M129.1784T75.46_38	c18hyper			-0.531162690673018	0.0901807739017337	0	-0.271662740093173	0.497914957095526	0	-0.0231826664503707	0.99256257153446	0	-0.409910506238649	0.360776893103829	0	1.02461354342313	0.681124680321365	E	E	E	E	E	E	0	0											M129T75_38	129.178446397676	75.4637737521223		[M+Na+NH3]+ 89.1541 [M+H]+ 128.164	1	NA	
M129.2275T75.39_40	c18hyper			-0.700709227400623	0.014574041828323	1	0.076821831488445	0.960156242150204	0	-0.489788845490619	0.261373471392711	0	-0.0857030942940362	0.892828291813794	0	1.45714755753111	1.61981773930832	E	E	E	E	E	E	0	0											M129T75_40	129.227532041961	75.3922781214939		[M+H]+ 128.226	1	NA	
M129.241T75.42_41	c18hyper			-0.788262172100627	0.0160645310906384	1	0.175047917838384	0.83863436409581	0	-0.635400072288256	0.190022663652988	0	-0.180049353770062	0.736169968560696	0	1.46602690566199	2.122293946971	E	E	E	E	E	E	0	0											M129T75_41	129.240992675813	75.4231499277945		[M+Na+NH3]+ 89.2268 [M+H]+ 128.226	1	NA	
M129.2676T75.44_43	c18hyper			-0.549826458996701	0.113960869582006	0	0.10319488637812	0.92068105174937	0	-0.0253420417809949	0.973661347225549	0	0.047331047633552	0.941936980034325	0	0.934103586449872	0.112841953310077	E	E	E	E	E	E	0	0											M129T75_43	129.267629935355	75.4375121921649			1	NA	
M129.3133T75.32_44	c18hyper			-0.212715383189611	0.518224842267386	0	0.219858496822276	0.65458916847963	0	-0.223747391355314	0.64937073863526	0	0.281358201035477	0.49880884594543	0	0.535626635475545	1.12141692309607	E	E	E	E	E	E	0	0											M129T75_44	129.313321667137	75.3184081624295		[M+K]+ 90.3458	1	NA	
M129.3373T75.42_45	c18hyper			-0.832075123356322	0.00679948893657933	1	0.385645394796015	0.416476581705188	0	-0.147100100905405	0.689928989361876	0	0.0839964517079501	0.805766538239353	0	1.57400303344295	1.37607100182308	E	E	E	E	E	E	0	0											M129T75_45	129.337311108142	75.4213366747406		[M+Na+NH3]+ 89.3201	1	NA	
M129.348T75.47_46	c18hyper			-0.582467933330793	0.0160259214294073	1	-0.472589735483727	0.0974021385628442	0	-0.637276624637583	0.23883250850895	0	0.0097787793230637	0.961894261360981	0	1.19807774746415	1.57947011160184	E	E	E	E	E	E	0	0											M129T75_46	129.347961238896	75.4679047711431		[2M+Na+3K-H]3+ 124.589	1	NA	
M129.3686T75.47_47	c18hyper			-0.711463484295862	0.0222248792125376	1	0.0374276890710696	0.98210653756879	0	-0.240414139546093	0.596191247186207	0	-0.117551245291985	0.807225903315472	0	1.39187187409811	1.05178685389965	E	E	E	E	E	E	0	0											M129T75_47	129.368646405867	75.4731806777775		[M+K]+ 90.4063	1	NA	
M129.3881T75.45_48	c18hyper			-0.840738912709362	0.0355128743668111	1	0.128924434705649	0.92735403524042	0	-0.125346851796714	0.861443745246915	0	0.0880599675372693	0.895533953342622	0	1.19761948494532	0.757856459139867	E	E	E	E	E	E	0	0											M129T75_48	129.388139047549	75.4467321203753			1	NA	
M129.4074T75.48_49	c18hyper			-0.42290474008287	0.0296739421735226	1	-0.173286370353271	0.47070986832205	0	-0.290667887360549	0.430100014767134	0	-0.0920402187057832	0.83512574448671	0	1.36375788757566	1.52373792797848	E	E	E	E	E	E	0	0											M129T75_49	129.407375091243	75.4816143307498			1	NA	
M129.4389T75.44_51	c18hyper			-0.877498130195669	0.00446098346117967	1	0.209402020902171	0.766771866706883	0	-0.328895790445891	0.496948422047181	0	-0.0684893280487273	0.920078877429467	0	1.52052254280092	1.15931085776408	E	E	E	E	E	E	0	0											M129T75_51	129.43889144779	75.4412510171573		[M+K]+ 90.4794	1	NA	
M129.4473T75.35_52	c18hyper			-0.620663682806132	0.0279167647677921	1	0.131694988360106	0.864906205376828	0	-0.395098070921193	0.346856641022455	0	0.113846371843927	0.766609307228254	0	1.41209657227541	1.53010534274376	E	E	E	E	E	E	0	0											M129T75_52	129.447317789178	75.3470883709966		[M+K]+ 90.4794	1	NA	
M129.4628T75.44_53	c18hyper			-0.527194404475869	0.200112401657379	0	-0.167206081060193	0.770056868346077	0	-0.0927705429466563	0.899522629294252	0	-0.0102356704891129	0.993011576449014	0	0.799424691630612	0.457333854397841	E	E	E	E	E	E	0	0											M129T75_53	129.462823188128	75.4425340436769		[M+K]+ 90.5032	1	NA	
M129.4835T75.48_55	c18hyper			-0.543398467117289	0.212779029660924	0	0.0440102643903231	0.994825016173465	0	-0.0653970042419481	0.931828971263132	0	-0.101164047850268	0.880200796595994	0	0.785205561632391	0.620301164202823	E	E	E	E	E	E	0	0											M129T75_55	129.483523660757	75.4781714031176		[M+K]+ 90.5204	1	NA	
M129.508T75.48_1	c18hyper			-0.188114921157791	0.552223320744215	0	0.0837224924386	0.895120605938675	0	-0.0365871535967521	0.961822203735385	0	-0.0912326186335939	0.863873564915293	0	0.469988444874797	0.227381959716757	E	E	E	E	E	E	0	0											M130T75_1	129.507996895421	75.4776319285023			1	NA	
M129.518T75.44_2	c18hyper			-1.16266141513131	0.00101749385910638	1	0.492321318396151	0.348477808343493	0	-0.582193070202262	0.275514141079077	0	0.157078543159944	0.742174031090861	0	1.76052616979153	1.88057480776383	E	E	E	E	E	E	0	0											M130T75_2	129.517960165783	75.4373813462525			1	NA	
M129.5335T75.49_3	c18hyper			-0.792011142119588	0.0248337992816753	1	0.206583558944136	0.799046284694455	0	-0.257962352027455	0.640420451040811	0	0.0531142339000077	0.917067115070228	0	1.29404629739355	1.09361249012907	E	E	E	E	E	E	0	0											M130T75_3	129.533498443443	75.4864064872592		[M+K]+ 90.5724	1	NA	
M129.5542T75.44_4	c18hyper			-0.752716276480431	0.0336059994855985	1	0.179792647130512	0.843984310969706	0	-0.559845997350177	0.336591355326311	0	-0.100269104366646	0.910674211545613	0	1.26446080539989	1.64347575698971	E	E	E	E	E	E	0	0											M130T75_4	129.554206190365	75.4425561768188			1	NA	
M129.5773T75.45_5	c18hyper			-0.742632305059878	0.00669538795367085	1	0.178202844808244	0.775554581089569	0	-0.128455381731257	0.767640629360327	0	0.148836569337256	0.701760770621963	0	1.56185634621216	0.761713958835867	E	E	E	E	E	E	0	0											M130T75_5	129.577290881982	75.4500559249988		[M+K]+ 90.6198	1	NA	
M129.602T75.44_6	c18hyper			-0.632367576961549	0.0461947727657933	1	0.246845860498965	0.677383263779334	0	-0.306926312942988	0.414613771374972	0	0.195900770670598	0.556990587123171	0	1.29558460496143	1.72429380044689	E	E	E	E	E	E	0	0											M130T75_6	129.601996910642	75.4399679906376			1	NA	
M129.6583T75.38_8	c18hyper			-0.659020035869226	0.158857411311986	0	0.113169785368893	0.939525814907582	0	-0.248391750477058	0.730360748880548	0	0.0727484759735155	0.915944466179694	0	1.05918237654822	1.00221003167304	E	E	E	E	E	E	0	0											M130T75_8	129.6583149696	75.3757685795638		[M+Na]+ 106.662	1	NA	
M129.6785T75.45_9	c18hyper			-0.562659891281264	0.149727401295921	0	0.0637987219703433	0.975353970859585	0	-0.124150456210838	0.837992802100865	0	0.165808188351875	0.756235078665257	0	0.9889871879976	0.732082874104102	E	E	E	E	E	E	0	0											M130T75_9	129.678510929555	75.4467321203753			1	NA	
M129.7033T75.34_10	c18hyper			-0.541962122666334	0.0561984982887119	0	0.195325934283442	0.728232259229095	0	-0.0667952386857991	0.904985487776067	0	-0.0806823065363993	0.875737878464276	0	1.17522173252821	0.503005451179002	E	E	E	E	E	E	0	0											M130T75_10	129.703268069702	75.336708385136			1	NA	
M129.728T75.46_11	c18hyper			-0.62008938010435	0.107026441358113	0	0.189295999149721	0.829178859246269	0	-0.109993373143109	0.838416211917839	0	0.548981265752861	0.226792797451381	0	1.03722648997083	0.360448838464369	E	E	E	E	E	E	0	0											M130T75_11	129.727983519878	75.4574872823673		[M+K]+ 90.7715	1	NA	
M129.762T75.34_13	c18hyper			-0.827354910569301	0.00544822177122657	1	-0.0327007195392568	0.864906205376828	0	-0.583994381526676	0.190022663652988	0	-0.0852649435312465	0.89915364807455	0	1.59478912749892	1.75151750723669	E	E	E	E	E	E	0	0											M130T75_13	129.762039275311	75.336708385136		[M+Na+NH3]+ 89.7478	1	NA	
M129.808T75.46_16	c18hyper			-0.938333155809918	0.00333240795542555	1	0.0651013988108495	0.997166746161776	0	-0.402745974897186	0.261373471392711	0	-0.291241447054745	0.369802509781015	0	1.61632256166887	1.59186551504473	E	E	E	E	E	E	0	0											M130T75_16	129.807987647625	75.4603333913432			1	NA	
M129.8423T75.44_18	c18hyper			-0.561641549279372	0.0655659759403358	0	0.283526912434933	0.574146879796502	0	-0.265516474478424	0.562546067176142	0	0.0103006439761977	0.970544531679073	0	1.33157025885852	1.06791662120008	E	E	E	E	E	E	0	0											M130T75_18	129.842273791089	75.4425340436769		[M+Na]+ 106.86	1	NA	
M129.8573T75.44_19	c18hyper			-0.85470691799868	0.0114448714561854	1	-0.168363673135765	0.665246396597248	0	-0.100440921453561	0.838416211917839	0	-0.170125753740308	0.664904421676254	0	1.38900928543283	0.713751953547831	E	E	E	E	E	E	0	0											M130T75_19	129.857294388642	75.4374467692087		[M+Na]+ 106.86	1	NA	
M129.8924T75.44_21	c18hyper			-0.510440571974836	0.0317410059315664	1	-0.0321528473017061	0.877262091365875	0	0.030273209386646	0.96185903991478	0	0.136818018332178	0.70588800434048	0	1.27230079284348	0.0777140535556561	E	E	E	E	E	E	0	0											M130T75_21	129.892433815587	75.4425340436769		[M+K]+ 90.9354	1	NA	
M129.9179T75.14_23	c18hyper			-0.666342521859718	7.01223247700399e-05	1	0.0635535839464403	0.955494436091564	0	-0.217846542655032	0.316488958909735	0	-0.0260276960540082	0.95050996067134	0	1.99761952621107	1.9998589236586	E	E	E	E	E	E	0	0											M130T75_23	129.917943152152	75.1405471034239		[M+H+NH3]+ 111.892	1	NA	
M129.9573T75.48_25	c18hyper			-1.0378397876607	0.0106007183517304	1	0.116514034236506	0.95585120725995	0	-0.321019290795178	0.602950149243277	0	-0.0911288718557586	0.906488071192139	0	1.50003595772672	0.91945011753993	E	E	E	E	E	E	0	0											M130T75_25	129.957315132882	75.4756760404476		[M+H+NH3]+ 111.92	1	NA	
M129.9788T75.44_26	c18hyper			-0.734396158469245	0.0102958793036012	1	0.0457107852208338	0.990972913111329	0	-0.409741009620745	0.315995386355844	0	-0.0627128368718886	0.922734809058429	0	1.40150377040931	1.70278584347771	E	E	E	E	E	E	0	0											M130T75_26	129.978752164916	75.4383802332623			1	NA	
M129.993T75.39_27	c18hyper			-0.699860299209561	0.0327002084407281	1	0.202925732426543	0.775415271564168	0	-0.240872701106156	0.664523744358039	0	-0.035924286243155	0.967971931855915	0	1.20075411965796	0.722774911640581	E	E	E	E	E	E	0	0											M130T75_27	129.992973581473	75.3918269956784		[M+K]+ 91.0268	1	NA	
M130.0082T75.52	c18hyper			-0.642991364668919	0.0142726945574221	1	0.147948456733094	0.819850492440994	0	-0.188330117900051	0.606690973898841	0	0.0734395628849107	0.827832027829037	0	1.39977548784494	1.1270999562315	E	E	E	E	E	E	0	0											M130T76	130.008164279683	75.5167111471315		[M+2Na+2K-H]3+ 267.136	1	NA	
M130.0219T75.44_28	c18hyper			-0.772154087445426	0.144408447545378	0	-0.564924066624677	0.420238154560108	0	-0.662041271256555	0.491532344617421	0	0.0636421139573571	0.938244167206008	0	0.648829929477418	1.05750832524886	E	E	E	E	E	E	0	0											M130T75_28	130.021906090836	75.4434314075317		[M+3H-C6H10O5]3+ 549.109	1	NA	
M130.0343T75.44_29	c18hyper			-0.325632508980529	0.355342708955793	0	0.0314655198923433	0.990972913111329	0	-0.0897178103463077	0.881256778340945	0	0.341125061806224	0.506357925430219	0	0.588306533299463	0.87328136010076	E	E	E	E	E	E	0	0											M130T75_29	130.034291771898	75.4425340436769		[M+K]+ 91.0688	1	NA	
M130.0506T65.42	c18hyper	L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline|D-Pyroglutamic acid;5-oxo-D-proline	CHEBI:18183|CHEBI:16924	-0.224256506994958	0.210809821030504	0	-0.124765580579101	0.615994492092583	0	-0.168518936167906	0.563909143437308	0	-0.17570022495277	0.478074438973974	0	0.746792681705365	1.17867514248063	E	E	E	E	E	E	0	0	C01879|C02237	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID7405|CID439685	C5H7NO3	129.0426	ODHCTXKNWHHXJC-VKHMYHEASA-N|ODHCTXKNWHHXJC-GSVOUGTGSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	M130T65	130.050551375773	65.4165357601508	[63][M]+		7	NA	
M130.0506T48.29_1	c18hyper			-0.566935598290435	0.239364340032662	0	0.135432158602391	0.91593022390943	0	-0.121039084669427	0.718368227845335	0	-0.192729591003129	0.46460973749516	0	0.782959336697348	0.20537467476907	E	E	E	E	E	E	0	0											M130T48_1	130.050571099632	48.2850414300163		[M+H-H20]+ 147.057	4	NA	
M130.0678T75.45_30	c18hyper			-0.64334498488396	0.0290076106601075	1	0.248856741363451	0.65149859614404	0	-0.372284520820671	0.375050431961962	0	0.0944195126059775	0.814436971723805	0	1.53759166971231	1.72629089151896	E	E	E	E	E	E	0	0											M130T75_30	130.067827165331	75.4467321203753			1	NA	
M130.087T54.11	c18hyper	Pipecolic acid;Pipecolinic acid	CHEBI:17964	-0.0239021143231604	0.789233457407455	0	-0.799325479331713	0.00895044560909206	1	0.107475595649934	0.755364802351107	0	-0.816806484757194	0.00535716465728277	1	0.142545819921254	0.515967962930344	E	E	E	E	E	E	0	0	C00408	Amino acid metabolism	Lysine degradation	Lysine	HMDB00070	CID849	C6H11NO2	129.07898	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	M130T54	130.086957858734	54.1055118689075	[64][M]2+		4	NA	
M130.0884T75.34_31	c18hyper			-0.938930820294207	0.0079058228594033	1	-0.445047210617659	0.283466687430141	0	-0.632340314759315	0.261996587607292	0	-0.419894699063647	0.422252522675794	0	1.37832950509745	1.52880082555669	E	E	E	E	E	E	0	0											M130T75_31	130.08844891331	75.3355065348788			1	NA	
M130.1018T75.38_32	c18hyper			-0.668500022824748	0.0875978082030121	0	-0.306911973247264	0.543374572224556	0	-0.235244789009894	0.750544319848804	0	-0.634992613832292	0.199770632544433	0	1.08494679720431	1.11080242250753	E	E	E	E	E	E	0	0											M130T75_32	130.10181347419	75.3757685795638		[2M+Na+3K-H]3+ 125.725	1	NA	
M130.1237T75.46_34	c18hyper			-0.62081254347185	0.0410283514771445	1	-0.0434057728628012	0.877262091365875	0	-0.188072339227109	0.688084547383917	0	0.0572120602624899	0.89603349561969	0	1.30330185692953	1.39580293621107	E	E	E	E	E	E	0	0											M130T75_34	130.123729956791	75.4649186397359		[M+K]+ 91.1625	1	NA	
M130.1426T37.14	c18hyper			-0.0505141816367711	0.926187304198357	0	0.183635289447372	0.741552127714406	0	-0.264624379979329	0.656350326191449	0	-0.301008057112012	0.543577393003331	0	0.121335597737802	0.572887361112182	E	E	E	E	E	E	0	0											M130T37	130.142634636352	37.1405905484199	[62][M+1]+		479	NA	
M130.1601T75.46_36	c18hyper			-0.745932526403131	0.0225521994387955	1	-0.265507044225913	0.498623120072276	0	0.0972982869104833	0.866258311115854	0	0.0814292890462021	0.881739554060682	0	1.21386425581835	0.257004405274073	E	E	E	E	E	E	0	0											M130T75_36	130.160068864989	75.4649186397359			1	NA	
M130.1784T75.38_37	c18hyper			-0.490810689003109	0.105987283823778	0	-0.138624797405971	0.729137998380533	0	-0.411866137479851	0.459586163729566	0	-0.0271543401825696	0.987090485581032	0	0.925867984563824	1.34424638099809	E	E	E	E	E	E	0	0											M130T75_37	130.178393715888	75.3757685795638			1	NA	
M130.2039T75.45_39	c18hyper			-0.788903043684567	0.0197847822814862	1	0.0764399488564855	0.976038518603167	0	-0.269158344340564	0.620041326489292	0	0.0920412651052906	0.854609364590469	0	1.31123714056133	0.780553316573676	E	E	E	E	E	E	0	0											M130T75_39	130.203866053033	75.4525814540928		[M+Na]+ 107.21	1	NA	
M130.2755T75.34_43	c18hyper			-0.891916883959507	0.0177250281885074	1	0.045508959132448	0.979812344619504	0	-0.300328998750789	0.564031112324747	0	-0.211001537568158	0.665949329531257	0	1.27712114895558	0.368065531701569	E	E	E	E	E	E	0	0											M130T75_43	130.275458787451	75.3355065348788		[M+K]+ 91.3137	1	NA	
M130.3383T75.44_45	c18hyper			-0.931478368015132	0.0748167268837621	0	0.132650741696235	0.945881411170911	0	-0.516841751461708	0.488845459055837	0	-0.276368169334877	0.71759480608995	0	1.15306123816783	1.08450804993297	E	E	E	E	E	E	0	0											M130T75_45	130.338259612581	75.4425340436769		[M+K]+ 91.3726	1	NA	
M130.3626T75.46_47	c18hyper			-0.751753335422816	0.0864642792126473	0	0.0229905597674858	0.969584051882528	0	-0.576357050890064	0.314456834512547	0	0.379893780020556	0.454955341775872	0	1.05318815121977	1.67625727494724	E	E	E	E	E	E	0	0											M130T75_47	130.362644748723	75.4649186397359		[M+Na+NH3]+ 90.3458	1	NA	
M130.4373T75.45_52	c18hyper			-0.853492318494624	0.00967787583095681	1	-0.105820634928548	0.757137185473323	0	-0.242116539652866	0.664195385459212	0	-0.160180923594577	0.762630857255037	0	1.30025614302507	0.911603320074422	E	E	E	E	E	E	0	0											M130T75_52	130.437276672114	75.4524433151867		[M+Na]+ 107.452	1	NA	
