variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M278.2483T15.38	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M278T923	278.248279485116	922.96676322096		[M+H-H20]+ 295.252	42	NA		-0.273086133597664	0.470405792985833	0	0.0844599693657688	0.672689189428029	0	1.82086705778412		0
M952.1514T0.8_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M952T48_1	952.1514	48.29085	[2796][M]3+		1363	NA		-0.26816101230691	0.470405792985833	0	0.00527512480998205	0.954462272354573	0	1.83717679349788		0
M930.823T0.79	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M931T47	930.823	47.211708		[M+Na+HCOOH]+ 861.841	176	NA		0.640875685922888	0.470996013629131	0	0.31443568709698	0.5447472997277	0	1.41278504323261		0
M560.8998T8.38_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M561T503_2	560.899779946735	503.079998816386		[2M+3H]3+ 839.839	79	NA		0.557549859058167	0.470996013629131	0	-0.481758104793064	0.181654056301712	0	2.13047708587385		0
M367.1798T1.11	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M367T67	367.17980531522	66.5128883175246			699	NA		-0.637415522909238	0.473787630244609	0	0.505145524107698	0.226756959374766	0	2.19766076972707		0
M281.6162T15.11	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M282T907	281.616194255839	906.540239243196	[619][M+2]2+		141	NA		-0.33381764439469	0.474225333106163	0	-0.519689620500092	0.00829675827863397	1	1.35299842123554		0
M983.7098T10.25	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M984T615	983.7098	615.1626			524	NA		-0.30391722890124	0.475483774482156	0	-0.394011679340743	0.0329910868554338	1	1.5851190545064		0
M519.2914T12.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M519T772	519.291405133471	771.524312867082			2443	NA		0.47203973134655	0.477018045215091	0	-0.323426754683751	0.308335731511728	0	2.25019724950125		0
M975.427T10.11_7	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M975T607_7	975.427	606.6816			8801	NA		0.427572612085052	0.477018045215091	0	0.0997185797063374	0.828622010083216	0	2.11414883373785		0
M808.42T9.22	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M808T553	808.42	553.35006			8000	NA		0.264394503667681	0.47749013309571	0	-0.752861672650127	4.71394664590555e-05	1	1.64569027465147		0
M784.8679T0.81_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M785T48_2	784.8679	48.308148			21	NA		0.218877989928876	0.47749013309571	0	-0.0953870026186738	0.542165751109567	0	2.04680279749602		0
M862.8277T8.38	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M863T503	862.8277	503.01246		[3M+2Na+K-H]2+ 547.243 [M+Na]+ 839.839	79	NA		0.399692298653617	0.477533291836729	0	-0.328039092576207	0.210922467508478	0	2.13971991073576		0
M585.3165T7.67	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M585T460	585.316546308065	460.013344884389			6180	NA		-0.640086082738822	0.479126117973132	0	-0.275405689939854	0.615024153568808	0	2.07206449590308		0
M799.676T0.83	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M800T50	799.676	49.76478		[M+K]+ 760.714 [M+Na]+ 776.688	21	NA		0.589821767279782	0.479998706428916	0	0.321361907635515	0.491288699083739	0	1.41088290415047		0
M856.7521T9.34_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M857T560_3	856.7521	560.44878	[2574][M+1]3+		7576	NA		-0.54048163997993	0.479998706428916	0	-0.0278566808303822	0.988518933790429	0	2.054036870624		0
M201.0725T0.77	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M201T46	201.072505627026	46.1548088470457		[M+K]+ 162.104	84	NA		0.306830205826033	0.48008793975887	0	-0.0123152052921256	0.938682565276499	0	2.10885213916374		0
M299.2583T15.7	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M299T942	299.258324853624	942.255103011522		[M+H]+ 298.252 [M+H-CH3]+ 313.286	143	100	@M281.2478T15.7|+(H2O)	-0.711717159062749	0.480650620674921	0	-0.356011049712983	0.539378234077614	0	1.57557837350183		0
M532.2521T14.61_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M532T877_2	532.252149091808	876.74122094376	[1545][M+4]2+		73	NA		-0.362109690096409	0.480650620674921	0	-0.705470200128962	0.000879393054490729	1	1.14794119754306		0
M661.3409T8.55	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M661T513	661.3409	513.07032	[1993][M+2]+		325	NA		-0.237156697808985	0.480650620674921	0	0.551904239749661	0.000494397454982051	1	1.51284363937932		0
M963.4696T9.34_4	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M963T560_4	963.4696	560.43462			7637	NA		-0.610359259960493	0.482551006733947	0	-0.109691589810115	0.881410790797272	0	2.08349268686172		0
M598.5282T8.39_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M599T503_1	598.5282	503.37696	[1793][M]3+		79	NA		0.69689282860824	0.482706151823888	0	-0.0819948282156364	0.869557145837266	0	2.00650173514441		0
M891.7584T10.49	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M892T630	891.7584	629.6946			3864	NA		0.307743387360537	0.482706151823888	0	-0.291332604819493	0.146040055451166	0	1.99768747772596		0
M962.103T10.47_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M962T628_2	962.103	627.939		[M+Na]+ 939.112	110	NA		0.216818720961491	0.482706151823888	0	-0.123018945887122	0.41627869344442	0	2.03933934849229		0
M701.137T14.62	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M701T877	701.137	877.4706			73	NA		-0.210348887132179	0.482706151823888	0	0.0548669480350465	0.727206825124408	0	1.80007493961235		0
M56.0494T1.2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M56T72	56.0494270685172	71.7380377135134		[M+2H-CO2]2+ 154.07	1	NA		0.153638995084226	0.482706151823888	0	0.148488369544026	0.139796598147541	0	1.65559125409332		0
M132.0655T0.89	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M132T53	132.065532023444	53.3062246665566	[177][M+2]+		7	NA		1.09887968786754	0.484877868188016	0	0.0670063884788519	0.982037168516073	0	1.80784487782219		0
M967.8806T9.87_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M968T592_2	967.8806	592.17966		[M+K]+ 928.913	68	NA		-0.468841721423003	0.484877868188016	0	-0.683948211221388	0.0155239140188271	1	1.34919067201104		0
M361.063T1.18	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M361T71	361.063029845348	70.5106660512408			1	NA		-0.424089687223908	0.484877868188016	0	-0.920715396574261	0.000232254123399464	1	1.19002763300324		0
M332.8214T9.66_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M333T580_1	332.821409157435	579.843123580164	[839][M]3+		68	NA		0.406573258055008	0.484877868188016	0	1.07830385894827	1.07960688303473e-05	1	0.790855384626605		0
M282.8072T18.33	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M283T1100	282.807242162518	1099.5488941115			31	NA		-0.204217927464827	0.484975355992577	0	-0.0819313098787156	0.651136113897043	0	1.93769195189878		0
M952.9741T9.12_5	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M953T547_5	952.9741	547.3647	[2797][M+2]3+		411	NA		0.655113565671858	0.484979403340437	0	-0.0372307327023265	0.923988999742822	0	1.98076554209585		0
M838.966T9.87_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M839T592_1	838.966	592.1151	[2519][M]3+		68	NA		-0.617992465679247	0.484979403340437	0	-0.532157801936998	0.20559781319177	0	1.84973307928328		0
M857.0752T9.12_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M857T547_2	857.0752	547.1652	[2577][M]+		411	NA		0.559286775097458	0.484979403340437	0	-0.196126859499744	0.6352245633025	0	1.96443464141603		0
M377.1623T15.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M377T952	377.162288444554	951.58468486917	[1008][M]+	[M+H]+ 376.155	200	137	@M374.155T15.86|+13C3|+13C+18O|@M378.1658T15.86|-13C|@M379.1581T15.86|-34S|-41K|-37Cl|@M380.1615T15.86|-13C-37Cl|-13C-34S	0.544838890937886	0.484979403340437	0	-0.0877550947583234	0.829371089039686	0	2.17202605106271		0
M212.1647T9.05_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M212T543_2	212.16468286316	543.042464802719		[M+K]+ 173.193 [M+Na]+ 189.167 [M+H]+ 211.149	167	NA		0.503586118907876	0.484979403340437	0	-0.294854119438467	0.402448792176276	0	1.93034813718546		0
M803.7084T10.14_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M804T609_2	803.7084	608.5308			9015	NA		0.408740269150234	0.484979403340437	0	-0.124890422730875	0.684480360851921	0	2.01314389320495		0
M402.0108T1.19	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M402T71	402.010835815949	71.1557921309724	[1095][M]+	[M+H]+ 401.01	1	NA		-0.378881073059226	0.484979403340437	0	-0.58844688962934	0.00959542235046588	1	1.35310919415183		0
M318.9325T0.97	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M319T58	318.93254187453	58.477194199903		[M+Na]+ 295.944	10	NA		0.31606354416564	0.484979403340437	0	-0.192623086365391	0.379352250114477	0	1.72219467342694		0
M528.5937T7.85	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M529T471	528.593703002213	471.244645542641			6038	NA		0.391624467887727	0.485382178832098	0	0.268827354529996	0.350900783499233	0	1.99566345883112		0
M831.8594T8.38_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M832T503_1	831.8594	502.97772		[3M+H+Na]2+ 546.572	79	NA		0.573817773836332	0.49024998983355	0	-0.839603377529492	0.0236081008475044	1	2.07273870832484		0
M583.925T0.8_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M584T48_1	583.925025594539	48.1668942517256			21	NA		0.565030565925497	0.49024998983355	0	-0.126711712855977	0.765370406784077	0	1.80182618164765		0
M547.074T15.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M547T951	547.073958326062	951.493613046522		[M+K+HCOOH]+ 462.105 [M+Na+HCOOH]+ 478.079 [M+H+HCOOH]+ 500.06 [M+H]+ 546.066	200	NA		0.436338496195214	0.49024998983355	0	-0.151458479814279	0.640549559753454	0	2.18703202256084		0
M562.3439T12.91	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M562T775	562.343901218594	774.86656405065			378	233	@M561.3383T12.9|+13C	0.487836819199835	0.491206593263061	0	-0.244553868301601	0.486066526954113	0	2.18172387986371		0
M739.7887T8.34	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M740T500	739.7887	500.36772	[2239][M+1]2+		7372	NA		0.457802288736707	0.491206593263061	0	-0.202680153391869	0.542875318462278	0	2.21014080850149		0
M876.6658T10.61_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M877T637_2	876.6658	636.8724	[2637][M]3+		110	NA		-0.739463514025328	0.491413163962141	0	-0.0780783569496766	0.94734039203989	0	1.81958614763318		0
M611.1226T8.93_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M611T536_3	611.1226	535.7688			156	NA		0.55010062035433	0.493999582771021	0	-0.478360563865145	0.192224761492343	0	2.07027438770237		0
M621.2807T8.09	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M621T485	621.2807	485.17596			5231	NA		0.42584292150908	0.493999582771021	0	0.0609944180691144	0.913555640466106	0	2.23952082114538		0
M807.8813T10.19_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M808T611_1	807.8813	611.241			7467	NA		-0.34958696321778	0.493999582771021	0	-0.221244970517764	0.408006829883411	0	1.65294569950977		0
M370.0983T1.19_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M370T71_1	370.098335327187	71.31615552684		[M+K+HCOOH]+ 285.133 [M+2K-H]+ 293.178	1	NA		0.301231671852737	0.493999582771021	0	-0.14002458660134	0.524382233310485	0	2.0184615092756		0
M90.0548T1.43	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M90T86	90.0548357826584	85.9744173442638			8211	NA		0.285716362358084	0.493999582771021	0	0.25587519035323	0.186419815780608	0	1.52025851956953		0
M410.0055T0.89	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M410T53	410.005519296305	53.2528079131006			7	NA		0.277118127387016	0.493999582771021	0	-0.0560850455372499	0.789000390174881	0	1.66063873704137		0
M518.2881T12.85	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M518T771	518.28805198686	771.084602469558		[M+K]+ 479.325 [M+H]+ 517.282	302	NA		0.425951961514874	0.494510033747452	0	-0.488206698487247	0.0797322536586658	0	2.19654872483732		0
M803.2346T10.29_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M803T617_3	803.2346	617.4222			8876	NA		0.340378279145419	0.494510033747452	0	-0.422503170333753	0.0568347520135349	0	1.81757782979016		0
M652.9728T0.79_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M653T47_2	652.9728	47.249388	[1974][M]+	[M+Na+NaCOOH]+ 561.996 [M+Na+NaCOOH]+ 561.996	176	NA		0.249874609416187	0.496085089407115	0	-0.0142426749427145	0.924528856847199	0	2.25793643636357		0
M270.6431T6.65	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M271T399	270.64305707725	399.151068663659			6821	NA		-0.376872567297868	0.496538572742949	0	-0.015043451810314	0.998334968210642	0	2.05859591018542		0
M612.5131T8.36	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M613T502	612.5131	501.56256			7371	NA		-0.730182713287686	0.498289191427988	0	-0.473560839276816	0.395325436273342	0	1.71919428421643		0
M243.0977T6.69	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M243T402	243.097716681085	401.523739767651		[M+H]+ 242.09	558	NA		0.297483284290497	0.498289191427988	0	0.334958275121695	0.0802265827153138	0	1.55172832335832		0
M567.2254T13.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M567T831	567.225446397904	831.430582680312		[M+H-CH4]+ 582.252	245	NA		0.241901088565797	0.498289191427988	0	-0.151746751201246	0.371867900470275	0	1.65390227826049		0
M898.2902T8.38_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M898T503_2	898.2902	503.05266		[M+H+HCOOH]+ 851.288	79	NA		0.52860453640988	0.498851458287171	0	-0.403896820320933	0.264535386237154	0	2.17075123327136		0
M855.6849T10.16_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M856T610_2	855.6849	609.5346			9064	NA		-0.348818959102156	0.499832666500918	0	-0.454489419971294	0.037508512383162	1	1.56220687551041		0
M201.087T1.19_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M201T71_1	201.08696359084	71.3832593112888		[M+H+HCOOH]+ 154.07	1	NA		0.212693843738883	0.502151253585699	0	-0.0500661308352708	0.759180672593956	0	1.70713785206069		0
M691.2508T14.59	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M691T875	691.2508	875.2854			3067	NA		0.302294610041633	0.505401501792232	0	0.163860714104413	0.508375724626464	0	1.58987198648682		0
M663.8121T8.37	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M664T502	663.8121	501.99192	[2003][M+1]2+		79	NA		0.443800406185693	0.506160728971084	0	-0.451970657345019	0.125502879292622	0	2.22856873776419		0
M664.1274T14.59	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M664T876	664.1274	875.6124		[M+H-CH4]+ 679.137	76	NA		0.357465003361357	0.508065246428847	0	-0.271839374024898	0.270142193501521	0	1.83498345957355		0
M434.1907T15.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M434T951	434.190727822109	951.497066254026			200	NA		0.364462115743889	0.510866323599885	0	0.104080677944353	0.780653008350959	0	2.09575959312414		0
M494.3243T14.25	metabolomics_plasma_c18acqui_pos	MX2	c18acqui	LPC(16:1)	CHEBI:64560	2	a	M494T855	494.324302591321	854.740345360524	[1387][M]+	[M+Na]+ 471.331 [M+H]+ 493.315	47	178	@M495.3277T14.25|-13C|@M496.3306T14.24|-18O|-13C2|@M516.3063T14.24|-Na	0.18422919815124	0.510866323599885	0	-0.896695302552594	4.39356510698246e-08	1	1.24543647690312		0
M963.0943T9.34_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M963T560_2	963.0943	560.48388	[2821][M]2+		344	410	@M963.5946T9.34_1|-13Cdb	-0.671206266691959	0.512338186702856	0	-0.246461756396171	0.699088297850713	0	1.9271294720498		0
M163.9778T0.87	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M164T52	163.977790840131	52.338324552572		[M+K]+ 125.014	7	NA		-0.559808355088732	0.512338186702856	0	0.169507358813227	0.696522751633426	0	1.59577632901942		0
M763.9027T8.93_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M764T536_2	763.9027	535.59672	[2295][M+1]2+		156	NA		0.514378338705185	0.512338186702856	0	-0.295198420037105	0.427634705871111	0	2.06902705992512		0
M866.8069T8.38_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M867T503_1	866.8069	502.98306	[2605][M+3]2+		79	NA		0.514342719282856	0.512338186702856	0	-0.388968402321582	0.276210268522059	0	1.97674327002957		0
M138.0543T1.2_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M138T72_1	138.054348733612	72.1672916327532		[M+H-NH3]+ 154.07	1	NA		-0.461795765677449	0.512338186702856	0	-0.0819019838622737	0.885248869711558	0	1.69396479959028		0
M782.8122T0.82	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M783T49	782.8122	49.139484	[2366][M]+		21	NA		0.436756433458264	0.512338186702856	0	-0.0848897195289062	0.801491530848726	0	1.62804037815372		0
M780.8072T0.79_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M781T47_1	780.8072	47.31066		[M+K+NaCOOH]+ 673.86	176	NA		-0.397744620784183	0.512338186702856	0	0.114880138089921	0.708028836653072	0	1.72407259872723		0
M617.5438T9_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M618T540_1	617.5438	539.94558			167	NA		0.364995914440419	0.512338186702856	0	-0.0703109349000339	0.804530663647235	0	1.44449939648175		0
M169.5933T17.36	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M170T1042	169.593331959493	1041.7554654889			2949	NA		-0.362039466708447	0.512338186702856	0	-0.0166285977069798	0.994533055046867	0	1.78711822956243		0
M679.6544T10.03_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M680T602_1	679.6544	601.5498			3329	NA		0.348030207666906	0.512338186702856	0	-1.01912612263422	5.74683506909217e-05	1	1.31658645296428		0
M230.1184T1.16_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui	peptide		3		M230T70_2	230.118416300321	69.621665839599			2047	NA		0.331018114189044	0.512338186702856	0	-0.408195086819466	0.0633462492133491	0	1.94925724694514		0
M698.1683T14.06	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M698T844	698.1683	843.6978			52	NA		0.273174982200008	0.512338186702856	0	-0.40282038775592	0.0261515648744895	1	1.66208745556318		0
M334.9779T0.69	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M335T41	334.977859294488	41.1249549286531			3406	NA		0.229287618090579	0.512338186702856	0	-0.00682115269224326	0.947531258760021	0	1.54862644433933		0
M809.9668T14.7_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M810T882_1	809.9668	881.7594	[2438][M+2]+		8	NA		-0.225915049077033	0.512338186702856	0	-0.434875398111631	0.00147143329964943	1	1.0474199180107		0
M311.6555T15.61	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M312T936	311.655464242478	936.490412760384	[753][M+3]2+		11	NA		-0.204436143669678	0.512338186702856	0	-0.160300274924241	0.279358298035448	0	1.58443230042399		0
M107.9959T0.68	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M108T41	107.995880356893	40.5508542652382			1262	NA		0.1690169307491	0.512338186702856	0	0.00961592996203997	0.984932478491855	0	1.54346801119761		0
M265.2528T18.17	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M265T1090	265.252830324591	1090.10845529351	[550][M]+	[M+H-NH3]+ 281.272	6	NA		-0.168894292011412	0.512338186702856	0	-0.00619754575787468	0.998025782389666	0	1.95201265307981		0
M262.0404T0.91	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M262T55	262.040429732053	54.596263684043			13	NA		-0.948972725997075	0.512978613417935	0	-1.47941246127938	0.0116447337022098	1	1.35721989407017		0
M513.2475T8.91_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M513T535_3	513.247524565098	534.571468431195		[M+H]+ 512.238	156	NA		-0.744164875706394	0.512978613417935	0	-0.73514734774991	0.144715726052835	0	1.65813188174984		0
M522.1086T15.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M522T952	522.108637723313	951.597889683732	[1483][M+2]+		200	NA		0.438345221544346	0.512978613417935	0	-0.100157172214526	0.767223191154374	0	2.07117440420677		0
M792.5941T10.02_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M793T601_1	792.5941	601.4694			3340	NA		0.379186782085071	0.512978613417935	0	-0.865160681294311	0.000905352784268359	1	1.53715193469423		0
M689.8746T9.89_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M690T593_3	689.8746	593.28852	[2088][M]2+		68	NA		0.193085072638743	0.512978613417935	0	-0.39537884841908	0.00249240216242769	1	1.72926527807129		0
M290.6319T14.49	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M291T870	290.631936714562	869.531754064128	[650][M+4]2+		35	NA		-0.156743157246339	0.512978613417935	0	-0.227596932034027	0.0198805839578488	1	1.42925177543201		0
M280.2638T14.64_3	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M280T878_3	280.263760002432	878.22071997942	[618][M]+		73	99	@M281.2672T14.64_3|-13C	0.37787742881183	0.517377120695754	0	-0.0432883024819883	0.876558611797904	0	1.83421723791325		0
M584.3573T9.36	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M584T561	584.357301634273	561.414779239925	[1764][M]2+		344	NA		0.349145579312998	0.517377120695754	0	-0.349773779754988	0.138771970444471	0	1.92385302659959		0
M281.6279T13.86	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M282T831	281.627949158547	831.318203081748			245	NA		0.2940886498289	0.517377120695754	0	-0.122628002374476	0.581003552945955	0	1.99063869018563		0
M177.061T0.79	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M177T47	177.061046490046	47.186447834167		[M+K]+ 138.099	176	NA		0.252235326597919	0.519062695645465	0	0.0116968200333805	0.994323416037381	0	2.22789257619611		0
M447.6888T1.18_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M448T71_1	447.688823964924	70.751764576989	[1250][M]2+	[3M+H+K]2+ 285.133	1	159	@M448.1905T1.18_2|-13Cdb	0.701075189361006	0.519902371852392	0	0.116081475641332	0.89635904750924	0	1.92714434465089		0
M968.0347T9.87_4	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M968T592_4	968.0347	592.1931	[2831][M+1]2+		68	NA		-0.643321496257007	0.52035149050332	0	-0.710682859985271	0.0965490343927375	0	1.72377047361779		0
M191.1218T1.01	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M191T61	191.121812164232	60.695275520397	[310][M+1]+		164	NA		-0.557387163985824	0.52035149050332	0	-0.136036971139101	0.827695005557986	0	1.57263360472224		0
M849.8297T8.38_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M850T503_1	849.8297	502.99998	[2552][M+2]+		79	385	@M847.8265T8.38_1|+18O|+13C2|@M849.3303T8.38_2|+13Cdb	0.408835309623038	0.52035149050332	0	-0.700705222876492	0.0107587723009929	1	2.15111874804487		0
M476.2776T13.94	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M476T836	476.277593760943	836.296077342348	[1328][M]+	[M+K]+ 437.322	125	NA		-0.407850002063686	0.52035149050332	0	-0.607602099039829	0.0173455974283791	1	1.30660387240811		0
M339.1466T9.66_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M339T580_2	339.146622642779	579.543156981108			68	NA		0.383516394838297	0.52035149050332	0	0.996370273894582	2.65014501452866e-05	1	1.02052538468239		0
M306.6536T14.25	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M307T855	306.65356257311	855.275339634906	[736][M+2]2+		47	NA		0.341280194818145	0.52035149050332	0	-0.587406941602596	0.0106213364823808	1	1.72411838975885		0
M798.9434T14.68_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M799T881_1	798.9434	880.8702	[2416][M]2+		8	NA		-0.292829681067555	0.52035149050332	0	-0.46554950855201	0.0106213364823808	1	1.09033898821246		0
M663.1888T15.31_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M663T919_1	663.1888	918.5892		[2M+H+Na]2+ 651.18	71	NA		0.285584912630934	0.52035149050332	0	-0.0205104699841918	0.912352792592184	0	2.04948605760843		0
M757.9016T9.87_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			4		M758T592_2	757.9016	592.17222	[2275][M]+	[M+K]+ 718.941 [M+H-C6H10O5]+ 918.949	68	NA		0.282769877019662	0.52035149050332	0	0.317216577876657	0.0903939985848159	0	1.10161298737111		0
M396.8743T0.82	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M397T49	396.874335028631	49.2264831004865			21	NA		0.22546727041426	0.52035149050332	0	-0.0617628706239959	0.72759196709604	0	1.87306494583697		0
M465.0313T0.79_2	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M465T47_2	465.03130520597	47.3651840806173	[1294][M+2]+		176	NA		0.203108469824196	0.52035149050332	0	0.0411450434540015	0.866422923706326	0	1.69949789722647		0
M642.2468T14.49	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M642T869	642.2468	869.3442			35	NA		-0.144209110533517	0.52035149050332	0	-0.108397407320107	0.312585148756714	0	1.7424776954487		0
M574.7624T15.26_1	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M575T916_1	574.762395225929	915.741785145294	[1726][M+1]2+		4383	NA		0.132979773615553	0.52035149050332	0	0.02611830732633	0.872013800919245	0	1.86412460805748		0
M996.8352T0.8	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M997T48	996.8352	48.166896			21	NA		0.39927058169409	0.521278106891184	0	0.437386867770526	0.100648097379269	0	1.56090579784249		0
M238.9918T0.97	metabolomics_plasma_c18acqui_pos	MX2	c18acqui			NA		M239T58	238.991832991735	57.9772135370952		[M+H]+ 237.985 [M+H]+ 237.985	10	NA		0.264769894971801	0.522425218536551	0	0.0614284271441257	0.838759074138262	0	1.74131003153667		0
