variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M108.9199T435.93	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M109T436	108.919896966879	435.926997976275			9	26	@M106.9229T436.31|+34S|+41K|+37Cl	0.299442795758875	0.0695882273917455	0	0.0284636420154847	0.858286755703394	0	1.22278254796485		0
M128.5127T555.7_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M129T556_2	128.5127401203	555.696666464751		[M+Cl]- 93.5389 [M-H]- 129.516	4	NA		0.595007053993452	0.0697104928208447	0	-0.0331265957016225	0.989889207880578	0	1.35199818716165		0
M166.9366T1024.82	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M167T1025	166.936615380991	1024.81599569849		[M-H-CO2]- 211.941	30	21	@M138.9417T1024.21|+(CO)|@M183.9349T1024.15|-(OH.)	0.203823860079314	0.0704753833968347	0	-0.130459826166607	0.341757036806545	0	1.40345113097235		0
M352.0609T526.87	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M352T527	352.060868729482	526.865893082956	[495][M+1]-		18	10	@M176.0284T526.96|+(C6H8O6)|@M351.0576T526.86|+13C	1.19070076056684	0.071095540292911	0	-2.02066124262251	0.00108005461804438	1	1.22513632487215		0
M180.067T333.13	metabolomics_plasma_hilic_neg	LAT	hilic	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine	CHEBI:17895|CHEBI:16939	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	HMDB00158|HMDB03831	CID6057|CID440311	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	M180T333	180.066952934287	333.128570084398	[182][M]-	[M-H]- 181.073	25	120	@M181.0702T333.39|-13C|@M362.1447T334|-(C6H14O6)	0.296524307425308	0.071095540292911	0	0.195897301153529	0.250804780997533	0	1.27361947581159		0
M367.8828T1221.1	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M368T1221	367.882810319375	1221.1001641405		[3M-2H]2- 245.937	36	NA		0.285373931942962	0.071095540292911	0	0.164048512558901	0.319184632661786	0	1.32746566640457		0
M115.4968T565.59	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M115T566	115.496753960413	565.587653390496			730	NA		0.825110550089962	0.0714519818340283	0	0.972326541172086	0.0426671037335971	1	1.16623846628161		0
M427.0084T153.28	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M427T153	427.008410108125	153.278657053281	[564][M+2]-		16	57	@M215.0019T153.18|+(C5H9O7P)|@M424.0049T153.57|+13C+37Cl|+13C+18O|+13C+34S|@M425.0131T153.21|+34S|+41K|+37Cl|@M472.0659T152.57|-(C2H7N)	0.667256087604308	0.0714519818340283	0	1.80483586679833	8.03170040986802e-05	1	0.770210001156182		0
M399.8847T993.91	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M400T994	399.884718431303	993.91142682262		[M+Cl+HCOOH]- 318.919	14	4	@M377.903T993.63_1|+Na|@M417.8957T993.88|-(H2O)|@M461.8857T993.69_1|-(H2O)-(CO2)	0.310069422560927	0.0715115470480882	0	-0.0414658012197577	0.959226570227792	0	1.24182976948904		0
M206.86T702.04	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M207T702	206.859999496786	702.040243182431			23	33	@M286.8204T701.85_1|-(SO3)	1.05117211852718	0.071851898722334	0	-0.438222601227768	0.631946847215299	0	1.51495972849569		0
M558.7129T1029.55	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M559T1030	558.712925485451	1029.54914419364		[M+Cl]- 523.754	30	21	@M496.7126T1029.18|+(H2O)+(CO2)|@M498.7753T1030.3|+Na+K|@M520.7571T1029.14|+K|@M536.731T1030.08|+Na|@M596.6688T1029.33|-K|@M620.7133T1029.41|-(H2O)-(CO2)	0.292794629533656	0.0718803484216295	0	-0.210752136946779	0.266280349978884	0	1.55715577553717		0
M142.973T432.5	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M143T433	142.973040681265	432.503220297201		[M-H]- 143.98	59	74	@M140.976T432.39|+34S|+41K|+37Cl|@M354.9864T436.73|-(C5H9O7P)	0.282872282765727	0.0719558307970589	0	-0.0106740739502129	0.97838573914281	0	1.22511572023647		0
M888.5675T70.73	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M889T71	888.567489164141	70.7290968752345			55	NA		-1.08528733333333	0.0723227839990354	0	0.846704142857144	0.212584966720448	0	1.37749249323789		0
M128.3585T555.77_23	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M128T556_23	128.358548843414	555.767021551473		[M+Cl]- 93.3822	4	NA		0.606082148381665	0.0723227839990354	0	-0.0126238981788998	0.965393294129943	0	1.28605187618151		0
M425.0131T153.21	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M425T153	425.013056450898	153.208376566552	[564][M]-	[2M-H]- 213.011	16	57	@M213.006T153.05|+(C5H9O7P)|@M424.0049T153.57|+13C|@M427.0084T153.28|-34S|-41K|-37Cl|@M442.0394T152.65|-(NH3)|-NH3|@M470.0708T152.58|-(C2H7N)	0.537379273711014	0.0723227839990354	0	1.7379674284988	1.14679177016103e-05	1	0.687527255596992		0
M108.0127T481.87	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M108T482	108.012658905519	481.865874100721			3	NA		0.494883971510834	0.0727888401166138	0	-0.248950732288804	0.52411984745041	0	1.48888712215399		0
M167.9974T463.59	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M168T464	167.997420362262	463.585188659095		[M-H]- 169.009	3	87	@M149.9868T463.75|+(H2O)	0.295868517161239	0.0728541435268938	0	-0.0935351469412709	0.758207975133001	0	1.5009215111674		0
M130.9577T556_12	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M131T556_12	130.957660342706	555.99964742134		[3M+2Cl]2- 63.9945 [3M+2Cl]2- 63.9945	4	NA		0.618933930842593	0.0731404061836138	0	-0.0263085191282215	0.980384878093586	0	1.27394294547798		0
M127.9577T555.81_11	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M128T556_11	127.957747494413	555.805044682685		[M+Cl]- 92.9856 [M-H-C6H10O4]- 275.03	4	NA		0.907447265235751	0.0732156827634754	0	-0.0015214553265217	0.954339970321607	0	1.29001877173839		0
M834.5247T70.65	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M835T71	834.524712074381	70.6546223794534	[676][M+1]-		55	NA		-0.896862076923076	0.073725286660009	0	-0.249483214285714	0.648821869391261	0	1.20396860843957		0
M210.9949T161.4	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M211T161	210.994926318264	161.397324322741			1493	2	@M212.9907T164.84|-34S|-41K|-37Cl	0.391506557093496	0.0745044615067535	0	0.881218529412077	0.000562249428799039	1	0.948800120582704		0
M252.0883T165.9	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M252T166	252.08829683007	165.897450488688		[M-H+NH3]- 236.077 [M-H]- 253.102	56	NA		0.581157456842666	0.0745626511492285	0	0.565723544449598	0.0931001161274832	0	1.00194522999291		0
M86.6307T252.58_5	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M87T253_5	86.6306624371989	252.581766457821		[M-H]- 87.6449	1	NA		0.52649909028607	0.0747620696711543	0	-0.273034904405556	0.506795611953498	0	1.27713287441813		0
M86.3228T252.48_5	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M86T252_5	86.3227730449809	252.481081869966			1	NA		0.47347607679017	0.0747620696711543	0	0.0344983103526673	0.884329644914426	0	1.08011792570595		0
M336.8956T1220.47	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M337T1220	336.895615804785	1220.46913732723		[M-2H+Na]- 315.923	36	NA		0.265424026599348	0.0747620696711543	0	0.00799590613894985	0.927785319375638	0	1.26757552382355		0
M238.8774T1029.79_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M239T1030_2	238.877366770175	1029.78559542183			30	21	@M154.9157T1029.33|+(HCOOK)|@M236.8616T1029.52|+(H2)|@M282.867T1029.93|-(CO2)	0.23500253800551	0.0747620696711543	0	-0.197173241018429	0.174739138352848	0	1.45012551141025		0
M246.9923T674	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M247T674	246.992321344312	674.00025408703			1338	NA		0.641668904094598	0.0749856125099463	0	0.940041610871063	0.0135595865584572	1	0.880055562854269		0
M273.909T376.26	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M274T376	273.909033949942	376.261894443369		[M-H-CH4]- 290.933	6	240	@M275.9068T376.25|-34S|-41K|-37Cl|@M276.9101T376.18|-13C-37Cl|-13C-34S|@M277.9048T376.25|-44Ca	0.46610256013383	0.0749942025883986	0	0.0457976281156434	0.858286755703394	0	1.29827080815638		0
M462.9902T435.19	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M463T435	462.990233332226	435.187194969106		[M+Cl+NH3]- 410.994	9	378	@M460.9931T435.29|+34S|+41K|+37Cl	0.329430892963291	0.0753096384800169	0	-0.111771587431065	0.731639120788983	0	1.21479881313054		0
M309.9652T396.17	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M310T396	309.965237549422	396.173610678934			315	NA		0.952724724664932	0.0753902070340057	0	-0.198970146173199	0.888867934109402	0	1.33034328747985		0
M134.8028T555.81_7	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M135T556_7	134.802826882738	555.809862410225		[M+Cl]- 99.8259 [M-H]- 135.803	4	NA		0.674663476847401	0.0754209882418293	0	-0.00745548589006262	0.959226570227792	0	1.35478906939191		0
M146.025T103.25	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M146T103	146.025015972872	103.246336852162	[111][M]-	[M-H-H20]- 165.044	5	NA		0.385958985362123	0.0755233746272593	0	0.862830057722684	0.000626190353247123	1	0.992139315451348		0
M129.9289T556.08_10	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M130T556_10	129.928863545908	556.082603882755		[M-2H+K]- 92.9856 [M+Cl]- 94.9598	4	NA		0.678064214291901	0.0756996655442798	0	0.0556376958995131	0.873914082159658	0	1.3624427659789		0
M311.2234T88.01	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M311T88	311.223394348724	88.0093610964168	[437][M]-		11	289	@M312.2268T88.62|-13C	0.507319171353238	0.0757769282917071	0	0.48079103429875	0.103175947993994	0	1.2000212628772		0
M275.9068T376.25	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M276T376	275.906831655383	376.248934656479	[363][M]-	[M-H]- 276.921 [M-H-CH2]- 290.933	6	240	@M273.909T376.26|+34S|+41K|+37Cl|@M276.9101T376.18|-13C|@M277.9048T376.25|-34S|-41K|-37Cl	0.469750490694711	0.0757769282917071	0	0.0221268516276645	0.911694068005777	0	1.287284969887		0
M415.1465T559.08	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M415T559	415.146493686742	559.078675880112		[M-H]- 416.16	4	NA		0.835930114113749	0.0758331986358901	0	0.088884827268549	0.849780111095806	0	1.18075165779045		0
M248.9457T393.25	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M249T393	248.945690873435	393.247657303829		[M-2H+K]- 211.985 [M-H]- 249.956	7	NA		1.31658493083044	0.0759515665783688	0	-0.881885665538055	0.322303472670679	0	1.43014512831683		0
M176.3547T102.02_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M176T102_2	176.354746419898	102.017002219083			5	NA		1.0248851038191	0.0764073003137302	0	-0.83489723408325	0.193445006772317	0	1.17527592598216		0
M128.0355T287.94	metabolomics_plasma_hilic_neg	LAT	hilic	L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline|D-Pyroglutamic acid;5-oxo-D-proline	CHEBI:18183|CHEBI:16924	C01879|C02237	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID7405|CID439685	C5H7NO3	129.0426	ODHCTXKNWHHXJC-VKHMYHEASA-N|ODHCTXKNWHHXJC-GSVOUGTGSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	M128T288	128.03554675315	287.935600837441	[75][M]-	[M-H]- 129.043	13	61	@M129.0388T288.04|-13C|@M130.0396T287.98_1|-18O|-13C2	0.192386651125904	0.0764795942473378	0	0.0660890181895368	0.581093292392753	0	1.58726180325788		0
M129.2235T555.79_31	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M129T556_31	129.223480185114	555.785504146118		[M+Cl]- 94.2619 [M-H]- 130.239	4	NA		0.596479680995138	0.0766352859666861	0	-0.110412743136765	0.91430329409843	0	1.38639993457501		0
M457.3337T88.17	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M457T88	457.333739544731	88.1741631027			11	NA		0.947210068415577	0.0766902670744952	0	1.26132152784255	0.0256108165040021	1	1.14173453983172		0
M186.0774T144.21	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M186T144	186.077404071781	144.20969986362		[M+Cl+NH3]- 134.088	41	NA		0.367555542600259	0.0766902670744952	0	-0.387831518510458	0.0693901168916687	0	1.2260766092302		0
M211.1708T83.17	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M211T83	211.170808030548	83.1689550454552		[M+Cl]- 176.207	1456	NA		1.36450067784649	0.0771420430831067	0	-2.09081535104	0.00398355433460072	1	1.05019561909362		0
M105.0558T185.54	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M105T186	105.0557940344	185.544266196203			22	NA		0.637367382878558	0.0771420430831067	0	0.378058261948443	0.317867651041597	0	1.12650766533216		0
M201.1136T308.37	metabolomics_plasma_hilic_neg	LAT	hilic	Sebacic acid	CHEBI:41865	C08277	Lipid metabolism	Fatty acids	Dicarboxylic	HMDB00792	CID5192	C10H18O4	202.12051	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	M201T308	201.113554794189	308.369271715584		[2M-H]- 101.064	20	NA		0.627541512379068	0.0771420430831067	0	-1.10840007158846	0.000833622519318251	1	0.806991139160097		0
M88.3673T252.58_43	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M88T253_43	88.367288249311	252.578207271612			1	NA		0.569640116227781	0.0771420430831067	0	0.0228287783904264	0.916410118300275	0	1.22904100096951		0
M329.4833T434.96	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M329T435	329.483319142731	434.961715421068			9	NA		0.418775724259321	0.0771420430831067	0	0.0698268379974571	0.783024708554623	0	1.16361180234703		0
M242.0788T310.54	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M242T311	242.078753915217	310.536434489745	[303][M]-	[M-H-C2H4]- 271.126	20	NA		0.402771919389085	0.0771420430831067	0	-0.282041649045851	0.296751601983655	0	1.41705242878927		0
M357.9252T993.91	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M358T994	357.92519965832	993.910499229154		[M+Cl]- 322.952	14	NA		0.380812050547336	0.0771420430831067	0	-0.16020102354295	0.634507124575649	0	1.37302648774327		0
M148.0502T527.36	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M148T527	148.050212749341	527.356678594432			18	NA		0.333504289497069	0.0772819465373991	0	0.105272224134028	0.612893875070548	0	1.46414846319163		0
M128.5386T555.8_3	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M129T556_3	128.538556273085	555.797353716326	[76][M+1]2-		4	NA		0.736930164150662	0.0774371823753146	0	0.0833002373702225	0.84474081616879	0	1.28566794574136		0
M301.121T216.18	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M301T216	301.121008475895	216.179327648119		[2M-2H+Na]- 140.076	19	NA		-0.660896919848161	0.0774371823753146	0	-0.38016051624645	0.333779768864801	0	1.2527247876213		0
M264.0413T517.02	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M264T517	264.041342547917	517.018118115198	[343][M]-	[M+Cl]- 229.068	37	231	@M265.0449T516.93|-13C	0.652700629645864	0.0774371823753146	0	-0.509533091272171	0.223722748381563	0	1.32273580655883		0
M429.1547T244.05	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M429T244	429.154696941182	244.054935497079		[2M-2H+Na]- 204.088	1	NA		-0.33012524671679	0.0774371823753146	0	-0.14928216574647	0.460191569120956	0	1.24072141802444		0
M275.0237T477.08	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M275T477	275.023733728345	477.075484344377		[M-H-NH3]- 293.064	3	NA		3.18646732037391	0.0780505889256115	0	3.24085201523111	0.0861303193991903	0	0.999371530546802		0
M738.3435T518.51	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M738T519	738.343460867719	518.513112036658			1134	NA		1.18812096923077	0.0787939958084126	0	0.691843785714287	0.329314756899907	0	1.27140548987457		0
M257.9989T385.63	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M258T386	257.998895855656	385.629454033484		[M+2Cl]2- 446.063	6	NA		-0.551515150028216	0.0789765683999221	0	0.382800855295578	0.306874651480277	0	1.37052087926982		0
M311.1103T225.01	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M311T225	311.110277817982	225.007024204116			318	NA		-0.900221779723243	0.0790670425643806	0	0.265625926350694	0.794856127366306	0	1.21289223548923		0
M127.8731T555.85_8	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M128T556_8	127.873140511328	555.847456310919		[M-2H+K]- 90.9305	4	NA		0.601818142126655	0.0790670425643806	0	0.4061422929682	0.257911578782465	0	1.28112759376133		0
M303.4308T993.88_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M303T994_2	303.430755014216	993.884055541235		[M-H-CO]- 332.435	14	NA		0.334925903822228	0.0790670425643806	0	-0.00507770141835806	0.962658165813977	0	1.10621068177077		0
M123.0178T990.62	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M123T991	123.017787788321	990.620004760413			14	4	@M81.9912T993.04|+(CH3CN)|+(C2H3N)	0.257185979831641	0.0796127016082648	0	0.010155758840515	0.918470713866407	0	1.27049360619795		0
M167.108T86.48_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M167T86_2	167.107955792121	86.4849499733488			11	NA		0.690303493092767	0.0798002466886596	0	-2.46270146987523	7.28602554544524e-10	1	0.560165742919871		0
M128.403T555.81_25	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M128T556_25	128.402965047779	555.805044682685			4	NA		0.679629701954905	0.0799429826683828	0	0.173712749131942	0.687363600787456	0	1.29804394884196		0
M83.495T463.79	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M83T464	83.4950335899638	463.789193464885		[M-2H]2- 169.009	3	NA		0.345231134907227	0.0799429826683828	0	-0.0869038505363626	0.845706519022026	0	1.47692748705577		0
M356.9049T1219.16	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M357T1219	356.90492499373	1219.15877701512		[2M-2H+Na]- 167.968	36	NA		0.237577156543011	0.0799429826683828	0	0.0860011822762132	0.566903438340539	0	1.1818407322011		0
M128.7923T555.8_13	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M129T556_13	128.792342488338	555.795998835195		[M+Cl]- 93.8311 [M-H]- 129.808	4	NA		0.84582309211981	0.0801334356375876	0	0.243642481224279	0.648419467962256	0	1.32441436027047		0
M361.8662T1030.11	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M362T1030	361.866212229514	1030.109423023	[512][M+1]-		30	21	@M298.8622T1029.96|+Na+CH3CN|@M320.8232T1030.18|+(C3H5.)|@M360.8628T1029.98|+13C|@M362.8608T1030.04|-15N	0.204039526148927	0.0801334356375876	0	-0.278867462018358	0.0124902262207102	1	1.37531348902248		0
M139.9758T1028.24	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M140T1028	139.975778038263	1028.23675807226		[3M-H+Cl]2- 81.991 [3M-H+Cl]2- 81.991	30	21	@M143.9707T1028.51|-44Ca|@M161.9529T1029.29|-Na|@M199.909T1029.67|-Na-K	0.184246621384627	0.0801334356375876	0	-0.178163696211485	0.10720162245377	0	1.47064918562899		0
M286.0803T580.84	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M286T581	286.080323579443	580.844788416471		[M+Cl+HCOOH]- 205.102	729	NA		1.33122069103467	0.0802224056050229	0	-1.27123130262567	0.112814673388351	0	1.33976670378954		0
M329.2341T89.41_2	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M329T89_2	329.234086615201	89.4109203690121			11	NA		0.973802179247873	0.0802224056050229	0	0.255305118780228	0.679512266470115	0	1.27443249070164		0
M325.1624T589.26	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M325T589	325.162365354995	589.264309789592	[453][M]-	[M-H-COCH2]- 368.179 [M-H-C6H10O5]- 488.223	21	298	@M326.1658T589.81|-13C	-0.373151543758457	0.0805828621888694	0	0.297042506733508	0.216616029047489	0	1.38587030240994		0
M82.972T438.08	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M83T438	82.9720302127213	438.083333561592			9	NA		0.281385563955901	0.0808600598908905	0	-0.0593496876007293	0.889851653871708	0	1.20064780838248		0
M260.0891T555.85	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M260T556	260.089123717882	555.851548103372			4	NA		0.240260780818144	0.0808600598908905	0	-0.0250319224261233	0.980384878093586	0	1.47780021684678		0
M444.0882T152.12	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M444T152	444.088248910869	152.123793534578			513	192	@M232.0815T147.98|+(C5H9O7P)	0.827898655107091	0.0809583417348296	0	-0.77308206934422	0.125024947816963	0	1.26707181575116		0
M86.309T253.28_28	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M86T253_28	86.3090415415718	253.284177079119		[M-H]- 87.3114	1	NA		0.710116679979258	0.081087359029043	0	0.200700031790618	0.655334301196625	0	1.12325348779645		0
M184.9472T1025.46	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M185T1025	184.947223921628	1025.46341627155		[2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991 [2M-2H+Na]- 81.991 [M+Cl+NaCOOH]- 81.991	30	NA		0.15775334820553	0.081087359029043	0	-0.079180337373236	0.541185438872707	0	1.52181170783712		0
M768.33T535.29	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M768T535	768.329964409116	535.294943218781	[664][M]2-		15	422	@M768.8315T535.04|-13Cdb	0.81646360961582	0.0816885570384549	0	-0.394743778444758	0.566340000279843	0	1.38274332217742		0
M165.0406T441.7	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M165T442	165.040635658295	441.695376294398	[149][M]-		9	NA		0.247743135833684	0.0816885570384549	0	0.484155880533915	0.00239600226722412	1	0.878059446195285		0
M300.8603T1030.1	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M301T1030	300.860342388089	1030.10395802374	[406][M+2]-		30	21	@M238.8598T1029.53_1|+(H2O)+(CO2)|@M254.8723T1029.92|+(CH2S)|@M256.8705T1030.01|+(CO2)|@M262.9043T1029.68|+K|@M298.8622T1029.96|+34S|+41K|+37Cl|@M299.8655T1030.2|+15N|@M302.8586T1030.21|-34S|-41K|-37Cl|@M338.8162T1029.91|-K|@M362.8608T1030.04|-(H2O)-(CO2)|@M376.7721T1030.02|-2K	0.202008032617151	0.0816885570384549	0	-0.199114139371392	0.100251988716622	0	1.49610056127792		0
M203.0025T146.28	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M203T146	203.002507860514	146.283143561303		[M+Cl]- 168.035	41	NA		0.733177086938706	0.0817254568380174	0	0.471733575437309	0.288149755788957	0	1.03871229134555		0
M279.1034T216.38	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M279T216	279.103423442574	216.376012022135	[366][M+1]-		682	NA		0.404739458455255	0.0818080391956331	0	-0.0919023463916506	0.870980323537766	0	1.23722988761286		0
M538.9635T602.99	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M539T603	538.963480106213	602.988002471678		[M-2H+K]- 502.004	12	373	@M536.9684T603.08|+34S|+41K|+37Cl	0.344864637800697	0.0818080391956331	0	0.0526468835597012	0.806133084433482	0	1.43498695766799		0
M364.1038T435	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M364T435	364.103771565465	435.001750132195		[M+Cl]- 329.13	9	NA		-0.878034991293902	0.081861304857742	0	-0.357574898286614	0.523527387903834	0	0.992594438795012		0
M263.9076T1029.93	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M264T1030	263.907624556626	1029.93448734854	[336][M+3]-		30	NA		0.380402104945993	0.081861304857742	0	-0.225624238978	0.424389879706947	0	1.33991511031043		0
M199.909T1029.67	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M200T1030	199.909001197248	1029.6714353414	[218][M+1]-		30	21	@M139.9758T1028.24|+Na+K|@M161.9529T1029.29|+K|@M161.9636T1028.25|+Ca|@M182.9105T1029.54|+(OH.)|@M198.9056T1029.38|+13C|@M200.9037T1029.43|-15N|@M237.8651T1029.5|-K|@M261.9096T1029.86|-(H2O)-(CO2)	0.232048510724809	0.081861304857742	0	-0.239800975171722	0.0833997554355986	0	1.422008863727		0
M80.9169T361.36	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M81T361	80.9169234635685	361.358921834662		[M-H]- 81.9231	6	1	@M78.919T361.71|+34S|+41K|+37Cl|@M142.9174T362.71|-(H2O)-(CO2)	0.146064641113643	0.081861304857742	0	0.026874417569438	0.769864409292185	0	1.49140660533963		0
M257.0204T177.21	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M257T177	257.020383200761	177.209297240283			22	NA		1.2175465401328	0.0819057599643306	0	0.313077483155837	0.688014153715675	0	1.30605521446927		0
M317.095T216.87	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M317T217	317.094954065963	216.868357449263			658	NA		-0.802296976767185	0.0819611820676474	0	-0.50714261984878	0.299629409402973	0	1.15774881052245		0
M79.9575T603.14	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M80T603	79.9574703172932	603.142390139955			12	NA		0.304640037214376	0.0819683810177133	0	-0.111493114230562	0.707798256331595	0	1.3596398891885		0
M264.048T169.08	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M264T169	264.047969659829	169.080724223837	[340][M+1]-		56	230	@M265.0416T169.56|-15N|@M291.067T168.5|-(C2H3.)	-1.09489803677875	0.0823807876609393	0	0.387444592539469	0.721938398313265	0	1.24505587340568		0
M128.8985T555.8_17	metabolomics_plasma_hilic_neg	LAT	hilic										NA			M129T556_17	128.898527014929	555.80017898068		[M+Cl]- 93.9223	4	NA		0.82872394971956	0.0823807876609393	0	0.0986767002201994	0.844485080490558	0	1.19821953183783		0
